기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2012.3/4,용산구,청파동,"11,518","24,179","11,519","12,660","23,219","11,179","12,040",960,340,620,2.02,"2,771"
2012.3/4,용산구,원효로1동,"5,631","12,874","6,421","6,453","12,607","6,295","6,312",267,126,141,2.24,"1,429"
2012.3/4,용산구,한강로동,"7,840","16,486","8,251","8,235","15,396","7,703","7,693","1,090",548,542,1.96,"2,410"
2012.3/4,용산구,한남동,"12,108","25,811","12,535","13,276","23,515","11,316","12,199","2,296","1,219","1,077",1.94,"3,123"
2012.3/4,성동구,소계,"126,024","307,801","153,817","153,984","300,112","150,163","149,949","7,689","3,654","4,035",2.38,"33,907"
2012.3/4,성동구,왕십리2동,"6,976","17,489","8,606","8,883","17,209","8,493","8,716",280,113,167,2.47,"1,904"
2012.3/4,성동구,마장동,"10,356","25,998","12,967","13,031","25,405","12,691","12,714",593,276,317,2.45,"2,894"
2012.3/4,성동구,사근동,"5,922","11,878","6,249","5,629","10,642","5,663","4,979","1,236",586,650,1.8,"1,269"
2012.3/4,성동구,행당1동,"7,589","18,166","8,936","9,230","17,684","8,728","8,956",482,208,274,2.33,"2,147"
2012.3/4,성동구,행당2동,"9,646","27,061","12,961","14,100","26,976","12,928","14,048",85,33,52,2.8,"2,762"
2012.3/4,성동구,응봉동,"6,497","17,639","8,500","9,139","17,575","8,474","9,101",64,26,38,2.71,"1,999"
2012.3/4,성동구,금호1가동,"6,277","16,167","7,888","8,279","16,043","7,841","8,202",124,47,77,2.56,"1,968"
2012.3/4,성동구,금호4가동,"6,078","14,729","7,272","7,457","14,542","7,179","7,363",187,93,94,2.39,"1,625"
2012.3/4,성동구,성수1가1동,"7,368","18,622","9,547","9,075","18,104","9,269","8,835",518,278,240,2.46,"1,687"
2012.3/4,성동구,성수1가2동,"8,198","19,043","9,644","9,399","18,635","9,445","9,190",408,199,209,2.27,"1,778"
2012.3/4,성동구,성수2가1동,"9,119","21,545","11,227","10,318","20,646","10,797","9,849",899,430,469,2.26,"2,106"
2012.3/4,성동구,성수2가3동,"5,386","12,459","6,523","5,936","12,070","6,278","5,792",389,245,144,2.24,"1,354"
2012.3/4,성동구,송정동,"5,589","12,813","6,712","6,101","12,209","6,433","5,776",604,279,325,2.18,"1,270"
2012.3/4,성동구,용답동,"7,717","17,728","9,295","8,433","16,755","8,852","7,903",973,443,530,2.17,"1,981"
2012.3/4,성동구,왕십리도선동,"5,784","13,154","6,524","6,630","12,830","6,378","6,452",324,146,178,2.22,"1,803"
2012.3/4,성동구,금호2.3가동,"9,241","22,881","11,096","11,785","22,659","10,992","11,667",222,104,118,2.45,"2,811"
2012.3/4,성동구,옥수동,"8,281","20,423","9,868","10,555","20,128","9,722","10,406",295,146,149,2.43,"2,549"
2012.3/4,성동구,기타,-,6,2,4,-,-,-,6,2,4,-,-
2012.3/4,광진구,소계,"158,750","385,874","190,213","195,661","372,169","184,021","188,148","13,705","6,192","7,513",2.34,"35,380"
2012.3/4,광진구,화양동,"12,988","24,249","11,814","12,435","21,177","10,477","10,700","3,072","1,337","1,735",1.63,"1,924"
2012.3/4,광진구,군자동,"10,228","22,346","11,266","11,080","21,421","10,807","10,614",925,459,466,2.09,"2,211"
2012.3/4,광진구,중곡1동,"7,702","17,410","8,627","8,783","16,824","8,380","8,444",586,247,339,2.18,"1,776"
2012.3/4,광진구,중곡2동,"9,651","23,182","11,345","11,837","22,979","11,268","11,711",203,77,126,2.38,"2,118"
2012.3/4,광진구,중곡3동,"8,218","19,208","9,671","9,537","19,022","9,597","9,425",186,74,112,2.31,"1,897"
2012.3/4,광진구,중곡4동,"12,683","32,311","16,055","16,256","32,147","15,997","16,150",164,58,106,2.53,"3,233"
2012.3/4,광진구,능동,"5,539","11,339","5,399","5,940","11,076","5,285","5,791",263,114,149,2,"1,174"
2012.3/4,광진구,구의1동,"10,862","23,606","11,366","12,240","22,711","10,978","11,733",895,388,507,2.09,"2,243"
2012.3/4,광진구,구의2동,"10,831","27,698","13,679","14,019","27,338","13,555","13,783",360,124,236,2.52,"2,862"
2012.3/4,광진구,구의3동,"11,493","30,134","14,687","15,447","29,863","14,557","15,306",271,130,141,2.6,"2,616"
2012.3/4,광진구,광장동,"11,947","36,955","18,041","18,914","36,744","17,941","18,803",211,100,111,3.08,"2,753"
2012.3/4,광진구,자양1동,"11,165","26,670","13,141","13,529","24,322","12,044","12,278","2,348","1,097","1,251",2.18,"2,483"
2012.3/4,광진구,자양2동,"11,490","29,242","14,593","14,649","28,948","14,460","14,488",294,133,161,2.52,"2,606"
2012.3/4,광진구,자양3동,"11,633","32,398","15,848","16,550","32,008","15,671","16,337",390,177,213,2.75,"2,584"
2012.3/4,광진구,자양4동,"12,320","29,126","14,681","14,445","25,589","13,004","12,585","3,537","1,677","1,860",2.08,"2,900"
2012.3/4,동대문구,소계,"158,017","377,467","188,774","188,693","364,527","183,390","181,137","12,940","5,384","7,556",2.31,"46,338"
2012.3/4,동대문구,회기동,"5,806","12,760","6,007","6,753","11,150","5,413","5,737","1,610",594,"1,016",1.92,"1,296"
2012.3/4,동대문구,휘경1동,"8,135","17,983","8,890","9,093","16,822","8,423","8,399","1,161",467,694,2.07,"2,134"
2012.3/4,동대문구,휘경2동,"10,596","26,401","13,025","13,376","26,052","12,883","13,169",349,142,207,2.46,"2,729"
2012.3/4,동대문구,청량리동,"10,916","25,545","12,799","12,746","24,529","12,300","12,229","1,016",499,517,2.25,"4,271"
2012.3/4,동대문구,용신동,"15,848","33,718","17,444","16,274","32,241","16,768","15,473","1,477",676,801,2.03,"4,718"
2012.3/4,동대문구,제기동,"13,161","29,694","15,016","14,678","28,055","14,327","13,728","1,639",689,950,2.13,"4,239"
2012.3/4,동대문구,전농1동,"12,745","27,479","14,101","13,378","26,964","13,892","13,072",515,209,306,2.12,"4,069"
2012.3/4,동대문구,전농2동,"7,764","21,812","10,614","11,198","21,486","10,514","10,972",326,100,226,2.77,"2,653"
2012.3/4,동대문구,답십리1동,"8,657","20,618","10,336","10,282","20,174","10,143","10,031",444,193,251,2.33,"2,640"
2012.3/4,동대문구,답십리2동,"12,210","32,280","16,014","16,266","32,023","15,904","16,119",257,110,147,2.62,"3,872"
2012.3/4,동대문구,장안1동,"14,972","38,284","19,204","19,080","37,417","18,835","18,582",867,369,498,2.5,"3,939"
2012.3/4,동대문구,장안2동,"12,913","33,127","16,755","16,372","32,877","16,663","16,214",250,92,158,2.55,"3,341"
2012.3/4,동대문구,이문1동,"15,514","34,077","16,807","17,270","31,526","15,772","15,754","2,551","1,035","1,516",2.03,"3,833"
2012.3/4,동대문구,이문2동,"8,780","23,689","11,762","11,927","23,211","11,553","11,658",478,209,269,2.64,"2,604"
2012.3/4,중랑구,소계,"174,334","425,101","212,419","212,682","420,529","210,647","209,882","4,572","1,772","2,800",2.41,"45,916"
2012.3/4,중랑구,면목2동,"12,014","28,497","14,346","14,151","27,981","14,116","13,865",516,230,286,2.33,"2,979"
2012.3/4,중랑구,면목4동,"9,884","22,785","11,286","11,499","22,565","11,203","11,362",220,83,137,2.28,"2,493"
2012.3/4,중랑구,면목5동,"6,130","14,485","7,419","7,066","14,314","7,369","6,945",171,50,121,2.34,"1,589"
2012.3/4,중랑구,면목7동,"10,713","26,090","13,014","13,076","25,887","12,945","12,942",203,69,134,2.42,"2,878"
2012.3/4,중랑구,상봉1동,"9,268","25,875","12,769","13,106","25,622","12,673","12,949",253,96,157,2.76,"2,476"
2012.3/4,중랑구,상봉2동,"9,241","18,852","9,579","9,273","18,596","9,471","9,125",256,108,148,2.01,"2,163"
2012.3/4,중랑구,중화1동,"8,319","21,963","10,875","11,088","21,616","10,732","10,884",347,143,204,2.6,"2,157"
2012.3/4,중랑구,중화2동,"14,466","31,143","16,069","15,074","30,625","15,855","14,770",518,214,304,2.12,"3,737"
2012.3/4,중랑구,묵1동,"13,696","36,268","17,805","18,463","36,020","17,702","18,318",248,103,145,2.63,"3,805"
2012.3/4,중랑구,묵2동,"8,440","20,183","10,095","10,088","20,053","10,057","9,996",130,38,92,2.38,"2,313"
2012.3/4,중랑구,망우3동,"8,294","19,404","9,782","9,622","19,251","9,732","9,519",153,50,103,2.32,"2,144"
2012.3/4,중랑구,신내1동,"10,976","32,270","15,929","16,341","32,098","15,852","16,246",172,77,95,2.92,"3,349"
2012.3/4,중랑구,신내2동,"9,282","25,343","12,355","12,988","25,262","12,324","12,938",81,31,50,2.72,"2,526"
2012.3/4,중랑구,면목본동,"16,199","37,187","18,539","18,648","36,518","18,296","18,222",669,243,426,2.25,"3,944"
2012.3/4,중랑구,면목3.8동,"12,755","29,751","14,890","14,861","29,484","14,789","14,695",267,101,166,2.31,"3,432"
2012.3/4,중랑구,망우본동,"14,657","35,005","17,667","17,338","34,637","17,531","17,106",368,136,232,2.36,"3,931"
2012.3/4,성북구,소계,"198,665","492,429","242,031","250,398","483,233","238,206","245,027","9,196","3,825","5,371",2.43,"57,484"
2012.3/4,성북구,돈암1동,"6,259","16,800","8,088","8,712","16,608","8,016","8,592",192,72,120,2.65,"2,005"
2012.3/4,성북구,돈암2동,"7,956","23,466","11,318","12,148","23,388","11,290","12,098",78,28,50,2.94,"2,336"
2012.3/4,성북구,안암동,"8,961","18,712","9,392","9,320","16,936","8,632","8,304","1,776",760,"1,016",1.89,"1,888"
2012.3/4,성북구,보문동,"6,736","14,473","7,148","7,325","14,139","7,018","7,121",334,130,204,2.1,"1,794"
2012.3/4,성북구,정릉1동,"7,640","20,777","10,031","10,746","20,327","9,853","10,474",450,178,272,2.66,"2,384"
2012.3/4,성북구,정릉2동,"9,540","24,711","12,257","12,454","24,592","12,205","12,387",119,52,67,2.58,"3,072"
2012.3/4,성북구,정릉3동,"7,953","18,720","9,349","9,371","17,838","8,934","8,904",882,415,467,2.24,"2,602"
2012.3/4,성북구,정릉4동,"10,899","28,177","13,836","14,341","27,957","13,742","14,215",220,94,126,2.57,"3,352"
2012.3/4,성북구,길음1동,"12,803","37,450","18,196","19,254","37,200","18,094","19,106",250,102,148,2.91,"3,306"
2012.3/4,성북구,길음2동,"9,055","21,010","10,325","10,685","20,778","10,229","10,549",232,96,136,2.29,"2,612"
2012.3/4,성북구,월곡1동,"11,051","29,395","14,548","14,847","29,095","14,414","14,681",300,134,166,2.63,"3,254"
2012.3/4,성북구,월곡2동,"8,866","21,914","10,779","11,135","21,622","10,647","10,975",292,132,160,2.44,"2,649"
2012.3/4,성북구,장위1동,"10,319","26,424","13,116","13,308","26,059","12,978","13,081",365,138,227,2.53,"3,117"
2012.3/4,성북구,장위2동,"9,412","23,091","11,647","11,444","22,891","11,570","11,321",200,77,123,2.43,"2,976"
2012.3/4,성북구,장위3동,"7,943","19,406","9,907","9,499","19,162","9,812","9,350",244,95,149,2.41,"2,490"
2012.3/4,성북구,성북동,"8,723","19,736","9,432","10,304","19,171","9,201","9,970",565,231,334,2.2,"2,778"
2012.3/4,성북구,삼선동,"12,622","28,849","14,061","14,788","28,238","13,784","14,454",611,277,334,2.24,"3,407"
2012.3/4,성북구,동선동,"8,560","16,922","7,545","9,377","16,350","7,339","9,011",572,206,366,1.91,"1,996"
2012.3/4,성북구,종암동,"17,524","43,994","21,804","22,190","43,170","21,490","21,680",824,314,510,2.46,"4,813"
2012.3/4,성북구,석관동,"15,843","38,401","19,251","19,150","37,712","18,958","18,754",689,293,396,2.38,"4,653"
2012.3/4,성북구,기타,-,1,1,-,-,-,-,1,1,-,-,-
2012.3/4,강북구,소계,"142,526","347,817","171,757","176,060","344,367","170,477","173,890","3,450","1,280","2,170",2.42,"45,633"
2012.3/4,강북구,번1동,"9,758","21,272","10,554","10,718","20,874","10,407","10,467",398,147,251,2.14,"2,581"
2012.3/4,강북구,번2동,"7,962","19,853","9,784","10,069","19,757","9,760","9,997",96,24,72,2.48,"2,793"
2012.3/4,강북구,번3동,"7,831","21,367","10,340","11,027","21,300","10,324","10,976",67,16,51,2.72,"3,373"
2012.3/4,강북구,수유1동,"10,005","23,649","11,896","11,753","23,282","11,762","11,520",367,134,233,2.33,"3,109"
2012.3/4,강북구,수유2동,"9,251","23,463","11,582","11,881","23,341","11,555","11,786",122,27,95,2.52,"3,414"
2012.3/4,강북구,수유3동,"10,978","24,275","12,083","12,192","23,928","11,935","11,993",347,148,199,2.18,"3,273"
2012.3/4,강북구,삼양동,"13,165","32,130","16,034","16,096","31,983","15,983","16,000",147,51,96,2.43,"3,939"
2012.3/4,강북구,미아동,"10,568","24,936","12,249","12,687","23,919","11,858","12,061","1,017",391,626,2.26,"3,076"
2012.3/4,강북구,송중동,"14,176","34,385","16,822","17,563","34,127","16,718","17,409",258,104,154,2.41,"4,450"
2012.3/4,강북구,송천동,"14,166","32,458","16,225","16,233","32,205","16,116","16,089",253,109,144,2.27,"4,419"
2012.3/4,강북구,삼각산동,"11,923","34,324","16,771","17,553","34,268","16,752","17,516",56,19,37,2.87,"2,854"
2012.3/4,강북구,우이동,"8,912","21,808","10,805","11,003","21,687","10,762","10,925",121,43,78,2.43,"3,421"
2012.3/4,강북구,인수동,"13,831","33,897","16,612","17,285","33,696","16,545","17,151",201,67,134,2.44,"4,931"
2012.3/4,도봉구,소계,"138,224","365,404","180,522","184,882","363,126","179,649","183,477","2,278",873,"1,405",2.63,"41,733"
2012.3/4,도봉구,쌍문1동,"8,575","22,375","10,945","11,430","22,101","10,859","11,242",274,86,188,2.58,"2,969"
2012.3/4,도봉구,쌍문2동,"8,487","21,796","10,727","11,069","21,665","10,669","10,996",131,58,73,2.55,"2,584"
2012.3/4,도봉구,쌍문3동,"7,636","18,806","9,208","9,598","18,674","9,167","9,507",132,41,91,2.45,"2,390"
2012.3/4,도봉구,쌍문4동,"7,485","21,770","10,540","11,230","21,725","10,523","11,202",45,17,28,2.9,"2,007"
2012.3/4,도봉구,방학1동,"12,468","32,608","16,330","16,278","32,307","16,213","16,094",301,117,184,2.59,"3,551"
2012.3/4,도봉구,방학2동,"9,786","24,021","12,161","11,860","23,840","12,110","11,730",181,51,130,2.44,"2,872"
2012.3/4,도봉구,방학3동,"10,845","32,222","15,831","16,391","32,156","15,807","16,349",66,24,42,2.97,"3,127"
2012.3/4,도봉구,창1동,"10,847","28,753","14,012","14,741","28,460","13,875","14,585",293,137,156,2.62,"3,154"
2012.3/4,도봉구,창2동,"11,883","31,777","15,686","16,091","31,545","15,565","15,980",232,121,111,2.65,"3,244"
2012.3/4,도봉구,창3동,"6,581","15,968","8,045","7,923","15,887","8,017","7,870",81,28,53,2.41,"1,903"
2012.3/4,도봉구,창4동,"11,041","30,964","15,021","15,943","30,909","15,005","15,904",55,16,39,2.8,"2,935"
2012.3/4,도봉구,창5동,"10,090","28,011","13,765","14,246","27,846","13,694","14,152",165,71,94,2.76,"2,812"
2012.3/4,도봉구,도봉1동,"10,526","24,729","12,571","12,158","24,520","12,498","12,022",209,73,136,2.33,"3,898"
2012.3/4,도봉구,도봉2동,"11,974","31,604","15,680","15,924","31,491","15,647","15,844",113,33,80,2.63,"4,287"
2012.3/4,노원구,소계,"223,731","603,521","295,107","308,414","599,654","293,455","306,199","3,867","1,652","2,215",2.68,"60,672"
2012.3/4,노원구,월계1동,"9,455","23,625","12,074","11,551","23,018","11,776","11,242",607,298,309,2.43,"2,762"
2012.3/4,노원구,월계2동,"12,368","30,941","15,093","15,848","30,708","14,987","15,721",233,106,127,2.48,"3,829"
2012.3/4,노원구,월계3동,"13,553","36,149","17,621","18,528","36,022","17,574","18,448",127,47,80,2.66,"3,973"
2012.3/4,노원구,공릉2동,"17,353","47,437","23,658","23,779","46,771","23,369","23,402",666,289,377,2.7,"3,796"
2012.3/4,노원구,하계1동,"11,377","30,955","14,997","15,958","30,806","14,916","15,890",149,81,68,2.71,"3,148"
2012.3/4,노원구,하계2동,"8,704","25,903","12,626","13,277","25,866","12,614","13,252",37,12,25,2.97,"2,275"
2012.3/4,노원구,중계본동,"9,961","30,166","14,851","15,315","29,977","14,769","15,208",189,82,107,3.01,"2,288"
2012.3/4,노원구,중계1동,"9,446","30,476","14,993","15,483","30,390","14,953","15,437",86,40,46,3.22,"1,848"
2012.3/4,노원구,중계4동,"8,272","22,792","11,172","11,620","22,700","11,138","11,562",92,34,58,2.74,"2,585"
2012.3/4,노원구,상계1동,"15,757","44,496","21,979","22,517","44,209","21,861","22,348",287,118,169,2.81,"4,727"
2012.3/4,노원구,상계2동,"8,669","22,824","11,307","11,517","22,691","11,252","11,439",133,55,78,2.62,"2,323"
2012.3/4,노원구,상계5동,"9,565","24,495","12,014","12,481","24,366","11,963","12,403",129,51,78,2.55,"2,836"
2012.3/4,노원구,상계8동,"9,624","27,604","13,308","14,296","27,551","13,295","14,256",53,13,40,2.86,"2,065"
2012.3/4,노원구,상계9동,"8,887","24,915","12,112","12,803","24,844","12,091","12,753",71,21,50,2.8,"2,127"
2012.3/4,노원구,상계10동,"7,812","20,820","9,827","10,993","20,778","9,816","10,962",42,11,31,2.66,"1,713"
2012.3/4,노원구,상계3.4동,"16,285","39,509","19,868","19,641","39,257","19,788","19,469",252,80,172,2.41,"5,616"
2012.3/4,노원구,상계6.7동,"14,382","37,301","17,633","19,668","37,126","17,557","19,569",175,76,99,2.58,"3,339"
2012.3/4,노원구,중계2.3동,"15,634","42,456","20,044","22,412","42,325","19,985","22,340",131,59,72,2.71,"5,336"
2012.3/4,노원구,공릉1동,"16,627","40,657","19,930","20,727","40,249","19,751","20,498",408,179,229,2.42,"4,086"
2012.3/4,은평구,소계,"200,581","506,691","248,494","258,197","502,228","246,649","255,579","4,463","1,845","2,618",2.5,"59,918"
2012.3/4,은평구,녹번동,"14,644","33,631","16,331","17,300","33,147","16,123","17,024",484,208,276,2.26,"4,412"
2012.3/4,은평구,불광1동,"16,669","42,202","20,541","21,661","41,803","20,365","21,438",399,176,223,2.51,"5,123"
2012.3/4,은평구,갈현1동,"10,972","26,619","13,131","13,488","26,353","13,041","13,312",266,90,176,2.4,"3,157"
2012.3/4,은평구,갈현2동,"11,106","28,758","13,917","14,841","28,486","13,805","14,681",272,112,160,2.56,"3,042"
2012.3/4,은평구,구산동,"12,261","34,340","17,593","16,747","34,113","17,499","16,614",227,94,133,2.78,"4,101"
2012.3/4,은평구,대조동,"14,000","32,054","15,364","16,690","31,680","15,202","16,478",374,162,212,2.26,"4,018"
2012.3/4,은평구,응암1동,"13,389","32,333","15,761","16,572","31,931","15,607","16,324",402,154,248,2.38,"3,748"
2012.3/4,은평구,응암2동,"10,775","26,309","13,065","13,244","26,174","13,009","13,165",135,56,79,2.43,"3,145"
2012.3/4,은평구,신사1동,"10,853","28,365","13,854","14,511","28,085","13,738","14,347",280,116,164,2.59,"3,105"
2012.3/4,은평구,신사2동,"9,034","23,350","11,707","11,643","23,224","11,655","11,569",126,52,74,2.57,"2,519"
2012.3/4,은평구,증산동,"8,418","21,448","10,699","10,749","21,283","10,638","10,645",165,61,104,2.53,"2,620"
2012.3/4,은평구,수색동,"8,040","19,995","10,027","9,968","19,788","9,948","9,840",207,79,128,2.46,"2,710"
2012.3/4,은평구,진관동,"15,903","49,518","23,804","25,714","49,358","23,743","25,615",160,61,99,3.1,"4,974"
2012.3/4,은평구,불광2동,"13,223","30,580","15,080","15,500","30,333","14,987","15,346",247,93,154,2.29,"4,087"
2012.3/4,은평구,응암3동,"12,180","28,043","13,823","14,220","27,749","13,709","14,040",294,114,180,2.28,"3,808"
2012.3/4,은평구,역촌동,"19,114","49,146","23,797","25,349","48,721","23,580","25,141",425,217,208,2.55,"5,349"
2012.3/4,서대문구,소계,"133,674","321,183","156,242","164,941","311,135","152,099","159,036","10,048","4,143","5,905",2.33,"41,365"
2012.3/4,서대문구,천연동,"8,579","20,515","9,973","10,542","20,269","9,856","10,413",246,117,129,2.36,"2,720"
2012.3/4,서대문구,홍제1동,"11,467","28,055","13,519","14,536","27,579","13,307","14,272",476,212,264,2.41,"3,761"
2012.3/4,서대문구,홍제3동,"8,404","20,425","10,005","10,420","20,270","9,933","10,337",155,72,83,2.41,"3,025"
2012.3/4,서대문구,홍제2동,"6,104","16,024","7,662","8,362","15,867","7,596","8,271",157,66,91,2.6,"1,985"
2012.3/4,서대문구,홍은1동,"10,535","26,881","13,162","13,719","26,507","12,996","13,511",374,166,208,2.52,"3,673"
2012.3/4,서대문구,홍은2동,"12,026","30,312","14,942","15,370","29,854","14,726","15,128",458,216,242,2.48,"3,845"
2012.3/4,서대문구,남가좌1동,"1,914","4,237","2,146","2,091","4,065","2,062","2,003",172,84,88,2.12,676
2012.3/4,서대문구,남가좌2동,"12,887","31,313","15,445","15,868","30,790","15,224","15,566",523,221,302,2.39,"4,134"
2012.3/4,서대문구,북가좌1동,"3,974","10,342","5,172","5,170","10,241","5,132","5,109",101,40,61,2.58,"1,367"
2012.3/4,서대문구,북가좌2동,"13,723","34,987","17,195","17,792","34,764","17,121","17,643",223,74,149,2.53,"4,277"
2012.3/4,서대문구,충현동,"9,360","20,884","10,194","10,690","20,312","9,992","10,320",572,202,370,2.17,"2,810"
2012.3/4,서대문구,북아현동,"5,044","11,351","5,494","5,857","10,997","5,333","5,664",354,161,193,2.18,"1,450"
2012.3/4,서대문구,신촌동,"10,806","22,067","10,012","12,055","18,446","8,722","9,724","3,621","1,290","2,331",1.71,"1,996"
2012.3/4,서대문구,연희동,"18,851","43,789","21,321","22,468","41,174","20,099","21,075","2,615","1,222","1,393",2.18,"5,645"
2012.3/4,서대문구,기타,-,1,-,1,-,-,-,1,-,1,-,1
2012.3/4,마포구,소계,"167,342","395,754","191,672","204,082","386,560","187,501","199,059","9,194","4,171","5,023",2.31,"43,927"
2012.3/4,마포구,용강동,"7,696","19,339","9,287","10,052","19,064","9,134","9,930",275,153,122,2.48,"2,112"
