기간,자치구,동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2015.1/4,마포구,염리동,"7,101","15,676","7,642","8,034","14,703","7,246","7,457",973,396,577,2.07,"2,186"
2015.1/4,마포구,신수동,"8,994","21,531","10,583","10,948","21,165","10,433","10,732",366,150,216,2.35,"2,830"
2015.1/4,마포구,서교동,"15,517","29,136","13,365","15,771","27,834","12,854","14,980","1,302",511,791,1.79,"3,284"
2015.1/4,마포구,합정동,"9,041","19,688","9,429","10,259","19,299","9,242","10,057",389,187,202,2.13,"2,299"
2015.1/4,마포구,망원1동,"10,201","23,010","11,143","11,867","22,627","10,994","11,633",383,149,234,2.22,"2,932"
2015.1/4,마포구,망원2동,"8,318","21,132","10,192","10,940","20,921","10,110","10,811",211,82,129,2.52,"2,554"
2015.1/4,마포구,연남동,"9,156","19,708","9,404","10,304","18,608","8,876","9,732","1,100",528,572,2.03,"2,507"
2015.1/4,마포구,성산1동,"9,177","21,245","10,160","11,085","20,859","9,978","10,881",386,182,204,2.27,"2,634"
2015.1/4,마포구,성산2동,"16,024","40,678","19,643","21,035","40,498","19,575","20,923",180,68,112,2.53,"4,948"
2015.1/4,마포구,상암동,"11,971","33,651","16,461","17,190","33,145","16,207","16,938",506,254,252,2.77,"3,263"
2015.1/4,마포구,도화동,"9,480","23,459","11,314","12,145","23,132","11,156","11,976",327,158,169,2.44,"3,290"
2015.1/4,마포구,서강동,"11,944","27,024","12,925","14,099","26,440","12,684","13,756",584,241,343,2.21,"2,737"
2015.1/4,마포구,공덕동,"15,922","36,761","17,850","18,911","36,031","17,463","18,568",730,387,343,2.26,"5,001"
2015.1/4,마포구,아현동,"11,125","27,829","13,468","14,361","27,264","13,213","14,051",565,255,310,2.45,"3,062"
2015.1/4,양천구,소계,"179,389","490,745","243,126","247,619","486,314","241,080","245,234","4,431","2,046","2,385",2.71,"49,027"
2015.1/4,양천구,목1동,"10,474","32,621","15,791","16,830","32,467","15,710","16,757",154,81,73,3.1,"2,247"
2015.1/4,양천구,목2동,"12,175","31,264","15,343","15,921","31,020","15,247","15,773",244,96,148,2.55,"2,978"
2015.1/4,양천구,목3동,"9,286","22,997","11,233","11,764","22,808","11,158","11,650",189,75,114,2.46,"2,496"
2015.1/4,양천구,목4동,"10,011","28,419","14,150","14,269","28,251","14,076","14,175",168,74,94,2.82,"2,478"
2015.1/4,양천구,신월1동,"10,521","24,318","12,456","11,862","23,936","12,302","11,634",382,154,228,2.28,"2,894"
2015.1/4,양천구,신월2동,"8,447","23,035","11,394","11,641","22,836","11,306","11,530",199,88,111,2.7,"2,706"
2015.1/4,양천구,신월3동,"7,994","17,529","9,148","8,381","17,261","9,039","8,222",268,109,159,2.16,"2,212"
2015.1/4,양천구,신월4동,"6,877","19,662","9,696","9,966","19,583","9,674","9,909",79,22,57,2.85,"2,178"
2015.1/4,양천구,신월5동,"6,262","16,479","8,124","8,355","16,327","8,055","8,272",152,69,83,2.61,"1,763"
2015.1/4,양천구,신월6동,"4,854","12,183","6,200","5,983","12,108","6,174","5,934",75,26,49,2.49,"1,492"
2015.1/4,양천구,신월7동,"9,241","24,089","11,894","12,195","23,949","11,848","12,101",140,46,94,2.59,"3,082"
2015.1/4,양천구,신정1동,"6,320","19,268","9,439","9,829","19,075","9,341","9,734",193,98,95,3.02,"1,810"
2015.1/4,양천구,신정2동,"7,319","22,153","10,998","11,155","22,006","10,921","11,085",147,77,70,3.01,"2,009"
2015.1/4,양천구,신정3동,"20,384","56,494","28,061","28,433","55,469","27,528","27,941","1,025",533,492,2.72,"5,659"
2015.1/4,양천구,신정6동,"8,307","26,525","12,907","13,618","26,493","12,887","13,606",32,20,12,3.19,"1,854"
2015.1/4,양천구,신정7동,"11,712","32,503","16,047","16,456","32,273","15,934","16,339",230,113,117,2.76,"3,711"
2015.1/4,양천구,목5동,"13,718","44,632","22,187","22,445","44,552","22,148","22,404",80,39,41,3.25,"3,134"
2015.1/4,양천구,신정4동,"15,487","36,574","18,058","18,516","35,900","17,732","18,168",674,326,348,2.32,"4,324"
2015.1/4,강서구,소계,"235,697","593,703","290,542","303,161","587,234","287,392","299,842","6,469","3,150","3,319",2.49,"65,420"
2015.1/4,강서구,염창동,"14,500","42,258","20,788","21,470","42,089","20,718","21,371",169,70,99,2.9,"3,225"
2015.1/4,강서구,등촌1동,"10,595","23,090","11,030","12,060","22,730","10,867","11,863",360,163,197,2.15,"2,220"
2015.1/4,강서구,등촌2동,"7,956","21,765","10,908","10,857","21,670","10,867","10,803",95,41,54,2.72,"2,212"
2015.1/4,강서구,등촌3동,"14,717","35,936","17,196","18,740","35,765","17,116","18,649",171,80,91,2.43,"4,829"
2015.1/4,강서구,화곡본동,"15,050","36,613","17,920","18,693","36,237","17,765","18,472",376,155,221,2.41,"3,548"
2015.1/4,강서구,화곡2동,"7,992","20,269","9,914","10,355","20,025","9,812","10,213",244,102,142,2.51,"2,157"
2015.1/4,강서구,화곡3동,"9,029","23,690","11,492","12,198","23,524","11,414","12,110",166,78,88,2.61,"2,937"
2015.1/4,강서구,화곡4동,"9,725","23,319","11,557","11,762","22,979","11,405","11,574",340,152,188,2.36,"2,727"
2015.1/4,강서구,화곡6동,"10,485","25,872","12,782","13,090","25,657","12,669","12,988",215,113,102,2.45,"2,636"
2015.1/4,강서구,화곡8동,"11,014","27,535","13,437","14,098","27,126","13,250","13,876",409,187,222,2.46,"3,196"
2015.1/4,강서구,가양1동,"8,425","23,664","11,799","11,865","23,471","11,714","11,757",193,85,108,2.79,"2,117"
2015.1/4,강서구,가양2동,"7,871","17,006","8,145","8,861","16,895","8,105","8,790",111,40,71,2.15,"2,847"
2015.1/4,강서구,가양3동,"7,814","17,983","8,582","9,401","17,842","8,526","9,316",141,56,85,2.28,"2,694"
2015.1/4,강서구,발산1동,"13,465","40,203","19,188","21,015","40,025","19,119","20,906",178,69,109,2.97,"3,481"
2015.1/4,강서구,공항동,"9,851","21,572","11,257","10,315","20,460","10,464","9,996","1,112",793,319,2.08,"2,689"
2015.1/4,강서구,방화1동,"15,332","42,816","21,125","21,691","42,421","20,943","21,478",395,182,213,2.77,"4,523"
2015.1/4,강서구,방화2동,"11,255","25,283","12,494","12,789","24,987","12,352","12,635",296,142,154,2.22,"3,701"
2015.1/4,강서구,방화3동,"11,394","26,392","12,713","13,679","26,234","12,647","13,587",158,66,92,2.3,"3,648"
2015.1/4,강서구,화곡1동,"23,127","52,972","26,225","26,747","51,822","25,723","26,099","1,150",502,648,2.24,"6,087"
2015.1/4,강서구,우장산동,"16,100","45,465","21,990","23,475","45,275","21,916","23,359",190,74,116,2.81,"3,946"
2015.1/4,구로구,소계,"173,040","457,390","230,061","227,329","425,861","212,975","212,886","31,529","17,086","14,443",2.46,"52,157"
2015.1/4,구로구,신도림동,"13,132","38,215","18,782","19,433","37,865","18,599","19,266",350,183,167,2.88,"3,417"
2015.1/4,구로구,구로1동,"7,787","22,950","11,428","11,522","22,482","11,198","11,284",468,230,238,2.89,"1,726"
2015.1/4,구로구,구로3동,"14,087","28,733","14,564","14,169","27,236","13,789","13,447","1,497",775,722,1.93,"2,662"
2015.1/4,구로구,구로4동,"11,672","30,050","15,237","14,813","25,000","12,497","12,503","5,050","2,740","2,310",2.14,"3,647"
2015.1/4,구로구,구로5동,"13,876","35,342","17,548","17,794","31,650","15,592","16,058","3,692","1,956","1,736",2.28,"3,690"
2015.1/4,구로구,고척1동,"9,595","25,686","12,903","12,783","25,350","12,735","12,615",336,168,168,2.64,"3,104"
2015.1/4,구로구,고척2동,"11,689","30,822","15,473","15,349","30,302","15,222","15,080",520,251,269,2.59,"3,703"
2015.1/4,구로구,개봉2동,"12,722","34,797","17,218","17,579","34,442","17,051","17,391",355,167,188,2.71,"4,452"
2015.1/4,구로구,개봉3동,"8,476","22,314","11,102","11,212","21,989","10,955","11,034",325,147,178,2.59,"2,748"
2015.1/4,구로구,오류1동,"9,374","22,012","10,892","11,120","21,422","10,601","10,821",590,291,299,2.29,"2,833"
2015.1/4,구로구,오류2동,"16,162","45,923","22,618","23,305","45,164","22,271","22,893",759,347,412,2.79,"5,438"
2015.1/4,구로구,수궁동,"9,627","25,933","13,047","12,886","25,657","12,902","12,755",276,145,131,2.67,"3,067"
2015.1/4,구로구,가리봉동,"6,697","19,515","10,869","8,646","11,952","6,516","5,436","7,563","4,353","3,210",1.78,"2,128"
2015.1/4,구로구,구로2동,"14,137","39,045","20,268","18,777","30,210","15,390","14,820","8,835","4,878","3,957",2.14,"4,903"
2015.1/4,구로구,개봉1동,"14,007","36,053","18,112","17,941","35,140","17,657","17,483",913,455,458,2.51,"4,639"
2015.1/4,금천구,소계,"104,267","258,099","132,475","125,624","238,519","121,826","116,693","19,580","10,649","8,931",2.29,"30,173"
2015.1/4,금천구,가산동,"11,641","24,080","13,547","10,533","19,641","11,009","8,632","4,439","2,538","1,901",1.69,"2,093"
2015.1/4,금천구,독산1동,"14,791","34,527","18,310","16,217","31,680","16,707","14,973","2,847","1,603","1,244",2.14,"3,910"
2015.1/4,금천구,독산2동,"9,600","23,652","12,067","11,585","21,938","11,146","10,792","1,714",921,793,2.29,"2,558"
2015.1/4,금천구,독산3동,"12,482","32,172","16,515","15,657","27,291","13,849","13,442","4,881","2,666","2,215",2.19,"3,539"
2015.1/4,금천구,독산4동,"8,007","20,048","10,165","9,883","18,249","9,238","9,011","1,799",927,872,2.28,"2,149"
2015.1/4,금천구,시흥1동,"15,242","38,686","19,588","19,098","36,320","18,327","17,993","2,366","1,261","1,105",2.38,"4,641"
2015.1/4,금천구,시흥2동,"8,589","24,605","12,084","12,521","24,497","12,031","12,466",108,53,55,2.85,"3,074"
2015.1/4,금천구,시흥3동,"4,925","12,716","6,409","6,307","12,577","6,342","6,235",139,67,72,2.55,"1,808"
2015.1/4,금천구,시흥4동,"9,321","24,116","12,061","12,055","23,446","11,742","11,704",670,319,351,2.52,"2,961"
2015.1/4,금천구,시흥5동,"9,669","23,497","11,729","11,768","22,880","11,435","11,445",617,294,323,2.37,"3,440"
2015.1/4,영등포구,소계,"168,706","421,871","212,467","209,404","382,665","191,554","191,111","39,206","20,913","18,293",2.27,"50,699"
2015.1/4,영등포구,여의동,"12,521","33,991","16,193","17,798","33,585","15,968","17,617",406,225,181,2.68,"5,011"
2015.1/4,영등포구,당산1동,"9,585","21,300","10,578","10,722","20,685","10,274","10,411",615,304,311,2.16,"2,751"
2015.1/4,영등포구,당산2동,"15,599","35,624","17,025","18,599","35,126","16,779","18,347",498,246,252,2.25,"3,761"
2015.1/4,영등포구,양평1동,"7,586","17,298","8,708","8,590","16,963","8,548","8,415",335,160,175,2.24,"2,082"
2015.1/4,영등포구,양평2동,"8,844","22,045","11,105","10,940","21,786","10,976","10,810",259,129,130,2.46,"2,074"
2015.1/4,영등포구,신길1동,"10,073","22,815","11,626","11,189","20,080","10,169","9,911","2,735","1,457","1,278",1.99,"3,141"
2015.1/4,영등포구,신길3동,"6,826","17,132","8,670","8,462","15,633","7,878","7,755","1,499",792,707,2.29,"2,280"
2015.1/4,영등포구,신길4동,"5,283","13,418","6,783","6,635","11,988","6,035","5,953","1,430",748,682,2.27,"1,902"
2015.1/4,영등포구,신길5동,"6,626","18,109","9,154","8,955","15,096","7,509","7,587","3,013","1,645","1,368",2.28,"2,331"
2015.1/4,영등포구,신길6동,"9,370","24,239","12,052","12,187","22,174","10,979","11,195","2,065","1,073",992,2.37,"2,974"
2015.1/4,영등포구,신길7동,"5,932","15,596","7,865","7,731","15,168","7,645","7,523",428,220,208,2.56,"1,564"
2015.1/4,영등포구,대림1동,"6,998","19,295","9,882","9,413","15,734","7,951","7,783","3,561","1,931","1,630",2.25,"2,496"
2015.1/4,영등포구,대림2동,"7,355","25,430","13,095","12,335","15,489","7,654","7,835","9,941","5,441","4,500",2.11,"2,739"
2015.1/4,영등포구,대림3동,"11,282","31,684","16,106","15,578","27,040","13,657","13,383","4,644","2,449","2,195",2.4,"3,338"
2015.1/4,영등포구,영등포본동,"10,593","27,248","13,792","13,456","24,007","12,100","11,907","3,241","1,692","1,549",2.27,"3,158"
2015.1/4,영등포구,영등포동,"12,440","20,769","11,746","9,023","19,953","11,326","8,627",816,420,396,1.6,"2,697"
2015.1/4,영등포구,도림동,"9,443","23,640","12,057","11,583","20,173","10,204","9,969","3,467","1,853","1,614",2.14,"2,711"
2015.1/4,영등포구,문래동,"12,350","32,238","16,030","16,208","31,985","15,902","16,083",253,128,125,2.59,"3,689"
2015.1/4,동작구,소계,"172,798","419,460","205,978","213,482","407,613","200,338","207,275","11,847","5,640","6,207",2.36,"53,074"
2015.1/4,동작구,노량진2동,"7,177","15,651","8,029","7,622","14,468","7,396","7,072","1,183",633,550,2.02,"2,298"
2015.1/4,동작구,상도1동,"20,804","48,219","23,783","24,436","47,108","23,252","23,856","1,111",531,580,2.26,"5,501"
2015.1/4,동작구,상도2동,"11,012","25,972","12,659","13,313","25,585","12,446","13,139",387,213,174,2.32,"3,371"
2015.1/4,동작구,상도3동,"10,493","25,470","12,447","13,023","25,081","12,269","12,812",389,178,211,2.39,"3,525"
2015.1/4,동작구,상도4동,"12,180","30,142","14,946","15,196","29,758","14,776","14,982",384,170,214,2.44,"3,913"
2015.1/4,동작구,사당1동,"11,437","24,062","11,580","12,482","23,196","11,156","12,040",866,424,442,2.03,"2,844"
2015.1/4,동작구,사당3동,"10,168","25,757","12,610","13,147","25,447","12,460","12,987",310,150,160,2.5,"3,424"
2015.1/4,동작구,사당4동,"6,427","15,088","7,368","7,720","14,910","7,292","7,618",178,76,102,2.32,"2,052"
2015.1/4,동작구,사당5동,"6,306","15,184","7,578","7,606","14,997","7,483","7,514",187,95,92,2.38,"1,898"
2015.1/4,동작구,대방동,"15,595","40,270","19,505","20,765","39,857","19,302","20,555",413,203,210,2.56,"4,472"
2015.1/4,동작구,신대방1동,"9,766","28,426","14,013","14,413","25,239","12,367","12,872","3,187","1,646","1,541",2.58,"2,972"
2015.1/4,동작구,신대방2동,"8,717","21,620","10,622","10,998","21,288","10,466","10,822",332,156,176,2.44,"2,539"
2015.1/4,동작구,흑석동,"15,845","38,613","18,738","19,875","36,738","18,058","18,680","1,875",680,"1,195",2.32,"5,451"
2015.1/4,동작구,노량진1동,"14,331","33,782","16,895","16,887","33,393","16,711","16,682",389,184,205,2.33,"4,613"
2015.1/4,동작구,사당2동,"12,540","31,204","15,205","15,999","30,548","14,904","15,644",656,301,355,2.44,"4,201"
2015.1/4,관악구,소계,"249,748","533,109","269,144","263,965","514,219","260,071","254,148","18,890","9,073","9,817",2.06,"63,576"
2015.1/4,관악구,보라매동,"11,510","27,311","13,546","13,765","25,938","12,873","13,065","1,373",673,700,2.25,"3,537"
2015.1/4,관악구,청림동,"6,575","16,937","8,344","8,593","16,795","8,273","8,522",142,71,71,2.55,"2,194"
2015.1/4,관악구,행운동,"15,774","30,603","15,054","15,549","29,991","14,777","15,214",612,277,335,1.9,"3,508"
2015.1/4,관악구,낙성대동,"10,153","18,658","9,477","9,181","17,581","8,954","8,627","1,077",523,554,1.73,"1,776"
2015.1/4,관악구,중앙동,"7,882","15,439","7,509","7,930","14,869","7,258","7,611",570,251,319,1.89,"2,045"
2015.1/4,관악구,인헌동,"13,405","28,320","14,053","14,267","27,933","13,879","14,054",387,174,213,2.08,"3,186"
2015.1/4,관악구,남현동,"8,405","18,338","8,874","9,464","18,073","8,759","9,314",265,115,150,2.15,"2,057"
2015.1/4,관악구,서원동,"12,479","23,991","12,270","11,721","23,226","11,909","11,317",765,361,404,1.86,"2,645"
2015.1/4,관악구,신원동,"9,481","20,424","10,135","10,289","19,101","9,502","9,599","1,323",633,690,2.01,"2,720"
2015.1/4,관악구,서림동,"13,661","25,360","13,893","11,467","24,824","13,691","11,133",536,202,334,1.82,"2,779"
2015.1/4,관악구,신사동,"12,102","27,034","13,615","13,419","23,955","12,022","11,933","3,079","1,593","1,486",1.98,"2,851"
2015.1/4,관악구,신림동,"13,771","20,859","10,411","10,448","19,434","9,760","9,674","1,425",651,774,1.41,"1,679"
2015.1/4,관악구,난향동,"6,532","17,453","8,715","8,738","17,311","8,642","8,669",142,73,69,2.65,"2,138"
2015.1/4,관악구,조원동,"9,390","20,399","10,436","9,963","17,945","9,130","8,815","2,454","1,306","1,148",1.91,"2,293"
2015.1/4,관악구,대학동,"14,245","23,637","14,076","9,561","23,085","13,861","9,224",552,215,337,1.62,"2,263"
2015.1/4,관악구,은천동,"15,110","36,893","18,243","18,650","36,019","17,844","18,175",874,399,475,2.38,"4,475"
2015.1/4,관악구,성현동,"12,815","34,289","16,807","17,482","34,083","16,715","17,368",206,92,114,2.66,"4,547"
2015.1/4,관악구,청룡동,"18,171","34,140","16,958","17,182","32,278","16,059","16,219","1,862",899,963,1.78,"3,879"
2015.1/4,관악구,난곡동,"12,775","30,836","15,537","15,299","30,386","15,335","15,051",450,202,248,2.38,"4,190"
2015.1/4,관악구,삼성동,"11,815","28,283","14,206","14,077","28,110","14,139","13,971",173,67,106,2.38,"4,702"
2015.1/4,관악구,미성동,"13,697","33,905","16,985","16,920","33,282","16,689","16,593",623,296,327,2.43,"4,112"
2015.1/4,서초구,소계,"173,259","453,564","218,520","235,044","448,952","216,158","232,794","4,612","2,362","2,250",2.59,"48,066"
2015.1/4,서초구,서초1동,"8,929","21,568","10,376","11,192","21,242","10,200","11,042",326,176,150,2.38,"2,311"
2015.1/4,서초구,서초2동,"8,507","21,703","10,647","11,056","21,382","10,445","10,937",321,202,119,2.51,"2,210"
2015.1/4,서초구,서초3동,"12,194","30,786","15,299","15,487","30,465","15,129","15,336",321,170,151,2.5,"3,744"
2015.1/4,서초구,서초4동,"9,872","29,182","14,198","14,984","28,869","14,033","14,836",313,165,148,2.92,"2,888"
2015.1/4,서초구,잠원동,"13,765","34,508","16,442","18,066","34,247","16,311","17,936",261,131,130,2.49,"2,990"
2015.1/4,서초구,반포본동,"4,369","13,409","6,326","7,083","13,344","6,289","7,055",65,37,28,3.05,"1,709"
2015.1/4,서초구,반포1동,"14,364","32,612","15,753","16,859","32,236","15,560","16,676",376,193,183,2.24,"2,673"
2015.1/4,서초구,반포2동,"6,390","19,931","9,437","10,494","19,830","9,392","10,438",101,45,56,3.1,"2,083"
2015.1/4,서초구,반포3동,"7,853","22,989","10,932","12,057","22,936","10,909","12,027",53,23,30,2.92,"2,264"
2015.1/4,서초구,반포4동,"7,376","20,916","9,952","10,964","20,311","9,629","10,682",605,323,282,2.75,"2,078"
2015.1/4,서초구,방배본동,"8,132","22,376","10,505","11,871","22,118","10,380","11,738",258,125,133,2.72,"2,447"
2015.1/4,서초구,방배1동,"7,194","17,551","8,360","9,191","17,410","8,297","9,113",141,63,78,2.42,"2,114"
2015.1/4,서초구,방배2동,"11,360","28,836","13,787","15,049","28,589","13,674","14,915",247,113,134,2.52,"3,516"
2015.1/4,서초구,방배3동,"9,348","25,268","12,219","13,049","25,137","12,154","12,983",131,65,66,2.69,"3,082"
2015.1/4,서초구,방배4동,"10,182","26,400","12,322","14,078","26,038","12,138","13,900",362,184,178,2.56,"2,904"
2015.1/4,서초구,양재1동,"17,507","47,683","22,953","24,730","47,276","22,746","24,530",407,207,200,2.7,"5,030"
2015.1/4,서초구,양재2동,"10,752","23,968","12,027","11,941","23,702","11,910","11,792",266,117,149,2.2,"2,222"
2015.1/4,서초구,내곡동,"5,165","13,878","6,985","6,893","13,820","6,962","6,858",58,23,35,2.68,"1,801"
2015.1/4,강남구,소계,"237,996","583,699","280,195","303,504","578,361","277,365","300,996","5,338","2,830","2,508",2.43,"58,496"
2015.1/4,강남구,신사동,"7,955","18,943","8,878","10,065","18,666","8,727","9,939",277,151,126,2.35,"2,495"
2015.1/4,강남구,논현1동,"14,445","25,595","11,831","13,764","25,069","11,569","13,500",526,262,264,1.74,"2,464"
2015.1/4,강남구,논현2동,"11,033","23,070","10,886","12,184","22,782","10,724","12,058",288,162,126,2.06,"2,579"
2015.1/4,강남구,삼성1동,"5,867","15,732","7,922","7,810","15,396","7,712","7,684",336,210,126,2.62,"1,787"
2015.1/4,강남구,삼성2동,"13,810","32,178","15,382","16,796","31,942","15,237","16,705",236,145,91,2.31,"2,814"
2015.1/4,강남구,대치1동,"5,729","19,649","9,806","9,843","19,534","9,735","9,799",115,71,44,3.41,"1,409"
2015.1/4,강남구,대치4동,"10,344","21,962","10,378","11,584","21,662","10,224","11,438",300,154,146,2.09,"1,690"
2015.1/4,강남구,역삼1동,"21,536","36,305","17,340","18,965","35,331","16,784","18,547",974,556,418,1.64,"3,082"
2015.1/4,강남구,역삼2동,"14,788","36,133","17,043","19,090","35,818","16,848","18,970",315,195,120,2.42,"2,929"
2015.1/4,강남구,도곡1동,"8,502","22,938","10,913","12,025","22,765","10,832","11,933",173,81,92,2.68,"2,190"
2015.1/4,강남구,도곡2동,"12,317","35,714","16,733","18,981","35,563","16,647","18,916",151,86,65,2.89,"3,379"
2015.1/4,강남구,개포1동,"8,559","22,009","10,576","11,433","21,919","10,545","11,374",90,31,59,2.56,"2,506"
2015.1/4,강남구,개포4동,"9,586","23,090","11,349","11,741","22,921","11,274","11,647",169,75,94,2.39,"2,049"
2015.1/4,강남구,일원본동,"8,369","25,162","12,377","12,785","25,128","12,359","12,769",34,18,16,3,"1,918"
2015.1/4,강남구,일원1동,"7,430","17,878","8,683","9,195","17,709","8,623","9,086",169,60,109,2.38,"2,349"
2015.1/4,강남구,일원2동,"7,096","18,349","8,985","9,364","18,291","8,952","9,339",58,33,25,2.58,"2,081"
2015.1/4,강남구,수서동,"7,376","16,069","7,326","8,743","15,921","7,278","8,643",148,48,100,2.16,"2,964"
2015.1/4,강남구,세곡동,"13,748","37,398","18,064","19,334","37,239","17,989","19,250",159,75,84,2.71,"4,195"
2015.1/4,강남구,압구정동,"10,918","28,775","13,378","15,397","28,607","13,299","15,308",168,79,89,2.62,"4,126"
2015.1/4,강남구,청담동,"12,323","31,349","14,906","16,443","31,043","14,744","16,299",306,162,144,2.52,"3,390"
2015.1/4,강남구,대치2동,"13,802","42,822","21,695","21,127","42,575","21,559","21,016",247,136,111,3.08,"3,514"
2015.1/4,강남구,개포2동,"12,463","32,578","15,743","16,835","32,480","15,704","16,776",98,39,59,2.61,"2,586"
2015.1/4,강남구,기타,-,1,1,-,-,-,-,1,1,-,-,-
2015.1/4,송파구,소계,"257,643","672,371","328,531","343,840","665,271","325,100","340,171","7,100","3,431","3,669",2.58,"66,322"
2015.1/4,송파구,풍납1동,"7,576","19,018","9,392","9,626","18,021","8,901","9,120",997,491,506,2.38,"2,390"
2015.1/4,송파구,풍납2동,"10,842","27,914","13,428","14,486","27,710","13,338","14,372",204,90,114,2.56,"2,772"
2015.1/4,송파구,거여1동,"5,774","15,365","7,887","7,478","15,223","7,831","7,392",142,56,86,2.64,"1,665"
2015.1/4,송파구,거여2동,"10,672","27,164","13,670","13,494","27,008","13,609","13,399",156,61,95,2.53,"3,278"
2015.1/4,송파구,마천1동,"9,288","23,156","11,708","11,448","22,913","11,621","11,292",243,87,156,2.47,"3,125"
2015.1/4,송파구,마천2동,"8,537","21,748","11,071","10,677","21,517","10,991","10,526",231,80,151,2.52,"2,893"
2015.1/4,송파구,방이1동,"6,082","16,789","8,251","8,538","16,629","8,166","8,463",160,85,75,2.73,"1,567"
2015.1/4,송파구,방이2동,"11,802","25,857","12,642","13,215","25,424","12,438","12,986",433,204,229,2.15,"2,446"
2015.1/4,송파구,오륜동,"6,002","20,025","9,792","10,233","20,003","9,779","10,224",22,13,9,3.33,"1,711"
2015.1/4,송파구,오금동,"13,980","37,482","18,520","18,962","37,285","18,433","18,852",197,87,110,2.67,"3,941"
2015.1/4,송파구,송파1동,"11,990","27,244","13,015","14,229","26,786","12,775","14,011",458,240,218,2.23,"2,581"
2015.1/4,송파구,송파2동,"7,496","22,372","10,885","11,487","22,151","10,770","11,381",221,115,106,2.96,"2,032"
2015.1/4,송파구,석촌동,"15,968","35,687","17,349","18,338","34,903","16,965","17,938",784,384,400,2.19,"3,387"
2015.1/4,송파구,삼전동,"15,547","34,483","16,490","17,993","34,082","16,308","17,774",401,182,219,2.19,"2,934"
2015.1/4,송파구,가락본동,"11,435","29,176","14,588","14,588","28,761","14,390","14,371",415,198,217,2.52,"2,634"
2015.1/4,송파구,가락1동,488,"1,144",590,554,"1,121",572,549,23,18,5,2.3,136
2015.1/4,송파구,가락2동,"12,201","35,377","17,370","18,007","35,168","17,266","17,902",209,104,105,2.88,"2,813"
2015.1/4,송파구,문정1동,"8,374","22,294","10,916","11,378","22,090","10,828","11,262",204,88,116,2.64,"2,030"
2015.1/4,송파구,문정2동,"7,167","18,213","8,767","9,446","18,119","8,707","9,412",94,60,34,2.53,"2,470"
2015.1/4,송파구,장지동,"17,034","47,352","23,295","24,057","47,163","23,213","23,950",189,82,107,2.77,"3,967"
2015.1/4,송파구,잠실본동,"14,445","31,014","14,811","16,203","30,201","14,392","15,809",813,419,394,2.09,"2,780"
2015.1/4,송파구,잠실4동,"10,580","30,944","15,055","15,889","30,836","14,997","15,839",108,58,50,2.91,"2,849"
2015.1/4,송파구,잠실6동,"6,048","17,896","8,538","9,358","17,802","8,481","9,321",94,57,37,2.94,"2,005"
2015.1/4,송파구,잠실7동,"3,477","10,478","4,907","5,571","10,459","4,898","5,561",19,9,10,3.01,"1,553"
2015.1/4,송파구,잠실2동,"12,318","37,000","17,701","19,299","36,883","17,639","19,244",117,62,55,2.99,"2,457"
2015.1/4,송파구,잠실3동,"12,520","37,179","17,893","19,286","37,013","17,792","19,221",166,101,65,2.96,"3,906"
2015.1/4,강동구,소계,"184,737","477,055","237,774","239,281","472,377","235,632","236,745","4,678","2,142","2,536",2.56,"50,993"
2015.1/4,강동구,강일동,"10,818","34,059","16,588","17,471","33,933","16,539","17,394",126,49,77,3.14,"3,605"
2015.1/4,강동구,상일동,"9,158","26,017","12,977","13,040","25,892","12,929","12,963",125,48,77,2.83,"2,488"
2015.1/4,강동구,명일1동,"9,727","27,225","13,319","13,906","27,136","13,287","13,849",89,32,57,2.79,"2,653"
2015.1/4,강동구,명일2동,"5,994","18,752","9,383","9,369","18,727","9,372","9,355",25,11,14,3.12,"1,640"
2015.1/4,강동구,고덕1동,"5,589","16,741","8,493","8,248","16,629","8,430","8,199",112,63,49,2.98,"1,534"
2015.1/4,강동구,고덕2동,"5,893","14,729","7,682","7,047","14,636","7,635","7,001",93,47,46,2.48,"1,851"
2015.1/4,강동구,암사2동,"6,236","16,257","7,998","8,259","16,189","7,969","8,220",68,29,39,2.6,"1,569"
2015.1/4,강동구,암사3동,"6,193","19,117","9,423","9,694","19,090","9,409","9,681",27,14,13,3.08,"1,608"
2015.1/4,강동구,천호1동,"12,851","30,509","15,256","15,253","30,101","15,081","15,020",408,175,233,2.34,"3,839"
2015.1/4,강동구,천호3동,"12,066","26,051","13,170","12,881","25,486","12,897","12,589",565,273,292,2.11,"3,439"
2015.1/4,강동구,성내1동,"7,369","19,716","9,657","10,059","19,552","9,582","9,970",164,75,89,2.65,"1,985"
2015.1/4,강동구,성내2동,"11,871","26,419","13,080","13,339","25,608","12,676","12,932",811,404,407,2.16,"3,220"
2015.1/4,강동구,성내3동,"10,515","25,354","12,672","12,682","25,092","12,540","12,552",262,132,130,2.39,"2,619"
2015.1/4,강동구,둔촌1동,"6,360","19,503","10,060","9,443","19,458","10,040","9,418",45,20,25,3.06,"1,459"
2015.1/4,강동구,둔촌2동,"10,776","29,433","14,623","14,810","29,298","14,559","14,739",135,64,71,2.72,"3,029"
2015.1/4,강동구,암사1동,"15,824","38,246","19,067","19,179","37,828","18,903","18,925",418,164,254,2.39,"4,377"
