,동,기간,category,value
3958,번3동,2015,5인가구,398.0
3959,수유1동,2015,5인가구,369.0
3960,수유2동,2015,5인가구,388.0
3961,수유3동,2015,5인가구,313.0
3962,삼양동,2015,5인가구,523.0
3963,미아동,2015,5인가구,337.0
3964,송중동,2015,5인가구,506.0
3965,송천동,2015,5인가구,486.0
3966,삼각산동,2015,5인가구,701.0
3967,우이동,2015,5인가구,387.0
3968,인수동,2015,5인가구,514.0
3969,쌍문1동,2015,5인가구,422.0
3970,쌍문2동,2015,5인가구,317.0
3971,쌍문3동,2015,5인가구,298.0
3972,쌍문4동,2015,5인가구,411.0
3973,방학1동,2015,5인가구,531.0
3974,방학2동,2015,5인가구,403.0
3975,방학3동,2015,5인가구,628.0
3976,창1동,2015,5인가구,429.0
3977,창2동,2015,5인가구,550.0
3978,창3동,2015,5인가구,265.0
3979,창4동,2015,5인가구,548.0
3980,창5동,2015,5인가구,464.0
3981,도봉1동,2015,5인가구,367.0
3982,도봉2동,2015,5인가구,505.0
3983,월계1동,2015,5인가구,386.0
3984,월계2동,2015,5인가구,429.0
3985,월계3동,2015,5인가구,540.0
3986,공릉2동,2015,5인가구,852.0
3987,하계1동,2015,5인가구,527.0
3988,하계2동,2015,5인가구,495.0
3989,중계본동,2015,5인가구,685.0
3990,중계1동,2015,5인가구,603.0
3991,중계4동,2015,5인가구,403.0
3992,상계1동,2015,5인가구,833.0
3993,상계2동,2015,5인가구,404.0
3994,상계5동,2015,5인가구,447.0
3995,상계8동,2015,5인가구,423.0
3996,상계9동,2015,5인가구,389.0
3997,상계10동,2015,5인가구,265.0
3998,상계3.4동,2015,5인가구,622.0
3999,상계6.7동,2015,5인가구,484.0
4000,중계2.3동,2015,5인가구,644.0
4001,공릉1동,2015,5인가구,665.0
4002,녹번동,2015,5인가구,518.0
4003,불광1동,2015,5인가구,663.0
4004,갈현1동,2015,5인가구,406.0
4005,갈현2동,2015,5인가구,555.0
4006,구산동,2015,5인가구,633.0
4007,대조동,2015,5인가구,468.0
4008,응암1동,2015,5인가구,529.0
4009,응암2동,2015,5인가구,406.0
4010,신사1동,2015,5인가구,514.0
4011,신사2동,2015,5인가구,384.0
4012,증산동,2015,5인가구,362.0
4013,수색동,2015,5인가구,294.0
4014,진관동,2015,5인가구,1489.0
4015,불광2동,2015,5인가구,453.0
4016,응암3동,2015,5인가구,401.0
4017,역촌동,2015,5인가구,900.0
4018,천연동,2015,5인가구,310.0
4019,홍제1동,2015,5인가구,379.0
4020,홍제3동,2015,5인가구,333.0
4021,홍제2동,2015,5인가구,256.0
4022,홍은1동,2015,5인가구,437.0
4023,홍은2동,2015,5인가구,560.0
4024,남가좌1동,2015,5인가구,48.0
4025,남가좌2동,2015,5인가구,473.0
4026,북가좌1동,2015,5인가구,376.0
4027,북가좌2동,2015,5인가구,644.0
4028,충현동,2015,5인가구,306.0
4029,북아현동,2015,5인가구,145.0
4030,신촌동,2015,5인가구,186.0
4031,연희동,2015,5인가구,620.0
4032,용강동,2015,5인가구,355.0
4033,대흥동,2015,5인가구,145.0
4034,염리동,2015,5인가구,239.0
4035,신수동,2015,5인가구,346.0
4036,서교동,2015,5인가구,278.0
4037,합정동,2015,5인가구,264.0
4038,망원1동,2015,5인가구,356.0
4039,망원2동,2015,5인가구,346.0
4040,연남동,2015,5인가구,237.0
4041,성산1동,2015,5인가구,334.0
4042,성산2동,2015,5인가구,679.0
4043,상암동,2015,5인가구,798.0
4044,도화동,2015,5인가구,426.0
4045,서강동,2015,5인가구,384.0
4046,공덕동,2015,5인가구,571.0
4047,아현동,2015,5인가구,359.0
4048,목1동,2015,5인가구,616.0
4049,목2동,2015,5인가구,537.0
4050,목3동,2015,5인가구,356.0
4051,목4동,2015,5인가구,584.0
4052,신월1동,2015,5인가구,388.0
4053,신월2동,2015,5인가구,482.0
4054,신월3동,2015,5인가구,262.0
4055,신월4동,2015,5인가구,436.0
4056,신월5동,2015,5인가구,342.0
4057,신월6동,2015,5인가구,249.0
4058,신월7동,2015,5인가구,378.0
4059,신정1동,2015,5인가구,400.0
4060,신정2동,2015,5인가구,491.0
4061,신정3동,2015,5인가구,1173.0
4062,신정6동,2015,5인가구,483.0
4063,신정7동,2015,5인가구,564.0
4064,목5동,2015,5인가구,865.0
4065,신정4동,2015,5인가구,554.0
4066,염창동,2015,5인가구,847.0
4067,등촌1동,2015,5인가구,320.0
4068,등촌2동,2015,5인가구,381.0
4069,등촌3동,2015,5인가구,437.0
4070,화곡본동,2015,5인가구,597.0
4071,화곡2동,2015,5인가구,409.0
4072,화곡3동,2015,5인가구,465.0
4073,화곡4동,2015,5인가구,386.0
4074,화곡6동,2015,5인가구,411.0
4075,화곡8동,2015,5인가구,439.0
4076,가양1동,2015,5인가구,450.0
4077,가양2동,2015,5인가구,191.0
4078,가양3동,2015,5인가구,202.0
4079,발산1동,2015,5인가구,958.0
4080,공항동,2015,5인가구,309.0
4081,방화1동,2015,5인가구,939.0
4082,방화2동,2015,5인가구,404.0
4083,방화3동,2015,5인가구,361.0
4084,화곡1동,2015,5인가구,731.0
4085,우장산동,2015,5인가구,892.0
4086,신도림동,2015,5인가구,686.0
4087,구로1동,2015,5인가구,383.0
4088,구로3동,2015,5인가구,370.0
4089,구로4동,2015,5인가구,342.0
4090,구로5동,2015,5인가구,500.0
4091,고척1동,2015,5인가구,460.0
4092,고척2동,2015,5인가구,576.0
4093,개봉2동,2015,5인가구,684.0
4094,개봉3동,2015,5인가구,421.0
4095,오류1동,2015,5인가구,369.0
4096,오류2동,2015,5인가구,1050.0
4097,수궁동,2015,5인가구,515.0
4098,가리봉동,2015,5인가구,127.0
4099,구로2동,2015,5인가구,454.0
4100,개봉1동,2015,5인가구,610.0
4101,가산동,2015,5인가구,218.0
4102,독산1동,2015,5인가구,478.0
4103,독산2동,2015,5인가구,350.0
4104,독산3동,2015,5인가구,392.0
4105,독산4동,2015,5인가구,292.0
4106,시흥1동,2015,5인가구,569.0
4107,시흥2동,2015,5인가구,478.0
4108,시흥3동,2015,5인가구,214.0
4109,시흥4동,2015,5인가구,448.0
4110,시흥5동,2015,5인가구,377.0
4111,여의도동,2015,5인가구,534.0
4112,당산1동,2015,5인가구,321.0
4113,당산2동,2015,5인가구,501.0
4114,양평1동,2015,5인가구,231.0
4115,양평2동,2015,5인가구,362.0
4116,신길1동,2015,5인가구,304.0
4117,신길3동,2015,5인가구,272.0
4118,신길4동,2015,5인가구,208.0
4119,신길5동,2015,5인가구,233.0
4120,신길6동,2015,5인가구,357.0
4121,신길7동,2015,5인가구,259.0
4122,대림1동,2015,5인가구,238.0
4123,대림2동,2015,5인가구,193.0
4124,대림3동,2015,5인가구,408.0
4125,영등포본동,2015,5인가구,368.0
4126,영등포동,2015,5인가구,196.0
4127,도림동,2015,5인가구,271.0
4128,문래동,2015,5인가구,555.0
4129,노량진2동,2015,5인가구,193.0
4130,상도1동,2015,5인가구,745.0
4131,상도2동,2015,5인가구,389.0
4132,상도3동,2015,5인가구,423.0
4133,상도4동,2015,5인가구,502.0
4134,사당1동,2015,5인가구,297.0
4135,사당3동,2015,5인가구,428.0
4136,사당4동,2015,5인가구,223.0
4137,사당5동,2015,5인가구,238.0
4138,대방동,2015,5인가구,750.0
4139,신대방1동,2015,5인가구,508.0
4140,신대방2동,2015,5인가구,393.0
4141,흑석동,2015,5인가구,551.0
4142,노량진1동,2015,5인가구,553.0
4143,사당2동,2015,5인가구,467.0
4144,보라매동,2015,5인가구,412.0
4145,청림동,2015,5인가구,255.0
4146,행운동,2015,5인가구,352.0
4147,낙성대동,2015,5인가구,209.0
4148,중앙동,2015,5인가구,203.0
4149,인헌동,2015,5인가구,383.0
4150,남현동,2015,5인가구,247.0
4151,서원동,2015,5인가구,256.0
4152,신원동,2015,5인가구,222.0
4153,서림동,2015,5인가구,316.0
4154,신사동,2015,5인가구,308.0
4155,신림동,2015,5인가구,123.0
4156,난향동,2015,5인가구,364.0
4157,조원동,2015,5인가구,230.0
4158,대학동,2015,5인가구,239.0
4159,은천동,2015,5인가구,563.0
4160,성현동,2015,5인가구,624.0
4161,청룡동,2015,5인가구,366.0
4162,난곡동,2015,5인가구,500.0
4163,삼성동,2015,5인가구,492.0
4164,미성동,2015,5인가구,626.0
4165,서초1동,2015,5인가구,336.0
4166,서초2동,2015,5인가구,350.0
4167,서초3동,2015,5인가구,517.0
4168,서초4동,2015,5인가구,549.0
4169,잠원동,2015,5인가구,503.0
4170,반포본동,2015,5인가구,263.0
4171,반포1동,2015,5인가구,515.0
4172,반포2동,2015,5인가구,461.0
4173,반포3동,2015,5인가구,393.0
4174,반포4동,2015,5인가구,359.0
4175,방배본동,2015,5인가구,427.0
4176,방배1동,2015,5인가구,265.0
4177,방배2동,2015,5인가구,464.0
4178,방배3동,2015,5인가구,435.0
4179,방배4동,2015,5인가구,480.0
4180,양재1동,2015,5인가구,1202.0
4181,양재2동,2015,5인가구,388.0
4182,내곡동,2015,5인가구,348.0
4183,신사동,2015,5인가구,274.0
4184,논현1동,2015,5인가구,248.0
4185,논현2동,2015,5인가구,299.0
4186,삼성1동,2015,5인가구,236.0
4187,삼성2동,2015,5인가구,465.0
4188,대치1동,2015,5인가구,505.0
4189,대치4동,2015,5인가구,282.0
4190,역삼1동,2015,5인가구,336.0
4191,역삼2동,2015,5인가구,554.0
4192,도곡1동,2015,5인가구,353.0
4193,도곡2동,2015,5인가구,619.0
4194,개포1동,2015,5인가구,351.0
4195,개포4동,2015,5인가구,387.0
4196,일원본동,2015,5인가구,492.0
4197,일원1동,2015,5인가구,285.0
4198,일원2동,2015,5인가구,215.0
4199,수서동,2015,5인가구,146.0
4200,세곡동,2015,5인가구,1142.0
4201,압구정동,2015,5인가구,445.0
4202,청담동,2015,5인가구,478.0
4203,대치2동,2015,5인가구,756.0
4204,개포2동,2015,5인가구,454.0
4205,풍납1동,2015,5인가구,305.0
4206,풍납2동,2015,5인가구,413.0
4207,거여1동,2015,5인가구,326.0
4208,거여2동,2015,5인가구,418.0
4209,마천1동,2015,5인가구,477.0
4210,마천2동,2015,5인가구,372.0
4211,방이1동,2015,5인가구,324.0
4212,방이2동,2015,5인가구,345.0
4213,오륜동,2015,5인가구,410.0
4214,오금동,2015,5인가구,676.0
4215,송파1동,2015,5인가구,401.0
4216,송파2동,2015,5인가구,476.0
4217,석촌동,2015,5인가구,506.0
4218,삼전동,2015,5인가구,500.0
4219,가락본동,2015,5인가구,491.0
4220,가락1동,2015,5인가구,20.0
4221,가락2동,2015,5인가구,688.0
4222,문정1동,2015,5인가구,407.0
4223,문정2동,2015,5인가구,273.0
4224,장지동,2015,5인가구,727.0
4225,위례동,2015,5인가구,361.0
4226,잠실본동,2015,5인가구,400.0
4227,잠실4동,2015,5인가구,544.0
4228,잠실6동,2015,5인가구,334.0
4229,잠실7동,2015,5인가구,162.0
4230,잠실2동,2015,5인가구,644.0
4231,잠실3동,2015,5인가구,717.0
4232,강일동,2015,5인가구,1093.0
4233,상일동,2015,5인가구,472.0
4234,명일1동,2015,5인가구,449.0
4235,명일2동,2015,5인가구,409.0
4236,고덕1동,2015,5인가구,372.0
4237,고덕2동,2015,5인가구,147.0
4238,암사2동,2015,5인가구,244.0
4239,암사3동,2015,5인가구,370.0
4240,천호1동,2015,5인가구,463.0
4241,천호3동,2015,5인가구,340.0
4242,성내1동,2015,5인가구,380.0
4243,성내2동,2015,5인가구,351.0
4244,성내3동,2015,5인가구,430.0
4245,둔촌1동,2015,5인가구,313.0
4246,둔촌2동,2015,5인가구,541.0
4247,암사1동,2015,5인가구,614.0
4248,천호2동,2015,5인가구,497.0
4249,길동,2015,5인가구,859.0
4250,합계,2010,6인이상가구,63152.0
4251,사직동,2010,6인이상가구,59.0
4252,삼청동,2010,6인이상가구,41.0
4253,부암동,2010,6인이상가구,109.0
4254,평창동,2010,6인이상가구,188.0
4255,무악동,2010,6인이상가구,60.0
4256,교남동,2010,6인이상가구,57.0
4257,가회동,2010,6인이상가구,51.0
4258,종로1.2.3.4가동,2010,6인이상가구,25.0
4259,종로5·6가동,2010,6인이상가구,39.0
4260,이화동,2010,6인이상가구,45.0
4261,혜화동,2010,6인이상가구,87.0
4262,명륜3가동,2010,6인이상가구,37.0
4263,창신1동,2010,6인이상가구,28.0
4264,창신2동,2010,6인이상가구,71.0
4265,창신3동,2010,6인이상가구,59.0
4266,숭인1동,2010,6인이상가구,36.0
4267,숭인2동,2010,6인이상가구,46.0
4268,청운효자동,2010,6인이상가구,138.0
4269,소공동,2010,6인이상가구,2.0
4270,회현동,2010,6인이상가구,24.0
4271,명동,2010,6인이상가구,17.0
4272,필동,2010,6인이상가구,13.0
4273,장충동,2010,6인이상가구,24.0
4274,광희동,2010,6인이상가구,21.0
4275,을지로동,2010,6인이상가구,3.0
4276,신당1동,2010,6인이상가구,39.0
4277,신당2동,2010,6인이상가구,130.0
4278,신당3동,2010,6인이상가구,123.0
4279,신당4동,2010,6인이상가구,100.0
4280,신당5동,2010,6인이상가구,52.0
4281,신당6동,2010,6인이상가구,94.0
4282,황학동,2010,6인이상가구,54.0
4283,중림동,2010,6인이상가구,82.0
4284,후암동,2010,6인이상가구,129.0
4285,용산2가동,2010,6인이상가구,68.0
4286,남영동,2010,6인이상가구,32.0
4287,원효로2동,2010,6인이상가구,92.0
4288,효창동,2010,6인이상가구,98.0
4289,용문동,2010,6인이상가구,88.0
4290,이촌1동,2010,6인이상가구,132.0
4291,이촌2동,2010,6인이상가구,53.0
4292,이태원1동,2010,6인이상가구,47.0
4293,이태원2동,2010,6인이상가구,63.0
4294,서빙고동,2010,6인이상가구,46.0
4295,보광동,2010,6인이상가구,87.0
4296,청파동,2010,6인이상가구,129.0
4297,원효로1동,2010,6인이상가구,56.0
4298,한강로동,2010,6인이상가구,50.0
4299,한남동,2010,6인이상가구,89.0
4300,왕십리2동,2010,6인이상가구,140.0
4301,마장동,2010,6인이상가구,185.0
4302,사근동,2010,6인이상가구,76.0
4303,행당1동,2010,6인이상가구,117.0
4304,행당2동,2010,6인이상가구,146.0
4305,응봉동,2010,6인이상가구,142.0
4306,금호1가동,2010,6인이상가구,117.0
4307,금호4가동,2010,6인이상가구,70.0
4308,성수1가1동,2010,6인이상가구,104.0
4309,성수1가2동,2010,6인이상가구,117.0
4310,성수2가1동,2010,6인이상가구,126.0
4311,성수2가3동,2010,6인이상가구,89.0
4312,송정동,2010,6인이상가구,72.0
4313,용답동,2010,6인이상가구,87.0
4314,왕십리도선동,2010,6인이상가구,94.0
4315,금호2.3가동,2010,6인이상가구,152.0
4316,옥수동,2010,6인이상가구,136.0
4317,화양동,2010,6인이상가구,68.0
4318,군자동,2010,6인이상가구,113.0
4319,중곡1동,2010,6인이상가구,95.0
4320,중곡2동,2010,6인이상가구,141.0
4321,중곡3동,2010,6인이상가구,107.0
4322,중곡4동,2010,6인이상가구,221.0
4323,능동,2010,6인이상가구,72.0
4324,구의1동,2010,6인이상가구,116.0
4325,구의2동,2010,6인이상가구,207.0
4326,구의3동,2010,6인이상가구,166.0
4327,광장동,2010,6인이상가구,197.0
4328,자양1동,2010,6인이상가구,159.0
4329,자양2동,2010,6인이상가구,204.0
4330,자양3동,2010,6인이상가구,193.0
4331,자양4동,2010,6인이상가구,140.0
4332,회기동,2010,6인이상가구,58.0
4333,휘경1동,2010,6인이상가구,107.0
4334,휘경2동,2010,6인이상가구,190.0
4335,청량리동,2010,6인이상가구,197.0
4336,용신동,2010,6인이상가구,175.0
4337,제기동,2010,6인이상가구,169.0
4338,전농1동,2010,6인이상가구,166.0
4339,전농2동,2010,6인이상가구,186.0
4340,답십리1동,2010,6인이상가구,160.0
4341,답십리2동,2010,6인이상가구,288.0
4342,장안1동,2010,6인이상가구,291.0
4343,장안2동,2010,6인이상가구,234.0
4344,이문1동,2010,6인이상가구,185.0
4345,이문2동,2010,6인이상가구,172.0
4346,면목2동,2010,6인이상가구,176.0
4347,면목4동,2010,6인이상가구,147.0
4348,면목5동,2010,6인이상가구,90.0
4349,면목7동,2010,6인이상가구,155.0
4350,상봉1동,2010,6인이상가구,203.0
4351,상봉2동,2010,6인이상가구,90.0
4352,중화1동,2010,6인이상가구,154.0
4353,중화2동,2010,6인이상가구,156.0
4354,묵1동,2010,6인이상가구,235.0
4355,묵2동,2010,6인이상가구,103.0
4356,망우3동,2010,6인이상가구,123.0
4357,신내1동,2010,6인이상가구,277.0
4358,신내2동,2010,6인이상가구,148.0
4359,면목본동,2010,6인이상가구,205.0
4360,면목3.8동,2010,6인이상가구,169.0
4361,망우본동,2010,6인이상가구,214.0
4362,돈암1동,2010,6인이상가구,111.0
4363,돈암2동,2010,6인이상가구,196.0
4364,안암동,2010,6인이상가구,73.0
4365,보문동,2010,6인이상가구,96.0
4366,정릉1동,2010,6인이상가구,174.0
4367,정릉2동,2010,6인이상가구,201.0
4368,정릉3동,2010,6인이상가구,144.0
4369,정릉4동,2010,6인이상가구,191.0
4370,길음1동,2010,6인이상가구,235.0
4371,길음2동,2010,6인이상가구,139.0
4372,월곡1동,2010,6인이상가구,194.0
4373,월곡2동,2010,6인이상가구,126.0
4374,장위1동,2010,6인이상가구,222.0
4375,장위2동,2010,6인이상가구,154.0
4376,장위3동,2010,6인이상가구,147.0
4377,성북동,2010,6인이상가구,127.0
4378,삼선동,2010,6인이상가구,173.0
4379,동선동,2010,6인이상가구,101.0
4380,종암동,2010,6인이상가구,264.0
4381,석관동,2010,6인이상가구,203.0
4382,번1동,2010,6인이상가구,122.0
4383,번2동,2010,6인이상가구,103.0
4384,번3동,2010,6인이상가구,155.0
4385,수유1동,2010,6인이상가구,178.0
4386,수유2동,2010,6인이상가구,201.0
4387,수유3동,2010,6인이상가구,153.0
4388,삼양동,2010,6인이상가구,227.0
4389,미아동,2010,6인이상가구,156.0
4390,송중동,2010,6인이상가구,235.0
4391,송천동,2010,6인이상가구,210.0
4392,삼각산동,2010,6인이상가구,230.0
4393,우이동,2010,6인이상가구,194.0
4394,인수동,2010,6인이상가구,236.0
4395,쌍문1동,2010,6인이상가구,172.0
4396,쌍문2동,2010,6인이상가구,128.0
4397,쌍문3동,2010,6인이상가구,131.0
4398,쌍문4동,2010,6인이상가구,118.0
4399,방학1동,2010,6인이상가구,203.0
4400,방학2동,2010,6인이상가구,154.0
4401,방학3동,2010,6인이상가구,219.0
4402,창1동,2010,6인이상가구,142.0
4403,창2동,2010,6인이상가구,227.0
4404,창3동,2010,6인이상가구,100.0
4405,창4동,2010,6인이상가구,162.0
4406,창5동,2010,6인이상가구,164.0
4407,도봉1동,2010,6인이상가구,156.0
4408,도봉2동,2010,6인이상가구,227.0
4409,월계1동,2010,6인이상가구,163.0
4410,월계2동,2010,6인이상가구,154.0
4411,월계3동,2010,6인이상가구,194.0
4412,공릉2동,2010,6인이상가구,260.0
4413,하계1동,2010,6인이상가구,161.0
4414,하계2동,2010,6인이상가구,113.0
4415,중계본동,2010,6인이상가구,228.0
4416,중계1동,2010,6인이상가구,148.0
4417,중계4동,2010,6인이상가구,155.0
4418,상계1동,2010,6인이상가구,338.0
4419,상계2동,2010,6인이상가구,138.0
4420,상계5동,2010,6인이상가구,150.0
4421,상계8동,2010,6인이상가구,98.0
4422,상계9동,2010,6인이상가구,100.0
4423,상계10동,2010,6인이상가구,94.0
4424,공릉1.3동,2010,6인이상가구,235.0
4425,상계3.4동,2010,6인이상가구,278.0
4426,상계6.7동,2010,6인이상가구,110.0
4427,중계2.3동,2010,6인이상가구,199.0
4428,녹번동,2010,6인이상가구,235.0
4429,불광1동,2010,6인이상가구,222.0
4430,갈현1동,2010,6인이상가구,173.0
4431,갈현2동,2010,6인이상가구,254.0
4432,구산동,2010,6인이상가구,297.0
4433,대조동,2010,6인이상가구,205.0
4434,응암1동,2010,6인이상가구,200.0
4435,응암2동,2010,6인이상가구,129.0
4436,신사1동,2010,6인이상가구,193.0
4437,신사2동,2010,6인이상가구,149.0
4438,증산동,2010,6인이상가구,184.0
4439,수색동,2010,6인이상가구,170.0
4440,진관동,2010,6인이상가구,419.0
4441,불광2동,2010,6인이상가구,202.0
4442,응암3동,2010,6인이상가구,165.0
4443,역촌동,2010,6인이상가구,383.0
4444,천연동,2010,6인이상가구,115.0
4445,홍제1동,2010,6인이상가구,210.0
4446,홍제3동,2010,6인이상가구,163.0
4447,홍제2동,2010,6인이상가구,107.0
4448,홍은1동,2010,6인이상가구,210.0
4449,홍은2동,2010,6인이상가구,264.0
4450,남가좌1동,2010,6인이상가구,18.0
4451,남가좌2동,2010,6인이상가구,237.0
4452,북가좌1동,2010,6인이상가구,98.0
4453,북가좌2동,2010,6인이상가구,284.0
4454,충현동,2010,6인이상가구,152.0
4455,북아현동,2010,6인이상가구,69.0
4456,신촌동,2010,6인이상가구,95.0
4457,연희동,2010,6인이상가구,322.0
4458,용강동,2010,6인이상가구,127.0
4459,대흥동,2010,6인이상가구,57.0
4460,염리동,2010,6인이상가구,97.0
4461,신수동,2010,6인이상가구,151.0
4462,서교동,2010,6인이상가구,146.0
4463,합정동,2010,6인이상가구,104.0
4464,망원1동,2010,6인이상가구,170.0
4465,망원2동,2010,6인이상가구,142.0
4466,연남동,2010,6인이상가구,135.0
4467,성산1동,2010,6인이상가구,158.0
4468,성산2동,2010,6인이상가구,226.0
4469,상암동,2010,6인이상가구,173.0
4470,도화동,2010,6인이상가구,144.0
4471,서강동,2010,6인이상가구,152.0
4472,공덕동,2010,6인이상가구,204.0
4473,아현동,2010,6인이상가구,90.0
4474,목1동,2010,6인이상가구,172.0
4475,목2동,2010,6인이상가구,195.0
4476,목3동,2010,6인이상가구,138.0
4477,목4동,2010,6인이상가구,197.0
4478,신월1동,2010,6인이상가구,151.0
4479,신월2동,2010,6인이상가구,155.0
4480,신월3동,2010,6인이상가구,111.0
4481,신월4동,2010,6인이상가구,161.0
4482,신월5동,2010,6인이상가구,109.0
4483,신월6동,2010,6인이상가구,90.0
4484,신월7동,2010,6인이상가구,151.0
4485,신정1동,2010,6인이상가구,138.0
4486,신정2동,2010,6인이상가구,130.0
4487,신정3동,2010,6인이상가구,278.0
4488,신정6동,2010,6인이상가구,143.0
4489,신정7동,2010,6인이상가구,176.0
4490,목5동,2010,6인이상가구,224.0
4491,신정4동,2010,6인이상가구,217.0
4492,염창동,2010,6인이상가구,247.0
4493,등촌1동,2010,6인이상가구,114.0
4494,등촌2동,2010,6인이상가구,152.0
4495,등촌3동,2010,6인이상가구,146.0
4496,화곡본동,2010,6인이상가구,202.0
4497,화곡2동,2010,6인이상가구,157.0
4498,화곡3동,2010,6인이상가구,178.0
4499,화곡4동,2010,6인이상가구,127.0
4500,화곡6동,2010,6인이상가구,164.0
4501,화곡8동,2010,6인이상가구,191.0
4502,가양1동,2010,6인이상가구,136.0
4503,가양2동,2010,6인이상가구,68.0
4504,가양3동,2010,6인이상가구,69.0
4505,발산1동,2010,6인이상가구,225.0
4506,공항동,2010,6인이상가구,149.0
4507,방화1동,2010,6인이상가구,211.0
4508,방화2동,2010,6인이상가구,180.0
4509,방화3동,2010,6인이상가구,126.0
4510,화곡1동,2010,6인이상가구,334.0
4511,우장산동,2010,6인이상가구,259.0
4512,신도림동,2010,6인이상가구,229.0
4513,구로1동,2010,6인이상가구,121.0
4514,구로3동,2010,6인이상가구,148.0
4515,구로4동,2010,6인이상가구,156.0
4516,구로5동,2010,6인이상가구,208.0
4517,고척1동,2010,6인이상가구,187.0
4518,고척2동,2010,6인이상가구,199.0
4519,개봉2동,2010,6인이상가구,291.0
4520,개봉3동,2010,6인이상가구,161.0
4521,오류1동,2010,6인이상가구,163.0
4522,오류2동,2010,6인이상가구,202.0
4523,수궁동,2010,6인이상가구,191.0
4524,가리봉동,2010,6인이상가구,73.0
4525,구로2동,2010,6인이상가구,238.0
4526,개봉1동,2010,6인이상가구,210.0
4527,가산동,2010,6인이상가구,91.0
4528,독산1동,2010,6인이상가구,215.0
4529,독산2동,2010,6인이상가구,134.0
4530,독산3동,2010,6인이상가구,167.0
4531,독산4동,2010,6인이상가구,117.0
4532,시흥1동,2010,6인이상가구,152.0
4533,시흥2동,2010,6인이상가구,205.0
4534,시흥3동,2010,6인이상가구,96.0
4535,시흥4동,2010,6인이상가구,175.0
4536,시흥5동,2010,6인이상가구,184.0
4537,여의도동,2010,6인이상가구,206.0
4538,당산1동,2010,6인이상가구,118.0
4539,당산2동,2010,6인이상가구,222.0
4540,양평1동,2010,6인이상가구,107.0
4541,양평2동,2010,6인이상가구,161.0
4542,신길1동,2010,6인이상가구,131.0
4543,신길3동,2010,6인이상가구,106.0
4544,신길4동,2010,6인이상가구,66.0
4545,신길5동,2010,6인이상가구,101.0
4546,신길6동,2010,6인이상가구,124.0
4547,신길7동,2010,6인이상가구,86.0
4548,대림1동,2010,6인이상가구,94.0
4549,대림2동,2010,6인이상가구,108.0
4550,대림3동,2010,6인이상가구,175.0
4551,영등포본동,2010,6인이상가구,149.0
4552,영등포동,2010,6인이상가구,111.0
4553,도림동,2010,6인이상가구,119.0
4554,문래동,2010,6인이상가구,207.0
4555,노량진2동,2010,6인이상가구,82.0
4556,상도1동,2010,6인이상가구,257.0
4557,상도2동,2010,6인이상가구,170.0
4558,상도3동,2010,6인이상가구,203.0
4559,상도4동,2010,6인이상가구,205.0
4560,사당1동,2010,6인이상가구,132.0
4561,사당3동,2010,6인이상가구,162.0
4562,사당4동,2010,6인이상가구,93.0
4563,사당5동,2010,6인이상가구,100.0
4564,대방동,2010,6인이상가구,273.0
4565,신대방1동,2010,6인이상가구,164.0
4566,신대방2동,2010,6인이상가구,162.0
4567,흑석동,2010,6인이상가구,226.0
4568,노량진1동,2010,6인이상가구,218.0
4569,사당2동,2010,6인이상가구,197.0
4570,보라매동,2010,6인이상가구,150.0
4571,청림동,2010,6인이상가구,106.0
4572,행운동,2010,6인이상가구,144.0
4573,낙성대동,2010,6인이상가구,100.0
4574,중앙동,2010,6인이상가구,87.0
4575,인헌동,2010,6인이상가구,185.0
4576,남현동,2010,6인이상가구,100.0
4577,서원동,2010,6인이상가구,140.0
4578,신원동,2010,6인이상가구,91.0
4579,서림동,2010,6인이상가구,131.0
4580,신사동,2010,6인이상가구,110.0
4581,신림동,2010,6인이상가구,59.0
4582,난향동,2010,6인이상가구,134.0
4583,조원동,2010,6인이상가구,83.0
4584,대학동,2010,6인이상가구,93.0
4585,은천동,2010,6인이상가구,234.0
4586,성현동,2010,6인이상가구,273.0
4587,청룡동,2010,6인이상가구,157.0
4588,난곡동,2010,6인이상가구,169.0
4589,삼성동,2010,6인이상가구,202.0
4590,미성동,2010,6인이상가구,224.0
4591,서초1동,2010,6인이상가구,145.0
4592,서초2동,2010,6인이상가구,139.0
4593,서초3동,2010,6인이상가구,203.0
4594,서초4동,2010,6인이상가구,162.0
4595,잠원동,2010,6인이상가구,142.0
4596,반포본동,2010,6인이상가구,90.0
4597,반포1동,2010,6인이상가구,181.0
4598,반포2동,2010,6인이상가구,156.0
4599,반포3동,2010,6인이상가구,104.0
4600,반포4동,2010,6인이상가구,134.0
4601,방배본동,2010,6인이상가구,171.0
4602,방배1동,2010,6인이상가구,113.0
4603,방배2동,2010,6인이상가구,183.0
4604,방배3동,2010,6인이상가구,187.0
4605,방배4동,2010,6인이상가구,187.0
4606,양재1동,2010,6인이상가구,174.0
4607,양재2동,2010,6인이상가구,127.0
4608,내곡동,2010,6인이상가구,57.0
4609,신사동,2010,6인이상가구,104.0
4610,논현1동,2010,6인이상가구,99.0
4611,논현2동,2010,6인이상가구,127.0
4612,삼성1동,2010,6인이상가구,136.0
4613,삼성2동,2010,6인이상가구,147.0
4614,대치1동,2010,6인이상가구,148.0
4615,대치4동,2010,6인이상가구,91.0
4616,역삼1동,2010,6인이상가구,121.0
4617,역삼2동,2010,6인이상가구,199.0
