기간,자치구,동,세대,계,계,계,한국인,한국인,한국인,등록외국인,등록외국인,등록외국인,세대당인구,65세이상고령자
2011.3/4,동대문구,전농2동,"7,756","21,672","10,583","11,089","21,457","10,504","10,953",215,79,136,2.77,"2,497"
2011.3/4,동대문구,답십리1동,"8,915","21,313","10,678","10,635","20,687","10,406","10,281",626,272,354,2.32,"2,537"
2011.3/4,동대문구,답십리2동,"12,235","32,627","16,190","16,437","32,409","16,103","16,306",218,87,131,2.65,"3,698"
2011.3/4,동대문구,장안1동,"14,714","38,178","19,234","18,944","37,171","18,813","18,358","1,007",421,586,2.53,"3,671"
2011.3/4,동대문구,장안2동,"13,016","33,222","16,766","16,456","33,005","16,692","16,313",217,74,143,2.54,"3,119"
2011.3/4,동대문구,이문1동,"15,644","34,627","17,186","17,441","32,130","16,087","16,043","2,497","1,099","1,398",2.05,"3,670"
2011.3/4,동대문구,이문2동,"8,817","24,099","11,939","12,160","23,469","11,662","11,807",630,277,353,2.66,"2,441"
2011.3/4,중랑구,소계,"175,352","430,004","214,943","215,061","424,892","212,913","211,979","5,112","2,030","3,082",2.42,"43,230"
2011.3/4,중랑구,면목2동,"12,266","29,346","14,831","14,515","28,622","14,490","14,132",724,341,383,2.33,"2,798"
2011.3/4,중랑구,면목4동,"10,163","23,567","11,611","11,956","23,324","11,513","11,811",243,98,145,2.29,"2,390"
2011.3/4,중랑구,면목5동,"6,207","14,538","7,431","7,107","14,373","7,380","6,993",165,51,114,2.32,"1,499"
2011.3/4,중랑구,면목7동,"10,825","26,488","13,197","13,291","26,300","13,135","13,165",188,62,126,2.43,"2,697"
2011.3/4,중랑구,상봉1동,"9,416","26,406","13,023","13,383","26,064","12,877","13,187",342,146,196,2.77,"2,327"
2011.3/4,중랑구,상봉2동,"9,076","18,915","9,596","9,319","18,688","9,504","9,184",227,92,135,2.06,"2,054"
2011.3/4,중랑구,중화1동,"8,361","22,268","11,051","11,217","21,742","10,833","10,909",526,218,308,2.6,"1,992"
2011.3/4,중랑구,중화2동,"14,691","31,862","16,367","15,495","31,390","16,175","15,215",472,192,280,2.14,"3,507"
2011.3/4,중랑구,묵1동,"13,494","36,033","17,748","18,285","35,763","17,627","18,136",270,121,149,2.65,"3,554"
2011.3/4,중랑구,묵2동,"8,467","20,308","10,167","10,141","20,180","10,130","10,050",128,37,91,2.38,"2,167"
2011.3/4,중랑구,망우3동,"8,365","19,712","9,900","9,812","19,566","9,851","9,715",146,49,97,2.34,"2,035"
2011.3/4,중랑구,신내1동,"11,080","32,498","16,101","16,397","32,263","15,993","16,270",235,108,127,2.91,"3,196"
2011.3/4,중랑구,신내2동,"9,338","25,501","12,476","13,025","25,441","12,453","12,988",60,23,37,2.72,"2,429"
2011.3/4,중랑구,면목본동,"16,262","37,732","18,789","18,943","37,004","18,536","18,468",728,253,475,2.28,"3,722"
2011.3/4,중랑구,면목3.8동,"12,865","30,257","15,184","15,073","30,021","15,097","14,924",236,87,149,2.33,"3,218"
2011.3/4,중랑구,망우본동,"14,476","34,573","17,471","17,102","34,151","17,319","16,832",422,152,270,2.36,"3,645"
2011.3/4,성북구,소계,"200,179","496,556","244,605","251,951","487,228","240,664","246,564","9,328","3,941","5,387",2.43,"54,690"
2011.3/4,성북구,돈암1동,"6,368","16,975","8,201","8,774","16,763","8,112","8,651",212,89,123,2.63,"1,953"
2011.3/4,성북구,돈암2동,"8,331","24,397","11,852","12,545","24,303","11,819","12,484",94,33,61,2.92,"2,334"
2011.3/4,성북구,안암동,"8,898","18,682","9,412","9,270","17,063","8,683","8,380","1,619",729,890,1.92,"1,828"
2011.3/4,성북구,보문동,"6,974","15,166","7,540","7,626","14,751","7,384","7,367",415,156,259,2.12,"1,732"
2011.3/4,성북구,정능1동,"7,670","21,359","10,201","11,158","20,664","9,922","10,742",695,279,416,2.69,"2,307"
2011.3/4,성북구,정능2동,"9,724","24,947","12,339","12,608","24,843","12,295","12,548",104,44,60,2.55,"2,921"
2011.3/4,성북구,정능3동,"8,044","18,775","9,372","9,403","18,206","9,109","9,097",569,263,306,2.26,"2,417"
2011.3/4,성북구,정능4동,"10,971","28,409","13,990","14,419","28,204","13,905","14,299",205,85,120,2.57,"3,202"
2011.3/4,성북구,길음1동,"12,991","37,408","18,258","19,150","37,087","18,125","18,962",321,133,188,2.85,"3,111"
2011.3/4,성북구,길음2동,"8,959","20,471","10,066","10,405","20,244","9,978","10,266",227,88,139,2.26,"2,400"
2011.3/4,성북구,월곡1동,"11,109","29,411","14,565","14,846","29,051","14,417","14,634",360,148,212,2.62,"3,105"
2011.3/4,성북구,월곡2동,"8,768","21,844","10,770","11,074","21,653","10,692","10,961",191,78,113,2.47,"2,529"
2011.3/4,성북구,장위1동,"10,622","27,211","13,515","13,696","26,711","13,314","13,397",500,201,299,2.51,"2,954"
2011.3/4,성북구,장위2동,"9,647","23,622","11,938","11,684","23,441","11,865","11,576",181,73,108,2.43,"2,854"
2011.3/4,성북구,장위3동,"8,139","19,815","10,131","9,684","19,608","10,041","9,567",207,90,117,2.41,"2,349"
2011.3/4,성북구,성북동,"8,688","19,905","9,528","10,377","19,259","9,269","9,990",646,259,387,2.22,"2,677"
2011.3/4,성북구,삼선동,"12,342","28,171","13,757","14,414","27,435","13,427","14,008",736,330,406,2.22,"3,216"
2011.3/4,성북구,동선동,"8,265","16,660","7,534","9,126","16,140","7,304","8,836",520,230,290,1.95,"1,909"
2011.3/4,성북구,종암동,"17,580","44,135","21,898","22,237","43,378","21,598","21,780",757,300,457,2.47,"4,548"
2011.3/4,성북구,석관동,"16,089","39,193","19,738","19,455","38,424","19,405","19,019",769,333,436,2.39,"4,344"
2011.3/4,강북구,소계,"142,357","348,710","172,347","176,363","344,926","170,911","174,015","3,784","1,436","2,348",2.42,"42,990"
2011.3/4,강북구,번1동,"9,467","22,326","10,933","11,393","20,720","10,298","10,422","1,606",635,971,2.19,"2,603"
2011.3/4,강북구,번2동,"8,123","20,709","10,151","10,558","20,270","9,988","10,282",439,163,276,2.5,"3,170"
2011.3/4,강북구,번3동,"7,869","21,639","10,461","11,178","21,558","10,446","11,112",81,15,66,2.74,"2,966"
2011.3/4,강북구,수유1동,"10,007","23,621","11,914","11,707","23,563","11,898","11,665",58,16,42,2.35,"4,268"
2011.3/4,강북구,수유2동,"9,343","23,755","11,738","12,017","23,731","11,731","12,000",24,7,17,2.54,"4,162"
2011.3/4,강북구,수유3동,"11,076","24,127","12,031","12,096","24,013","11,990","12,023",114,41,73,2.17,"2,555"
2011.3/4,강북구,삼양동,"13,366","32,613","16,358","16,255","32,493","16,306","16,187",120,52,68,2.43,"3,138"
2011.3/4,강북구,미아동,"10,586","24,166","12,100","12,066","24,065","12,056","12,009",101,44,57,2.27,"2,464"
2011.3/4,강북구,송중동,"14,615","35,829","17,439","18,390","35,331","17,247","18,084",498,192,306,2.42,"3,713"
2011.3/4,강북구,송천동,"14,274","32,708","16,326","16,382","32,585","16,289","16,296",123,37,86,2.28,"2,916"
2011.3/4,강북구,삼각산동,"10,814","31,283","15,311","15,972","30,973","15,190","15,783",310,121,189,2.86,"3,250"
2011.3/4,강북구,우이동,"8,905","21,904","10,880","11,024","21,760","10,822","10,938",144,58,86,2.44,"3,200"
2011.3/4,강북구,인수동,"13,912","34,030","16,705","17,325","33,864","16,650","17,214",166,55,111,2.43,"4,585"
2011.3/4,도봉구,소계,"139,626","368,674","182,202","186,472","366,304","181,291","185,013","2,370",911,"1,459",2.62,"39,383"
2011.3/4,도봉구,쌍문1동,"8,672","22,698","11,080","11,618","22,450","10,993","11,457",248,87,161,2.59,"2,679"
2011.3/4,도봉구,쌍문2동,"8,524","21,834","10,715","11,119","21,722","10,682","11,040",112,33,79,2.55,"2,975"
2011.3/4,도봉구,쌍문3동,"7,639","19,132","9,344","9,788","18,752","9,198","9,554",380,146,234,2.45,"3,004"
2011.3/4,도봉구,쌍문4동,"7,575","22,004","10,625","11,379","21,848","10,581","11,267",156,44,112,2.88,"3,067"
2011.3/4,도봉구,방학1동,"12,399","32,292","16,169","16,123","32,239","16,147","16,092",53,22,31,2.6,"2,247"
2011.3/4,도봉구,방학2동,"9,811","24,548","12,418","12,130","24,219","12,309","11,910",329,109,220,2.47,"1,904"
2011.3/4,도봉구,방학3동,"10,976","32,646","16,057","16,589","32,555","16,017","16,538",91,40,51,2.97,"3,260"
2011.3/4,도봉구,창1동,"11,040","28,811","14,050","14,761","28,699","14,014","14,685",112,36,76,2.6,"1,809"
2011.3/4,도봉구,창2동,"12,047","31,556","15,605","15,951","31,519","15,592","15,927",37,13,24,2.62,"2,796"
2011.3/4,도봉구,창3동,"6,720","16,736","8,418","8,318","16,337","8,222","8,115",399,196,203,2.43,"2,680"
2011.3/4,도봉구,창4동,"11,296","31,367","15,245","16,122","31,169","15,154","16,015",198,91,107,2.76,"3,709"
2011.3/4,도봉구,창5동,"10,160","28,222","13,929","14,293","28,152","13,907","14,245",70,22,48,2.77,"4,001"
2011.3/4,도봉구,도봉1동,"10,699","25,037","12,776","12,261","24,973","12,753","12,220",64,23,41,2.33,"2,784"
2011.3/4,도봉구,도봉2동,"12,068","31,791","15,771","16,020","31,670","15,722","15,948",121,49,72,2.62,"2,468"
2011.3/4,노원구,소계,"225,844","609,725","298,085","311,640","605,481","296,284","309,197","4,244","1,801","2,443",2.68,"58,148"
2011.3/4,노원구,월계1동,"9,729","24,568","12,512","12,056","23,820","12,169","11,651",748,343,405,2.45,"2,706"
2011.3/4,노원구,월계2동,"12,509","31,384","15,316","16,068","31,242","15,263","15,979",142,53,89,2.5,"3,653"
2011.3/4,노원구,월계3동,"13,789","36,852","17,938","18,914","36,483","17,779","18,704",369,159,210,2.65,"3,773"
2011.3/4,노원구,공릉2동,"17,125","46,944","23,290","23,654","46,186","22,953","23,233",758,337,421,2.7,"3,603"
2011.3/4,노원구,하계1동,"11,474","31,317","15,206","16,111","31,160","15,131","16,029",157,75,82,2.72,"3,064"
2011.3/4,노원구,하계2동,"8,796","26,178","12,762","13,416","26,142","12,749","13,393",36,13,23,2.97,"2,179"
2011.3/4,노원구,중계본동,"10,133","30,710","15,161","15,549","30,392","15,016","15,376",318,145,173,3,"2,233"
2011.3/4,노원구,중계1동,"9,625","30,910","15,152","15,758","30,839","15,120","15,719",71,32,39,3.2,"1,855"
2011.3/4,노원구,중계4동,"8,358","22,920","11,227","11,693","22,800","11,180","11,620",120,47,73,2.73,"2,453"
2011.3/4,노원구,상계1동,"15,796","44,903","22,183","22,720","44,498","22,009","22,489",405,174,231,2.82,"4,443"
2011.3/4,노원구,상계2동,"8,746","23,167","11,457","11,710","23,036","11,411","11,625",131,46,85,2.63,"2,197"
2011.3/4,노원구,상계5동,"9,564","24,645","12,086","12,559","24,526","12,035","12,491",119,51,68,2.56,"2,705"
2011.3/4,노원구,상계8동,"9,686","27,591","13,262","14,329","27,541","13,250","14,291",50,12,38,2.84,"2,007"
2011.3/4,노원구,상계9동,"9,027","25,207","12,265","12,942","25,136","12,241","12,895",71,24,47,2.78,"2,057"
2011.3/4,노원구,상계10동,"7,938","20,878","9,895","10,983","20,824","9,882","10,942",54,13,41,2.62,"1,693"
2011.3/4,노원구,공릉1.3동,"16,576","40,625","20,001","20,624","40,463","19,932","20,531",162,69,93,2.44,"3,853"
2011.3/4,노원구,상계3.4동,"16,700","40,424","20,364","20,060","40,173","20,289","19,884",251,75,176,2.41,"5,340"
2011.3/4,노원구,상계6.7동,"14,542","37,703","17,841","19,862","37,542","17,774","19,768",161,67,94,2.58,"3,170"
2011.3/4,노원구,중계2.3동,"15,731","42,799","20,167","22,632","42,678","20,101","22,577",121,66,55,2.71,"5,164"
2011.3/4,은평구,소계,"197,199","497,433","244,359","253,074","492,594","242,345","250,249","4,839","2,014","2,825",2.5,"55,896"
2011.3/4,은평구,녹번동,"15,002","34,693","16,869","17,824","34,157","16,633","17,524",536,236,300,2.28,"4,257"
2011.3/4,은평구,불광1동,"16,469","41,507","20,258","21,249","41,035","20,052","20,983",472,206,266,2.49,"4,788"
2011.3/4,은평구,갈현1동,"11,011","26,951","13,272","13,679","26,627","13,163","13,464",324,109,215,2.42,"2,913"
2011.3/4,은평구,갈현2동,"10,832","28,226","13,645","14,581","27,955","13,528","14,427",271,117,154,2.58,"2,855"
2011.3/4,은평구,구산동,"12,104","34,039","17,505","16,534","33,868","17,438","16,430",171,67,104,2.8,"3,875"
2011.3/4,은평구,대조동,"13,768","31,867","15,309","16,558","31,452","15,143","16,309",415,166,249,2.28,"3,828"
2011.3/4,은평구,응암1동,"13,534","32,602","15,956","16,646","32,076","15,733","16,343",526,223,303,2.37,"3,581"
2011.3/4,은평구,응암2동,"8,606","19,722","9,791","9,931","19,639","9,770","9,869",83,21,62,2.28,"2,572"
2011.3/4,은평구,신사1동,"10,744","28,298","13,833","14,465","27,850","13,633","14,217",448,200,248,2.59,"2,921"
2011.3/4,은평구,신사2동,"9,140","23,660","11,901","11,759","23,520","11,846","11,674",140,55,85,2.57,"2,370"
2011.3/4,은평구,증산동,"8,505","21,800","10,891","10,909","21,634","10,829","10,805",166,62,104,2.54,"2,457"
2011.3/4,은평구,수색동,"8,208","20,575","10,272","10,303","20,353","10,188","10,165",222,84,138,2.48,"2,617"
2011.3/4,은평구,진관동,"14,882","45,659","22,085","23,574","45,501","22,013","23,488",158,72,86,3.06,"4,414"
2011.3/4,은평구,불광2동,"13,419","31,043","15,279","15,764","30,812","15,195","15,617",231,84,147,2.3,"3,845"
2011.3/4,은평구,응암3동,"11,912","27,844","13,793","14,051","27,602","13,684","13,918",242,109,133,2.32,"3,565"
2011.3/4,은평구,역촌동,"19,063","48,947","23,700","25,247","48,513","23,497","25,016",434,203,231,2.54,"5,038"
2011.3/4,서대문구,소계,"135,621","327,231","159,404","167,827","317,175","155,180","161,995","10,056","4,224","5,832",2.34,"39,835"
2011.3/4,서대문구,천연동,"8,629","20,724","10,094","10,630","20,457","9,965","10,492",267,129,138,2.37,"2,639"
2011.3/4,서대문구,홍제1동,"11,623","28,624","13,807","14,817","28,057","13,553","14,504",567,254,313,2.41,"3,580"
2011.3/4,서대문구,홍제3동,"8,526","20,784","10,164","10,620","20,637","10,098","10,539",147,66,81,2.42,"2,865"
2011.3/4,서대문구,홍제2동,"6,222","16,294","7,845","8,449","16,133","7,778","8,355",161,67,94,2.59,"1,879"
2011.3/4,서대문구,홍은1동,"10,616","27,165","13,337","13,828","26,695","13,118","13,577",470,219,251,2.51,"3,525"
2011.3/4,서대문구,홍은2동,"12,025","30,477","15,058","15,419","30,067","14,863","15,204",410,195,215,2.5,"3,642"
2011.3/4,서대문구,남가좌1동,"2,036","4,573","2,302","2,271","4,279","2,167","2,112",294,135,159,2.1,653
2011.3/4,서대문구,남가좌2동,"12,913","31,572","15,528","16,044","31,149","15,354","15,795",423,174,249,2.41,"3,950"
2011.3/4,서대문구,북가좌1동,"4,088","10,663","5,339","5,324","10,517","5,280","5,237",146,59,87,2.57,"1,288"
2011.3/4,서대문구,북가좌2동,"13,720","35,085","17,299","17,786","34,891","17,235","17,656",194,64,130,2.54,"4,054"
2011.3/4,서대문구,충현동,"10,282","22,863","11,259","11,604","22,573","11,109","11,464",290,150,140,2.2,"2,987"
2011.3/4,서대문구,북아현동,"5,452","12,286","5,902","6,384","11,780","5,681","6,099",506,221,285,2.16,"1,445"
2011.3/4,서대문구,신촌동,"10,560","21,921","9,863","12,058","18,347","8,625","9,722","3,574","1,238","2,336",1.74,"1,947"
2011.3/4,서대문구,연희동,"18,929","44,200","21,607","22,593","41,593","20,354","21,239","2,607","1,253","1,354",2.2,"5,381"
2011.3/4,마포구,소계,"169,759","400,919","194,915","206,004","391,669","190,559","201,110","9,250","4,356","4,894",2.31,"42,395"
2011.3/4,마포구,용강동,"8,380","20,501","9,921","10,580","20,327","9,839","10,488",174,82,92,2.43,"2,137"
2011.3/4,마포구,대흥동,"8,504","16,250","7,834","8,416","14,636","7,165","7,471","1,614",669,945,1.72,"1,773"
2011.3/4,마포구,염리동,"8,406","18,928","9,358","9,570","18,210","9,040","9,170",718,318,400,2.17,"2,142"
