기간,자치구,동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2014.3/4,마포구,염리동,"7,225","15,906","7,781","8,125","15,175","7,469","7,706",731,312,419,2.1,"2,182"
2014.3/4,마포구,신수동,"9,045","21,837","10,760","11,077","21,469","10,612","10,857",368,148,220,2.37,"2,771"
2014.3/4,마포구,서교동,"15,824","29,661","13,609","16,052","28,362","13,098","15,264","1,299",511,788,1.79,"3,261"
2014.3/4,마포구,합정동,"9,111","20,049","9,633","10,416","19,677","9,451","10,226",372,182,190,2.16,"2,287"
2014.3/4,마포구,망원1동,"10,424","23,817","11,535","12,282","23,459","11,398","12,061",358,137,221,2.25,"2,987"
2014.3/4,마포구,망원2동,"8,241","21,018","10,152","10,866","20,809","10,073","10,736",209,79,130,2.53,"2,506"
2014.3/4,마포구,연남동,"9,241","19,948","9,528","10,420","18,860","9,002","9,858","1,088",526,562,2.04,"2,490"
2014.3/4,마포구,성산1동,"9,174","21,364","10,263","11,101","20,983","10,075","10,908",381,188,193,2.29,"2,581"
2014.3/4,마포구,성산2동,"15,733","40,536","19,638","20,898","40,347","19,557","20,790",189,81,108,2.56,"4,832"
2014.3/4,마포구,상암동,"11,803","33,760","16,530","17,230","33,223","16,248","16,975",537,282,255,2.81,"3,228"
2014.3/4,마포구,도화동,"9,513","23,665","11,406","12,259","23,323","11,238","12,085",342,168,174,2.45,"3,314"
2014.3/4,마포구,서강동,"11,109","24,957","11,937","13,020","24,374","11,673","12,701",583,264,319,2.19,"2,538"
2014.3/4,마포구,공덕동,"16,019","37,254","18,101","19,153","36,540","17,726","18,814",714,375,339,2.28,"4,969"
2014.3/4,마포구,아현동,"7,907","18,808","9,182","9,626","18,354","8,968","9,386",454,214,240,2.32,"2,476"
2014.3/4,양천구,소계,"179,314","491,860","243,817","248,043","487,353","241,759","245,594","4,507","2,058","2,449",2.72,"47,657"
2014.3/4,양천구,목1동,"10,544","32,839","15,945","16,894","32,690","15,865","16,825",149,80,69,3.1,"2,215"
2014.3/4,양천구,목2동,"12,143","31,296","15,401","15,895","31,056","15,301","15,755",240,100,140,2.56,"2,915"
2014.3/4,양천구,목3동,"9,127","22,885","11,179","11,706","22,704","11,106","11,598",181,73,108,2.49,"2,392"
2014.3/4,양천구,목4동,"9,957","28,435","14,171","14,264","28,255","14,096","14,159",180,75,105,2.84,"2,451"
2014.3/4,양천구,신월1동,"10,510","24,494","12,486","12,008","24,086","12,325","11,761",408,161,247,2.29,"2,779"
2014.3/4,양천구,신월2동,"8,410","22,934","11,374","11,560","22,744","11,293","11,451",190,81,109,2.7,"2,608"
2014.3/4,양천구,신월3동,"7,975","17,516","9,098","8,418","17,255","8,990","8,265",261,108,153,2.16,"2,141"
2014.3/4,양천구,신월4동,"6,819","19,590","9,689","9,901","19,509","9,661","9,848",81,28,53,2.86,"2,067"
2014.3/4,양천구,신월5동,"6,210","16,431","8,089","8,342","16,273","8,025","8,248",158,64,94,2.62,"1,706"
2014.3/4,양천구,신월6동,"4,872","12,322","6,271","6,051","12,248","6,247","6,001",74,24,50,2.51,"1,485"
2014.3/4,양천구,신월7동,"9,195","24,245","12,013","12,232","24,102","11,967","12,135",143,46,97,2.62,"2,963"
2014.3/4,양천구,신정1동,"6,359","19,374","9,476","9,898","19,180","9,375","9,805",194,101,93,3.02,"1,770"
2014.3/4,양천구,신정2동,"7,319","22,159","10,992","11,167","21,999","10,909","11,090",160,83,77,3.01,"1,960"
2014.3/4,양천구,신정3동,"20,527","56,793","28,185","28,608","55,762","27,659","28,103","1,031",526,505,2.72,"5,497"
2014.3/4,양천구,신정6동,"8,313","26,507","12,920","13,587","26,472","12,901","13,571",35,19,16,3.18,"1,804"
2014.3/4,양천구,신정7동,"11,747","32,542","16,100","16,442","32,299","15,982","16,317",243,118,125,2.75,"3,630"
2014.3/4,양천구,목5동,"13,773","44,803","22,284","22,519","44,721","22,242","22,479",82,42,40,3.25,"3,073"
2014.3/4,양천구,신정4동,"15,514","36,695","18,144","18,551","35,998","17,815","18,183",697,329,368,2.32,"4,201"
2014.3/4,강서구,소계,"232,573","588,123","288,336","299,787","581,672","285,139","296,533","6,451","3,197","3,254",2.5,"63,333"
2014.3/4,강서구,염창동,"14,466","42,205","20,809","21,396","42,035","20,731","21,304",170,78,92,2.91,"3,150"
2014.3/4,강서구,등촌1동,"10,440","23,082","11,027","12,055","22,690","10,843","11,847",392,184,208,2.17,"2,174"
2014.3/4,강서구,등촌2동,"7,925","21,755","10,920","10,835","21,666","10,883","10,783",89,37,52,2.73,"2,159"
2014.3/4,강서구,등촌3동,"14,680","36,160","17,325","18,835","35,988","17,247","18,741",172,78,94,2.45,"4,686"
2014.3/4,강서구,화곡본동,"14,957","36,725","17,957","18,768","36,371","17,813","18,558",354,144,210,2.43,"3,463"
2014.3/4,강서구,화곡2동,"7,947","20,201","9,905","10,296","19,976","9,810","10,166",225,95,130,2.51,"2,116"
2014.3/4,강서구,화곡3동,"9,063","23,871","11,605","12,266","23,702","11,525","12,177",169,80,89,2.62,"2,832"
2014.3/4,강서구,화곡4동,"9,656","23,261","11,506","11,755","22,922","11,359","11,563",339,147,192,2.37,"2,594"
2014.3/4,강서구,화곡6동,"10,356","25,795","12,774","13,021","25,585","12,664","12,921",210,110,100,2.47,"2,568"
2014.3/4,강서구,화곡8동,"11,029","27,701","13,530","14,171","27,308","13,356","13,952",393,174,219,2.48,"3,089"
2014.3/4,강서구,가양1동,"8,230","23,366","11,687","11,679","23,180","11,600","11,580",186,87,99,2.82,"2,062"
2014.3/4,강서구,가양2동,"7,836","17,111","8,242","8,869","17,000","8,202","8,798",111,40,71,2.17,"2,772"
2014.3/4,강서구,가양3동,"7,778","18,106","8,658","9,448","17,963","8,597","9,366",143,61,82,2.31,"2,653"
2014.3/4,강서구,발산1동,"13,074","39,159","18,652","20,507","38,981","18,585","20,396",178,67,111,2.98,"3,339"
2014.3/4,강서구,공항동,"9,752","21,537","11,237","10,300","20,403","10,413","9,990","1,134",824,310,2.09,"2,649"
2014.3/4,강서구,방화1동,"14,615","40,530","20,084","20,446","40,098","19,877","20,221",432,207,225,2.74,"4,249"
2014.3/4,강서구,방화2동,"11,244","25,488","12,596","12,892","25,225","12,470","12,755",263,126,137,2.24,"3,644"
2014.3/4,강서구,방화3동,"11,318","26,393","12,700","13,693","26,242","12,638","13,604",151,62,89,2.32,"3,563"
2014.3/4,강서구,화곡1동,"22,722","52,435","26,100","26,335","51,265","25,581","25,684","1,170",519,651,2.26,"5,868"
2014.3/4,강서구,우장산동,"15,485","43,242","21,022","22,220","43,072","20,945","22,127",170,77,93,2.78,"3,703"
2014.3/4,구로구,소계,"172,970","458,226","230,806","227,420","427,491","214,241","213,250","30,735","16,565","14,170",2.47,"50,571"
2014.3/4,구로구,신도림동,"13,000","37,987","18,679","19,308","37,628","18,487","19,141",359,192,167,2.89,"3,318"
2014.3/4,구로구,구로1동,"7,823","22,849","11,364","11,485","22,564","11,229","11,335",285,135,150,2.88,"1,704"
2014.3/4,구로구,구로3동,"14,070","28,921","14,703","14,218","27,457","13,944","13,513","1,464",759,705,1.95,"2,604"
2014.3/4,구로구,구로4동,"11,793","30,457","15,435","15,022","25,493","12,768","12,725","4,964","2,667","2,297",2.16,"3,569"
2014.3/4,구로구,구로5동,"13,920","35,415","17,688","17,727","31,802","15,748","16,054","3,613","1,940","1,673",2.28,"3,565"
2014.3/4,구로구,고척1동,"9,550","25,681","12,908","12,773","25,361","12,751","12,610",320,157,163,2.66,"3,000"
2014.3/4,구로구,고척2동,"11,690","30,927","15,580","15,347","30,428","15,340","15,088",499,240,259,2.6,"3,562"
2014.3/4,구로구,개봉2동,"12,591","34,870","17,287","17,583","34,531","17,132","17,399",339,155,184,2.74,"4,205"
2014.3/4,구로구,개봉3동,"8,474","22,418","11,188","11,230","22,131","11,062","11,069",287,126,161,2.61,"2,666"
2014.3/4,구로구,오류1동,"9,081","21,699","10,761","10,938","21,115","10,469","10,646",584,292,292,2.33,"2,713"
2014.3/4,구로구,오류2동,"16,132","46,002","22,767","23,235","45,272","22,426","22,846",730,341,389,2.81,"5,290"
2014.3/4,구로구,수궁동,"9,664","25,907","13,030","12,877","25,614","12,864","12,750",293,166,127,2.65,"2,955"
2014.3/4,구로구,가리봉동,"6,910","19,849","10,995","8,854","12,360","6,718","5,642","7,489","4,277","3,212",1.79,"2,110"
2014.3/4,구로구,구로2동,"14,339","39,284","20,318","18,966","30,663","15,639","15,024","8,621","4,679","3,942",2.14,"4,807"
2014.3/4,구로구,개봉1동,"13,933","35,960","18,103","17,857","35,072","17,664","17,408",888,439,449,2.52,"4,503"
2014.3/4,금천구,소계,"103,891","258,496","132,686","125,810","239,231","122,282","116,949","19,265","10,404","8,861",2.3,"29,292"
2014.3/4,금천구,가산동,"11,222","23,764","13,441","10,323","19,288","10,878","8,410","4,476","2,563","1,913",1.72,"2,042"
2014.3/4,금천구,독산1동,"14,671","34,695","18,335","16,360","31,755","16,704","15,051","2,940","1,631","1,309",2.16,"3,822"
2014.3/4,금천구,독산2동,"9,590","23,696","12,054","11,642","22,056","11,202","10,854","1,640",852,788,2.3,"2,459"
2014.3/4,금천구,독산3동,"12,442","31,921","16,393","15,528","27,297","13,896","13,401","4,624","2,497","2,127",2.19,"3,375"
2014.3/4,금천구,독산4동,"8,084","20,117","10,208","9,909","18,424","9,336","9,088","1,693",872,821,2.28,"2,085"
2014.3/4,금천구,시흥1동,"15,247","38,728","19,651","19,077","36,329","18,379","17,950","2,399","1,272","1,127",2.38,"4,500"
2014.3/4,금천구,시흥2동,"8,664","24,888","12,206","12,682","24,773","12,147","12,626",115,59,56,2.86,"3,027"
2014.3/4,금천구,시흥3동,"4,968","12,843","6,473","6,370","12,710","6,414","6,296",133,59,74,2.56,"1,772"
2014.3/4,금천구,시흥4동,"9,326","24,222","12,131","12,091","23,551","11,816","11,735",671,315,356,2.53,"2,877"
2014.3/4,금천구,시흥5동,"9,677","23,622","11,794","11,828","23,048","11,510","11,538",574,284,290,2.38,"3,333"
2014.3/4,영등포구,소계,"168,276","422,925","213,072","209,853","383,992","192,396","191,596","38,933","20,676","18,257",2.28,"49,614"
2014.3/4,영등포구,여의동,"12,450","33,976","16,207","17,769","33,593","15,989","17,604",383,218,165,2.7,"4,926"
2014.3/4,영등포구,당산1동,"9,296","21,011","10,423","10,588","20,390","10,106","10,284",621,317,304,2.19,"2,696"
2014.3/4,영등포구,당산2동,"15,387","35,569","17,023","18,546","35,074","16,776","18,298",495,247,248,2.28,"3,663"
2014.3/4,영등포구,양평1동,"7,341","17,086","8,628","8,458","16,764","8,480","8,284",322,148,174,2.28,"2,022"
2014.3/4,영등포구,양평2동,"8,803","22,203","11,168","11,035","21,913","11,021","10,892",290,147,143,2.49,"2,044"
2014.3/4,영등포구,신길1동,"10,081","23,037","11,774","11,263","20,232","10,275","9,957","2,805","1,499","1,306",2.01,"3,103"
2014.3/4,영등포구,신길3동,"6,887","17,335","8,778","8,557","15,917","8,029","7,888","1,418",749,669,2.31,"2,218"
2014.3/4,영등포구,신길4동,"5,299","13,501","6,806","6,695","12,083","6,094","5,989","1,418",712,706,2.28,"1,875"
2014.3/4,영등포구,신길5동,"6,684","18,340","9,267","9,073","15,326","7,647","7,679","3,014","1,620","1,394",2.29,"2,288"
2014.3/4,영등포구,신길6동,"9,318","24,162","11,981","12,181","22,188","10,956","11,232","1,974","1,025",949,2.38,"2,927"
2014.3/4,영등포구,신길7동,"5,860","15,333","7,766","7,567","14,919","7,542","7,377",414,224,190,2.55,"1,511"
2014.3/4,영등포구,대림1동,"7,110","19,602","10,069","9,533","15,983","8,104","7,879","3,619","1,965","1,654",2.25,"2,438"
2014.3/4,영등포구,대림2동,"7,512","25,731","13,205","12,526","15,906","7,875","8,031","9,825","5,330","4,495",2.12,"2,670"
2014.3/4,영등포구,대림3동,"11,504","32,081","16,312","15,769","27,494","13,878","13,616","4,587","2,434","2,153",2.39,"3,281"
2014.3/4,영등포구,영등포본동,"10,700","27,533","13,960","13,573","24,294","12,270","12,024","3,239","1,690","1,549",2.27,"3,074"
2014.3/4,영등포구,영등포동,"12,160","20,523","11,617","8,906","19,651","11,178","8,473",872,439,433,1.62,"2,632"
2014.3/4,영등포구,도림동,"9,428","23,473","11,976","11,497","20,090","10,191","9,899","3,383","1,785","1,598",2.13,"2,601"
2014.3/4,영등포구,문래동,"12,456","32,427","16,111","16,316","32,175","15,985","16,190",252,126,126,2.58,"3,645"
2014.3/4,영등포구,기타,-,2,1,1,-,-,-,2,1,1,-,-
2014.3/4,동작구,소계,"173,060","421,304","207,143","214,161","409,547","201,507","208,040","11,757","5,636","6,121",2.37,"51,858"
2014.3/4,동작구,노량진2동,"7,288","15,868","8,094","7,774","14,734","7,498","7,236","1,134",596,538,2.02,"2,231"
2014.3/4,동작구,상도1동,"20,844","48,501","23,867","24,634","47,282","23,301","23,981","1,219",566,653,2.27,"5,370"
2014.3/4,동작구,상도2동,"11,092","26,178","12,750","13,428","25,762","12,521","13,241",416,229,187,2.32,"3,307"
2014.3/4,동작구,상도3동,"10,400","25,342","12,406","12,936","24,966","12,227","12,739",376,179,197,2.4,"3,448"
2014.3/4,동작구,상도4동,"12,044","29,902","14,876","15,026","29,558","14,711","14,847",344,165,179,2.45,"3,790"
2014.3/4,동작구,사당1동,"11,324","23,947","11,542","12,405","23,116","11,151","11,965",831,391,440,2.04,"2,753"
2014.3/4,동작구,사당3동,"10,440","26,373","12,982","13,391","26,065","12,825","13,240",308,157,151,2.5,"3,391"
2014.3/4,동작구,사당4동,"6,349","15,072","7,380","7,692","14,902","7,307","7,595",170,73,97,2.35,"2,005"
2014.3/4,동작구,사당5동,"6,272","15,216","7,591","7,625","15,010","7,477","7,533",206,114,92,2.39,"1,811"
2014.3/4,동작구,대방동,"15,612","40,360","19,578","20,782","39,960","19,373","20,587",400,205,195,2.56,"4,353"
2014.3/4,동작구,신대방1동,"9,857","28,672","14,201","14,471","25,504","12,540","12,964","3,168","1,661","1,507",2.59,"2,908"
2014.3/4,동작구,신대방2동,"8,498","21,402","10,519","10,883","21,079","10,371","10,708",323,148,175,2.48,"2,470"
2014.3/4,동작구,흑석동,"15,948","38,670","18,808","19,862","36,866","18,157","18,709","1,804",651,"1,153",2.31,"5,391"
2014.3/4,동작구,노량진1동,"14,473","34,197","17,125","17,072","33,795","16,922","16,873",402,203,199,2.34,"4,524"
2014.3/4,동작구,사당2동,"12,619","31,604","15,424","16,180","30,948","15,126","15,822",656,298,358,2.45,"4,106"
2014.3/4,관악구,소계,"248,633","533,792","269,849","263,943","515,038","260,830","254,208","18,754","9,019","9,735",2.07,"62,025"
2014.3/4,관악구,보라매동,"11,510","27,353","13,588","13,765","26,070","12,956","13,114","1,283",632,651,2.26,"3,436"
2014.3/4,관악구,청림동,"6,501","16,679","8,229","8,450","16,515","8,145","8,370",164,84,80,2.54,"2,089"
2014.3/4,관악구,행운동,"15,385","29,943","14,804","15,139","29,353","14,535","14,818",590,269,321,1.91,"3,391"
2014.3/4,관악구,낙성대동,"10,135","18,984","9,650","9,334","17,737","9,030","8,707","1,247",620,627,1.75,"1,746"
2014.3/4,관악구,중앙동,"7,644","15,195","7,438","7,757","14,619","7,177","7,442",576,261,315,1.91,"1,991"
2014.3/4,관악구,인헌동,"13,369","28,375","14,141","14,234","27,999","13,965","14,034",376,176,200,2.09,"3,143"
2014.3/4,관악구,남현동,"8,397","18,431","8,928","9,503","18,166","8,813","9,353",265,115,150,2.16,"2,033"
2014.3/4,관악구,서원동,"12,509","24,212","12,354","11,858","23,437","11,991","11,446",775,363,412,1.87,"2,612"
2014.3/4,관악구,신원동,"9,324","20,341","10,050","10,291","19,058","9,443","9,615","1,283",607,676,2.04,"2,663"
2014.3/4,관악구,서림동,"13,441","25,068","13,709","11,359","24,565","13,503","11,062",503,206,297,1.83,"2,693"
2014.3/4,관악구,신사동,"12,080","27,033","13,558","13,475","24,155","12,085","12,070","2,878","1,473","1,405",2,"2,764"
2014.3/4,관악구,신림동,"13,587","20,950","10,534","10,416","19,281","9,759","9,522","1,669",775,894,1.42,"1,645"
2014.3/4,관악구,난향동,"6,567","17,556","8,756","8,800","17,418","8,681","8,737",138,75,63,2.65,"2,075"
2014.3/4,관악구,조원동,"9,281","20,316","10,405","9,911","17,922","9,141","8,781","2,394","1,264","1,130",1.93,"2,207"
2014.3/4,관악구,대학동,"14,408","23,793","14,141","9,652","23,289","13,944","9,345",504,197,307,1.62,"2,200"
2014.3/4,관악구,은천동,"15,010","36,923","18,298","18,625","36,045","17,885","18,160",878,413,465,2.4,"4,349"
2014.3/4,관악구,성현동,"12,826","34,441","16,940","17,501","34,238","16,859","17,379",203,81,122,2.67,"4,461"
2014.3/4,관악구,청룡동,"18,323","34,582","17,183","17,399","32,729","16,307","16,422","1,853",876,977,1.79,"3,809"
2014.3/4,관악구,난곡동,"12,786","30,943","15,647","15,296","30,506","15,450","15,056",437,197,240,2.39,"4,101"
2014.3/4,관악구,삼성동,"11,882","28,607","14,370","14,237","28,439","14,305","14,134",168,65,103,2.39,"4,633"
2014.3/4,관악구,미성동,"13,668","34,067","17,126","16,941","33,497","16,856","16,641",570,270,300,2.45,"3,984"
2014.3/4,서초구,소계,"173,086","452,922","218,571","234,351","448,287","216,166","232,121","4,635","2,405","2,230",2.59,"46,824"
2014.3/4,서초구,서초1동,"9,093","21,759","10,493","11,266","21,398","10,299","11,099",361,194,167,2.35,"2,278"
2014.3/4,서초구,서초2동,"8,796","22,781","11,182","11,599","22,444","10,969","11,475",337,213,124,2.55,"2,278"
2014.3/4,서초구,서초3동,"12,213","30,774","15,344","15,430","30,436","15,166","15,270",338,178,160,2.49,"3,636"
2014.3/4,서초구,서초4동,"9,618","28,221","13,748","14,473","27,915","13,570","14,345",306,178,128,2.9,"2,755"
2014.3/4,서초구,잠원동,"13,744","34,476","16,413","18,063","34,220","16,284","17,936",256,129,127,2.49,"2,885"
2014.3/4,서초구,반포본동,"4,400","13,449","6,354","7,095","13,387","6,323","7,064",62,31,31,3.04,"1,681"
2014.3/4,서초구,반포1동,"14,898","34,299","16,573","17,726","33,928","16,378","17,550",371,195,176,2.28,"2,752"
2014.3/4,서초구,반포2동,"6,426","19,968","9,440","10,528","19,883","9,395","10,488",85,45,40,3.09,"2,045"
2014.3/4,서초구,반포3동,"8,255","24,247","11,554","12,693","24,190","11,525","12,665",57,29,28,2.93,"2,335"
2014.3/4,서초구,반포4동,"7,403","20,850","9,924","10,926","20,263","9,618","10,645",587,306,281,2.74,"2,025"
2014.3/4,서초구,방배본동,"8,092","22,225","10,450","11,775","21,990","10,335","11,655",235,115,120,2.72,"2,400"
2014.3/4,서초구,방배1동,"7,174","17,568","8,378","9,190","17,419","8,310","9,109",149,68,81,2.43,"2,036"
2014.3/4,서초구,방배2동,"11,338","28,806","13,803","15,003","28,552","13,680","14,872",254,123,131,2.52,"3,414"
2014.3/4,서초구,방배3동,"9,410","25,418","12,337","13,081","25,281","12,275","13,006",137,62,75,2.69,"2,988"
2014.3/4,서초구,방배4동,"10,055","26,141","12,194","13,947","25,779","12,004","13,775",362,190,172,2.56,"2,828"
2014.3/4,서초구,양재1동,"17,392","47,542","22,975","24,567","47,133","22,768","24,365",409,207,202,2.71,"4,896"
2014.3/4,서초구,양재2동,"10,718","23,931","12,029","11,902","23,655","11,905","11,750",276,124,152,2.21,"2,158"
2014.3/4,서초구,내곡동,"4,061","10,467","5,380","5,087","10,414","5,362","5,052",53,18,35,2.56,"1,434"
2014.3/4,강남구,소계,"235,465","579,102","278,057","301,045","573,756","275,223","298,533","5,346","2,834","2,512",2.44,"56,496"
2014.3/4,강남구,신사동,"8,146","19,246","9,039","10,207","18,980","8,894","10,086",266,145,121,2.33,"2,430"
2014.3/4,강남구,논현1동,"14,505","25,881","11,950","13,931","25,337","11,674","13,663",544,276,268,1.75,"2,427"
2014.3/4,강남구,논현2동,"10,730","22,360","10,572","11,788","22,091","10,421","11,670",269,151,118,2.06,"2,444"
2014.3/4,강남구,삼성1동,"5,861","15,768","7,979","7,789","15,428","7,766","7,662",340,213,127,2.63,"1,732"
2014.3/4,강남구,삼성2동,"13,730","32,093","15,366","16,727","31,868","15,222","16,646",225,144,81,2.32,"2,724"
2014.3/4,강남구,대치1동,"5,901","20,222","10,083","10,139","20,105","10,007","10,098",117,76,41,3.41,"1,440"
2014.3/4,강남구,대치4동,"10,500","22,303","10,526","11,777","22,008","10,371","11,637",295,155,140,2.1,"1,648"
2014.3/4,강남구,역삼1동,"21,299","36,319","17,311","19,008","35,276","16,722","18,554","1,043",589,454,1.66,"2,979"
2014.3/4,강남구,역삼2동,"14,707","36,149","17,108","19,041","35,851","16,928","18,923",298,180,118,2.44,"2,883"
2014.3/4,강남구,도곡1동,"8,489","22,820","10,882","11,938","22,643","10,799","11,844",177,83,94,2.67,"2,160"
2014.3/4,강남구,도곡2동,"12,273","35,564","16,750","18,814","35,391","16,648","18,743",173,102,71,2.88,"3,326"
2014.3/4,강남구,개포1동,"8,643","22,285","10,649","11,636","22,180","10,612","11,568",105,37,68,2.57,"2,438"
2014.3/4,강남구,개포4동,"9,698","23,334","11,427","11,907","23,174","11,356","11,818",160,71,89,2.39,"2,009"
2014.3/4,강남구,일원본동,"7,940","23,914","11,731","12,183","23,877","11,713","12,164",37,18,19,3.01,"1,750"
2014.3/4,강남구,일원1동,"7,432","17,965","8,736","9,229","17,798","8,671","9,127",167,65,102,2.39,"2,300"
2014.3/4,강남구,일원2동,"7,136","18,596","9,128","9,468","18,547","9,104","9,443",49,24,25,2.6,"1,983"
2014.3/4,강남구,수서동,"7,382","16,179","7,362","8,817","16,032","7,308","8,724",147,54,93,2.17,"2,908"
2014.3/4,강남구,세곡동,"10,969","31,001","14,997","16,004","30,877","14,951","15,926",124,46,78,2.81,"3,638"
2014.3/4,강남구,압구정동,"10,891","28,626","13,302","15,324","28,448","13,221","15,227",178,81,97,2.61,"3,998"
2014.3/4,강남구,청담동,"12,488","31,545","15,037","16,508","31,247","14,880","16,367",298,157,141,2.5,"3,319"
2014.3/4,강남구,대치2동,"13,984","43,178","21,846","21,332","42,944","21,720","21,224",234,126,108,3.07,"3,395"
2014.3/4,강남구,개포2동,"12,761","33,752","16,274","17,478","33,654","16,235","17,419",98,39,59,2.64,"2,565"
2014.3/4,강남구,기타,-,2,2,-,-,-,-,2,2,-,-,-
2014.3/4,송파구,소계,"258,080","675,021","329,828","345,193","668,011","326,456","341,555","7,010","3,372","3,638",2.59,"64,363"
2014.3/4,송파구,풍납1동,"7,640","19,179","9,474","9,705","18,216","8,988","9,228",963,486,477,2.38,"2,308"
2014.3/4,송파구,풍납2동,"10,904","28,172","13,615","14,557","27,983","13,539","14,444",189,76,113,2.57,"2,716"
2014.3/4,송파구,거여1동,"5,852","15,620","8,001","7,619","15,472","7,942","7,530",148,59,89,2.64,"1,632"
2014.3/4,송파구,거여2동,"10,778","27,480","13,837","13,643","27,330","13,784","13,546",150,53,97,2.54,"3,205"
2014.3/4,송파구,마천1동,"9,223","23,245","11,720","11,525","23,004","11,628","11,376",241,92,149,2.49,"3,028"
2014.3/4,송파구,마천2동,"8,558","21,876","11,132","10,744","21,637","11,043","10,594",239,89,150,2.53,"2,810"
2014.3/4,송파구,방이1동,"6,080","16,799","8,278","8,521","16,646","8,201","8,445",153,77,76,2.74,"1,522"
2014.3/4,송파구,방이2동,"11,817","25,974","12,710","13,264","25,547","12,505","13,042",427,205,222,2.16,"2,396"
2014.3/4,송파구,오륜동,"6,039","20,141","9,861","10,280","20,116","9,847","10,269",25,14,11,3.33,"1,651"
2014.3/4,송파구,오금동,"14,045","37,748","18,675","19,073","37,551","18,589","18,962",197,86,111,2.67,"3,810"
2014.3/4,송파구,송파1동,"12,004","27,468","13,103","14,365","26,982","12,849","14,133",486,254,232,2.25,"2,554"
2014.3/4,송파구,송파2동,"7,560","22,592","11,007","11,585","22,381","10,897","11,484",211,110,101,2.96,"1,982"
2014.3/4,송파구,석촌동,"15,847","35,816","17,423","18,393","35,026","17,043","17,983",790,380,410,2.21,"3,301"
2014.3/4,송파구,삼전동,"15,680","34,741","16,563","18,178","34,355","16,390","17,965",386,173,213,2.19,"2,817"
2014.3/4,송파구,가락본동,"11,443","29,353","14,662","14,691","28,934","14,469","14,465",419,193,226,2.53,"2,539"
2014.3/4,송파구,가락1동,546,"1,284",663,621,"1,254",641,613,30,22,8,2.3,148
2014.3/4,송파구,가락2동,"12,320","35,593","17,438","18,155","35,405","17,342","18,063",188,96,92,2.87,"2,714"
2014.3/4,송파구,문정1동,"8,398","22,530","11,056","11,474","22,307","10,962","11,345",223,94,129,2.66,"2,003"
2014.3/4,송파구,문정2동,"7,147","18,156","8,760","9,396","18,067","8,707","9,360",89,53,36,2.53,"2,395"
2014.3/4,송파구,장지동,"16,690","46,258","22,791","23,467","46,070","22,706","23,364",188,85,103,2.76,"3,804"
2014.3/4,송파구,잠실본동,"14,491","31,226","14,915","16,311","30,458","14,527","15,931",768,388,380,2.1,"2,691"
2014.3/4,송파구,잠실4동,"10,653","31,048","15,082","15,966","30,944","15,025","15,919",104,57,47,2.9,"2,781"
2014.3/4,송파구,잠실6동,"6,017","17,928","8,551","9,377","17,866","8,510","9,356",62,41,21,2.97,"1,897"
2014.3/4,송파구,잠실7동,"3,493","10,569","4,952","5,617","10,547","4,942","5,605",22,10,12,3.02,"1,531"
2014.3/4,송파구,잠실2동,"12,338","36,990","17,653","19,337","36,857","17,582","19,275",133,71,62,2.99,"2,391"
2014.3/4,송파구,잠실3동,"12,517","37,235","17,906","19,329","37,056","17,798","19,258",179,108,71,2.96,"3,737"
2014.3/4,강동구,소계,"186,124","483,397","241,028","242,369","478,735","238,945","239,790","4,662","2,083","2,579",2.57,"49,668"
2014.3/4,강동구,강일동,"10,835","34,190","16,681","17,509","34,068","16,631","17,437",122,50,72,3.14,"3,505"
2014.3/4,강동구,상일동,"9,528","27,051","13,475","13,576","26,922","13,429","13,493",129,46,83,2.83,"2,497"
2014.3/4,강동구,명일1동,"9,970","28,032","13,732","14,300","27,939","13,700","14,239",93,32,61,2.8,"2,591"
2014.3/4,강동구,명일2동,"6,018","18,802","9,424","9,378","18,778","9,414","9,364",24,10,14,3.12,"1,571"
2014.3/4,강동구,고덕1동,"5,612","16,907","8,576","8,331","16,819","8,540","8,279",88,36,52,3,"1,500"
2014.3/4,강동구,고덕2동,"6,743","17,275","8,892","8,383","17,183","8,855","8,328",92,37,55,2.55,"1,934"
2014.3/4,강동구,암사2동,"6,267","16,430","8,066","8,364","16,368","8,037","8,331",62,29,33,2.61,"1,524"
2014.3/4,강동구,암사3동,"6,184","19,166","9,461","9,705","19,134","9,444","9,690",32,17,15,3.09,"1,550"
2014.3/4,강동구,천호1동,"12,864","30,753","15,427","15,326","30,299","15,238","15,061",454,189,265,2.36,"3,709"
2014.3/4,강동구,천호3동,"12,117","26,243","13,263","12,980","25,690","13,007","12,683",553,256,297,2.12,"3,337"
2014.3/4,강동구,성내1동,"7,367","19,751","9,697","10,054","19,566","9,610","9,956",185,87,98,2.66,"1,940"
2014.3/4,강동구,성내2동,"11,890","26,661","13,218","13,443","25,885","12,838","13,047",776,380,396,2.18,"3,156"
2014.3/4,강동구,성내3동,"10,481","25,360","12,701","12,659","25,116","12,581","12,535",244,120,124,2.4,"2,523"
2014.3/4,강동구,둔촌1동,"6,365","19,662","10,111","9,551","19,607","10,082","9,525",55,29,26,3.08,"1,415"
2014.3/4,강동구,둔촌2동,"10,727","29,483","14,657","14,826","29,353","14,596","14,757",130,61,69,2.74,"2,926"
2014.3/4,강동구,암사1동,"15,843","38,629","19,261","19,368","38,195","19,092","19,103",434,169,265,2.41,"4,222"
