기간,자치구,동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2015.2/4,마포구,염리동,"7,084","15,622","7,609","8,013","14,657","7,211","7,446",965,398,567,2.07,"2,203"
2015.2/4,마포구,신수동,"8,903","21,272","10,437","10,835","20,914","10,297","10,617",358,140,218,2.35,"2,806"
2015.2/4,마포구,서교동,"15,297","28,829","13,206","15,623","27,477","12,694","14,783","1,352",512,840,1.8,"3,299"
2015.2/4,마포구,합정동,"9,125","20,031","9,619","10,412","19,616","9,418","10,198",415,201,214,2.15,"2,349"
2015.2/4,마포구,망원1동,"10,165","22,869","11,071","11,798","22,464","10,907","11,557",405,164,241,2.21,"2,949"
2015.2/4,마포구,망원2동,"8,278","21,069","10,151","10,918","20,856","10,068","10,788",213,83,130,2.52,"2,562"
2015.2/4,마포구,연남동,"9,113","19,614","9,291","10,323","18,510","8,781","9,729","1,104",510,594,2.03,"2,520"
2015.2/4,마포구,성산1동,"9,215","21,287","10,168","11,119","20,895","9,993","10,902",392,175,217,2.27,"2,646"
2015.2/4,마포구,성산2동,"16,087","40,694","19,640","21,054","40,512","19,565","20,947",182,75,107,2.52,"5,017"
2015.2/4,마포구,상암동,"12,147","33,800","16,515","17,285","33,307","16,269","17,038",493,246,247,2.74,"3,285"
2015.2/4,마포구,도화동,"9,474","23,398","11,258","12,140","23,089","11,113","11,976",309,145,164,2.44,"3,310"
2015.2/4,마포구,서강동,"11,986","27,108","12,963","14,145","26,515","12,724","13,791",593,239,354,2.21,"2,762"
2015.2/4,마포구,공덕동,"16,720","38,850","18,832","20,018","38,110","18,435","19,675",740,397,343,2.28,"5,157"
2015.2/4,마포구,아현동,"11,222","28,122","13,557","14,565","27,532","13,286","14,246",590,271,319,2.45,"3,113"
2015.2/4,양천구,소계,"179,315","490,276","242,911","247,365","485,800","240,817","244,983","4,476","2,094","2,382",2.71,"49,580"
2015.2/4,양천구,목1동,"10,469","32,639","15,793","16,846","32,472","15,701","16,771",167,92,75,3.1,"2,301"
2015.2/4,양천구,목2동,"12,208","31,426","15,424","16,002","31,183","15,325","15,858",243,99,144,2.55,"2,981"
2015.2/4,양천구,목3동,"9,251","22,845","11,157","11,688","22,653","11,079","11,574",192,78,114,2.45,"2,527"
2015.2/4,양천구,목4동,"10,026","28,401","14,122","14,279","28,220","14,043","14,177",181,79,102,2.81,"2,518"
2015.2/4,양천구,신월1동,"10,497","24,203","12,408","11,795","23,839","12,267","11,572",364,141,223,2.27,"2,932"
2015.2/4,양천구,신월2동,"8,517","23,230","11,497","11,733","23,018","11,402","11,616",212,95,117,2.7,"2,742"
2015.2/4,양천구,신월3동,"8,009","17,477","9,123","8,354","17,213","9,013","8,200",264,110,154,2.15,"2,244"
2015.2/4,양천구,신월4동,"6,898","19,825","9,780","10,045","19,744","9,756","9,988",81,24,57,2.86,"2,223"
2015.2/4,양천구,신월5동,"6,277","16,522","8,155","8,367","16,368","8,085","8,283",154,70,84,2.61,"1,780"
2015.2/4,양천구,신월6동,"4,815","12,087","6,159","5,928","12,012","6,130","5,882",75,29,46,2.49,"1,497"
2015.2/4,양천구,신월7동,"9,252","24,026","11,862","12,164","23,877","11,813","12,064",149,49,100,2.58,"3,136"
2015.2/4,양천구,신정1동,"6,297","19,167","9,380","9,787","18,993","9,290","9,703",174,90,84,3.02,"1,819"
2015.2/4,양천구,신정2동,"7,324","22,056","10,960","11,096","21,914","10,884","11,030",142,76,66,2.99,"2,010"
2015.2/4,양천구,신정3동,"20,323","56,382","28,010","28,372","55,319","27,448","27,871","1,063",562,501,2.72,"5,726"
2015.2/4,양천구,신정6동,"8,298","26,536","12,922","13,614","26,508","12,903","13,605",28,19,9,3.19,"1,881"
2015.2/4,양천구,신정7동,"11,638","32,301","15,972","16,329","32,070","15,856","16,214",231,116,115,2.76,"3,715"
2015.2/4,양천구,목5동,"13,745","44,594","22,159","22,435","44,513","22,120","22,393",81,39,42,3.24,"3,164"
2015.2/4,양천구,신정4동,"15,471","36,559","18,028","18,531","35,884","17,702","18,182",675,326,349,2.32,"4,384"
2015.2/4,강서구,소계,"236,939","595,148","291,037","304,111","588,559","287,809","300,750","6,589","3,228","3,361",2.48,"66,463"
2015.2/4,강서구,염창동,"14,450","42,346","20,841","21,505","42,179","20,773","21,406",167,68,99,2.92,"3,258"
2015.2/4,강서구,등촌1동,"10,575","22,969","10,961","12,008","22,622","10,800","11,822",347,161,186,2.14,"2,243"
2015.2/4,강서구,등촌2동,"8,010","21,876","10,940","10,936","21,760","10,892","10,868",116,48,68,2.72,"2,222"
2015.2/4,강서구,등촌3동,"14,761","35,897","17,193","18,704","35,727","17,114","18,613",170,79,91,2.42,"4,880"
2015.2/4,강서구,화곡본동,"15,147","36,678","17,939","18,739","36,283","17,778","18,505",395,161,234,2.4,"3,633"
2015.2/4,강서구,화곡2동,"8,025","20,327","9,922","10,405","20,066","9,819","10,247",261,103,158,2.5,"2,190"
2015.2/4,강서구,화곡3동,"9,038","23,667","11,460","12,207","23,507","11,388","12,119",160,72,88,2.6,"2,991"
2015.2/4,강서구,화곡4동,"9,710","23,248","11,507","11,741","22,900","11,351","11,549",348,156,192,2.36,"2,762"
2015.2/4,강서구,화곡6동,"10,576","25,934","12,823","13,111","25,711","12,707","13,004",223,116,107,2.43,"2,686"
2015.2/4,강서구,화곡8동,"11,023","27,457","13,388","14,069","27,030","13,193","13,837",427,195,232,2.45,"3,243"
2015.2/4,강서구,가양1동,"8,784","24,025","11,945","12,080","23,831","11,859","11,972",194,86,108,2.71,"2,127"
2015.2/4,강서구,가양2동,"7,911","16,948","8,115","8,833","16,836","8,073","8,763",112,42,70,2.13,"2,887"
2015.2/4,강서구,가양3동,"7,800","17,837","8,505","9,332","17,708","8,455","9,253",129,50,79,2.27,"2,734"
2015.2/4,강서구,발산1동,"13,558","40,522","19,360","21,162","40,345","19,286","21,059",177,74,103,2.98,"3,555"
2015.2/4,강서구,공항동,"9,864","21,553","11,250","10,303","20,431","10,445","9,986","1,122",805,317,2.07,"2,720"
2015.2/4,강서구,방화1동,"15,530","43,102","21,233","21,869","42,690","21,029","21,661",412,204,208,2.75,"4,624"
2015.2/4,강서구,방화2동,"11,239","25,183","12,452","12,731","24,883","12,298","12,585",300,154,146,2.21,"3,763"
2015.2/4,강서구,방화3동,"11,367","26,380","12,696","13,684","26,227","12,630","13,597",153,66,87,2.31,"3,721"
2015.2/4,강서구,화곡1동,"23,303","53,202","26,279","26,923","52,030","25,767","26,263","1,172",512,660,2.23,"6,185"
2015.2/4,강서구,우장산동,"16,268","45,997","22,228","23,769","45,793","22,152","23,641",204,76,128,2.81,"4,039"
2015.2/4,구로구,소계,"172,797","457,560","230,026","227,534","425,288","212,482","212,806","32,272","17,544","14,728",2.46,"52,709"
2015.2/4,구로구,신도림동,"13,169","38,219","18,762","19,457","37,864","18,579","19,285",355,183,172,2.88,"3,480"
2015.2/4,구로구,구로1동,"7,776","22,937","11,433","11,504","22,471","11,198","11,273",466,235,231,2.89,"1,733"
2015.2/4,구로구,구로3동,"14,078","28,788","14,561","14,227","27,222","13,764","13,458","1,566",797,769,1.93,"2,705"
2015.2/4,구로구,구로4동,"11,533","29,924","15,195","14,729","24,683","12,358","12,325","5,241","2,837","2,404",2.14,"3,671"
2015.2/4,구로구,구로5동,"13,826","35,298","17,507","17,791","31,592","15,533","16,059","3,706","1,974","1,732",2.28,"3,693"
2015.2/4,구로구,고척1동,"9,607","25,745","12,947","12,798","25,418","12,781","12,637",327,166,161,2.65,"3,135"
2015.2/4,구로구,고척2동,"11,688","30,821","15,478","15,343","30,288","15,220","15,068",533,258,275,2.59,"3,765"
2015.2/4,구로구,개봉2동,"12,750","34,842","17,208","17,634","34,467","17,032","17,435",375,176,199,2.7,"4,507"
2015.2/4,구로구,개봉3동,"8,469","22,360","11,107","11,253","22,030","10,959","11,071",330,148,182,2.6,"2,767"
2015.2/4,구로구,오류1동,"9,485","22,183","10,969","11,214","21,584","10,670","10,914",599,299,300,2.28,"2,867"
2015.2/4,구로구,오류2동,"16,245","46,012","22,651","23,361","45,271","22,307","22,964",741,344,397,2.79,"5,494"
2015.2/4,구로구,수궁동,"9,638","25,984","13,038","12,946","25,697","12,896","12,801",287,142,145,2.67,"3,113"
2015.2/4,구로구,가리봉동,"6,520","19,387","10,844","8,543","11,649","6,356","5,293","7,738","4,488","3,250",1.79,"2,117"
2015.2/4,구로구,구로2동,"13,959","38,863","20,171","18,692","29,778","15,139","14,639","9,085","5,032","4,053",2.13,"4,933"
2015.2/4,구로구,개봉1동,"14,054","36,197","18,155","18,042","35,274","17,690","17,584",923,465,458,2.51,"4,729"
2015.2/4,금천구,소계,"104,331","258,462","132,704","125,758","238,367","121,752","116,615","20,095","10,952","9,143",2.28,"30,519"
2015.2/4,금천구,가산동,"11,793","24,324","13,738","10,586","19,818","11,143","8,675","4,506","2,595","1,911",1.68,"2,118"
2015.2/4,금천구,독산1동,"14,787","34,408","18,268","16,140","31,529","16,630","14,899","2,879","1,638","1,241",2.13,"3,940"
2015.2/4,금천구,독산2동,"9,582","23,666","12,075","11,591","21,904","11,128","10,776","1,762",947,815,2.29,"2,551"
2015.2/4,금천구,독산3동,"12,427","32,299","16,562","15,737","27,239","13,802","13,437","5,060","2,760","2,300",2.19,"3,571"
2015.2/4,금천구,독산4동,"8,010","20,133","10,227","9,906","18,260","9,263","8,997","1,873",964,909,2.28,"2,186"
2015.2/4,금천구,시흥1동,"15,182","38,702","19,586","19,116","36,267","18,293","17,974","2,435","1,293","1,142",2.39,"4,678"
2015.2/4,금천구,시흥2동,"8,573","24,560","12,025","12,535","24,445","11,968","12,477",115,57,58,2.85,"3,126"
2015.2/4,금천구,시흥3동,"4,935","12,766","6,433","6,333","12,614","6,365","6,249",152,68,84,2.56,"1,846"
2015.2/4,금천구,시흥4동,"9,338","24,174","12,110","12,064","23,469","11,765","11,704",705,345,360,2.51,"3,016"
2015.2/4,금천구,시흥5동,"9,704","23,430","11,680","11,750","22,822","11,395","11,427",608,285,323,2.35,"3,487"
2015.2/4,영등포구,소계,"168,314","421,351","212,161","209,190","381,647","190,907","190,740","39,704","21,254","18,450",2.27,"50,982"
2015.2/4,영등포구,여의동,"12,572","34,076","16,249","17,827","33,644","16,011","17,633",432,238,194,2.68,"5,083"
2015.2/4,영등포구,당산1동,"9,658","21,423","10,652","10,771","20,807","10,345","10,462",616,307,309,2.15,"2,767"
2015.2/4,영등포구,당산2동,"15,621","35,729","17,052","18,677","35,236","16,809","18,427",493,243,250,2.26,"3,755"
2015.2/4,영등포구,양평1동,"7,646","17,319","8,704","8,615","16,985","8,541","8,444",334,163,171,2.22,"2,113"
2015.2/4,영등포구,양평2동,"8,876","22,155","11,152","11,003","21,898","11,024","10,874",257,128,129,2.47,"2,072"
2015.2/4,영등포구,신길1동,"10,025","22,635","11,500","11,135","19,945","10,062","9,883","2,690","1,438","1,252",1.99,"3,152"
2015.2/4,영등포구,신길3동,"6,795","17,021","8,596","8,425","15,495","7,777","7,718","1,526",819,707,2.28,"2,303"
2015.2/4,영등포구,신길4동,"5,278","13,379","6,779","6,600","11,924","6,002","5,922","1,455",777,678,2.26,"1,895"
2015.2/4,영등포구,신길5동,"6,603","18,104","9,166","8,938","15,057","7,496","7,561","3,047","1,670","1,377",2.28,"2,336"
2015.2/4,영등포구,신길6동,"9,367","24,143","12,009","12,134","22,052","10,912","11,140","2,091","1,097",994,2.35,"3,007"
2015.2/4,영등포구,신길7동,"5,909","15,561","7,836","7,725","15,144","7,624","7,520",417,212,205,2.56,"1,576"
2015.2/4,영등포구,대림1동,"6,957","19,258","9,868","9,390","15,635","7,903","7,732","3,623","1,965","1,658",2.25,"2,517"
2015.2/4,영등포구,대림2동,"7,184","25,089","12,915","12,174","15,109","7,466","7,643","9,980","5,449","4,531",2.1,"2,710"
2015.2/4,영등포구,대림3동,"11,169","31,653","16,151","15,502","26,837","13,586","13,251","4,816","2,565","2,251",2.4,"3,361"
2015.2/4,영등포구,영등포본동,"10,518","27,185","13,778","13,407","23,904","12,056","11,848","3,281","1,722","1,559",2.27,"3,198"
2015.2/4,영등포구,영등포동,"12,405","20,660","11,667","8,993","19,869","11,260","8,609",791,407,384,1.6,"2,680"
2015.2/4,영등포구,도림동,"9,425","23,767","12,091","11,676","20,170","10,163","10,007","3,597","1,928","1,669",2.14,"2,733"
2015.2/4,영등포구,문래동,"12,306","32,194","15,996","16,198","31,936","15,870","16,066",258,126,132,2.6,"3,724"
2015.2/4,동작구,소계,"172,464","418,520","205,312","213,208","406,536","199,601","206,935","11,984","5,711","6,273",2.36,"53,326"
2015.2/4,동작구,노량진2동,"7,123","15,568","8,001","7,567","14,366","7,374","6,992","1,202",627,575,2.02,"2,326"
2015.2/4,동작구,상도1동,"20,861","48,338","23,752","24,586","47,244","23,236","24,008","1,094",516,578,2.26,"5,546"
2015.2/4,동작구,상도2동,"11,038","25,959","12,631","13,328","25,571","12,423","13,148",388,208,180,2.32,"3,391"
2015.2/4,동작구,상도3동,"10,517","25,580","12,522","13,058","25,173","12,336","12,837",407,186,221,2.39,"3,540"
2015.2/4,동작구,상도4동,"12,235","30,099","14,857","15,242","29,694","14,673","15,021",405,184,221,2.43,"3,913"
2015.2/4,동작구,사당1동,"11,391","24,034","11,574","12,460","23,177","11,149","12,028",857,425,432,2.03,"2,899"
2015.2/4,동작구,사당3동,"9,884","25,093","12,256","12,837","24,781","12,106","12,675",312,150,162,2.51,"3,357"
2015.2/4,동작구,사당4동,"6,492","15,249","7,434","7,815","15,063","7,354","7,709",186,80,106,2.32,"2,086"
2015.2/4,동작구,사당5동,"6,301","15,077","7,512","7,565","14,892","7,415","7,477",185,97,88,2.36,"1,894"
2015.2/4,동작구,대방동,"15,576","40,173","19,440","20,733","39,757","19,234","20,523",416,206,210,2.55,"4,509"
2015.2/4,동작구,신대방1동,"9,754","28,434","14,012","14,422","25,182","12,324","12,858","3,252","1,688","1,564",2.58,"2,970"
2015.2/4,동작구,신대방2동,"8,730","21,657","10,622","11,035","21,302","10,454","10,848",355,168,187,2.44,"2,562"
2015.2/4,동작구,흑석동,"15,730","38,327","18,611","19,716","36,455","17,931","18,524","1,872",680,"1,192",2.32,"5,452"
2015.2/4,동작구,노량진1동,"14,310","33,745","16,886","16,859","33,362","16,703","16,659",383,183,200,2.33,"4,634"
2015.2/4,동작구,사당2동,"12,522","31,187","15,202","15,985","30,517","14,889","15,628",670,313,357,2.44,"4,247"
2015.2/4,관악구,소계,"249,481","531,912","268,513","263,399","512,921","259,364","253,557","18,991","9,149","9,842",2.06,"64,019"
2015.2/4,관악구,보라매동,"11,480","27,127","13,462","13,665","25,829","12,827","13,002","1,298",635,663,2.25,"3,580"
2015.2/4,관악구,청림동,"6,622","17,086","8,427","8,659","16,948","8,359","8,589",138,68,70,2.56,"2,222"
2015.2/4,관악구,행운동,"15,867","30,704","15,087","15,617","30,112","14,818","15,294",592,269,323,1.9,"3,539"
2015.2/4,관악구,낙성대동,"10,184","18,634","9,433","9,201","17,617","8,953","8,664","1,017",480,537,1.73,"1,802"
2015.2/4,관악구,중앙동,"7,895","15,441","7,505","7,936","14,863","7,247","7,616",578,258,320,1.88,"2,071"
2015.2/4,관악구,인헌동,"13,342","28,211","13,988","14,223","27,822","13,807","14,015",389,181,208,2.09,"3,220"
2015.2/4,관악구,남현동,"8,465","18,450","8,913","9,537","18,196","8,803","9,393",254,110,144,2.15,"2,087"
2015.2/4,관악구,서원동,"12,506","24,122","12,369","11,753","23,323","11,985","11,338",799,384,415,1.86,"2,689"
2015.2/4,관악구,신원동,"9,452","20,401","10,124","10,277","19,027","9,452","9,575","1,374",672,702,2.01,"2,735"
2015.2/4,관악구,서림동,"13,692","25,496","13,971","11,525","24,911","13,754","11,157",585,217,368,1.82,"2,790"
2015.2/4,관악구,신사동,"12,107","27,205","13,718","13,487","23,972","12,048","11,924","3,233","1,670","1,563",1.98,"2,873"
2015.2/4,관악구,신림동,"13,888","20,871","10,435","10,436","19,519","9,820","9,699","1,352",615,737,1.41,"1,696"
2015.2/4,관악구,난향동,"6,532","17,423","8,699","8,724","17,282","8,626","8,656",141,73,68,2.65,"2,163"
2015.2/4,관악구,조원동,"9,396","20,453","10,458","9,995","17,919","9,110","8,809","2,534","1,348","1,186",1.91,"2,308"
2015.2/4,관악구,대학동,"14,365","23,728","14,136","9,592","23,198","13,935","9,263",530,201,329,1.61,"2,311"
2015.2/4,관악구,은천동,"15,166","37,081","18,330","18,751","36,193","17,912","18,281",888,418,470,2.39,"4,508"
2015.2/4,관악구,성현동,"12,855","34,382","16,831","17,551","34,163","16,736","17,427",219,95,124,2.66,"4,581"
2015.2/4,관악구,청룡동,"17,286","31,934","15,837","16,097","30,129","14,962","15,167","1,805",875,930,1.74,"3,641"
2015.2/4,관악구,난곡동,"12,825","30,901","15,569","15,332","30,428","15,354","15,074",473,215,258,2.37,"4,249"
2015.2/4,관악구,삼성동,"11,817","28,232","14,195","14,037","28,063","14,126","13,937",169,69,100,2.37,"4,736"
2015.2/4,관악구,미성동,"13,739","34,030","17,026","17,004","33,407","16,730","16,677",623,296,327,2.43,"4,218"
2015.2/4,서초구,소계,"172,770","451,697","217,490","234,207","447,076","215,100","231,976","4,621","2,390","2,231",2.59,"48,428"
2015.2/4,서초구,서초1동,"8,893","21,458","10,309","11,149","21,122","10,133","10,989",336,176,160,2.38,"2,328"
2015.2/4,서초구,서초2동,"8,485","21,543","10,567","10,976","21,219","10,362","10,857",324,205,119,2.5,"2,192"
2015.2/4,서초구,서초3동,"12,229","30,704","15,247","15,457","30,387","15,074","15,313",317,173,144,2.48,"3,766"
2015.2/4,서초구,서초4동,"9,826","29,148","14,203","14,945","28,844","14,037","14,807",304,166,138,2.94,"2,905"
2015.2/4,서초구,잠원동,"13,719","34,517","16,417","18,100","34,256","16,284","17,972",261,133,128,2.5,"3,050"
2015.2/4,서초구,반포본동,"4,346","13,327","6,293","7,034","13,258","6,251","7,007",69,42,27,3.05,"1,726"
2015.2/4,서초구,반포1동,"13,913","31,332","15,109","16,223","30,957","14,922","16,035",375,187,188,2.23,"2,559"
2015.2/4,서초구,반포2동,"6,380","19,905","9,434","10,471","19,801","9,388","10,413",104,46,58,3.1,"2,088"
2015.2/4,서초구,반포3동,"7,330","21,391","10,154","11,237","21,339","10,132","11,207",52,22,30,2.91,"2,105"
2015.2/4,서초구,반포4동,"7,356","20,872","9,931","10,941","20,290","9,616","10,674",582,315,267,2.76,"2,102"
2015.2/4,서초구,방배본동,"8,053","22,209","10,398","11,811","21,952","10,273","11,679",257,125,132,2.73,"2,447"
2015.2/4,서초구,방배1동,"7,187","17,466","8,289","9,177","17,319","8,224","9,095",147,65,82,2.41,"2,134"
2015.2/4,서초구,방배2동,"11,286","28,561","13,644","14,917","28,305","13,523","14,782",256,121,135,2.51,"3,548"
2015.2/4,서초구,방배3동,"9,278","25,158","12,198","12,960","25,023","12,128","12,895",135,70,65,2.7,"3,124"
2015.2/4,서초구,방배4동,"10,235","26,478","12,328","14,150","26,126","12,153","13,973",352,175,177,2.55,"2,906"
2015.2/4,서초구,양재1동,"17,640","47,856","23,051","24,805","47,440","22,836","24,604",416,215,201,2.69,"5,100"
2015.2/4,서초구,양재2동,"10,705","23,802","11,950","11,852","23,539","11,824","11,715",263,126,137,2.2,"2,203"
2015.2/4,서초구,내곡동,"5,909","15,970","7,968","8,002","15,899","7,940","7,959",71,28,43,2.69,"2,145"
2015.2/4,강남구,소계,"237,198","581,256","278,933","302,323","575,912","276,091","299,821","5,344","2,842","2,502",2.43,"58,913"
2015.2/4,강남구,신사동,"7,881","18,875","8,855","10,020","18,603","8,705","9,898",272,150,122,2.36,"2,532"
2015.2/4,강남구,논현1동,"14,487","25,581","11,851","13,730","25,050","11,589","13,461",531,262,269,1.73,"2,478"
2015.2/4,강남구,논현2동,"11,053","23,093","10,894","12,199","22,798","10,731","12,067",295,163,132,2.06,"2,593"
2015.2/4,강남구,삼성1동,"5,828","15,717","7,902","7,815","15,360","7,677","7,683",357,225,132,2.64,"1,802"
2015.2/4,강남구,삼성2동,"13,574","31,609","15,083","16,526","31,378","14,942","16,436",231,141,90,2.31,"2,753"
2015.2/4,강남구,대치1동,"5,707","19,577","9,768","9,809","19,465","9,701","9,764",112,67,45,3.41,"1,425"
2015.2/4,강남구,대치4동,"10,278","21,850","10,308","11,542","21,568","10,159","11,409",282,149,133,2.1,"1,697"
2015.2/4,강남구,역삼1동,"21,770","36,520","17,425","19,095","35,527","16,858","18,669",993,567,426,1.63,"3,076"
2015.2/4,강남구,역삼2동,"14,779","36,247","17,125","19,122","35,915","16,925","18,990",332,200,132,2.43,"2,966"
2015.2/4,강남구,도곡1동,"8,480","22,847","10,893","11,954","22,673","10,811","11,862",174,82,92,2.67,"2,213"
2015.2/4,강남구,도곡2동,"12,264","35,577","16,676","18,901","35,436","16,598","18,838",141,78,63,2.89,"3,432"
2015.2/4,강남구,개포1동,"8,477","21,911","10,533","11,378","21,827","10,502","11,325",84,31,53,2.57,"2,544"
2015.2/4,강남구,개포4동,"9,544","23,047","11,345","11,702","22,865","11,264","11,601",182,81,101,2.4,"2,045"
2015.2/4,강남구,일원본동,"8,402","25,222","12,409","12,813","25,190","12,393","12,797",32,16,16,3,"1,947"
2015.2/4,강남구,일원1동,"7,415","17,802","8,653","9,149","17,637","8,593","9,044",165,60,105,2.38,"2,381"
2015.2/4,강남구,일원2동,"7,058","18,223","8,909","9,314","18,163","8,876","9,287",60,33,27,2.57,"2,137"
2015.2/4,강남구,수서동,"7,368","16,020","7,291","8,729","15,896","7,249","8,647",124,42,82,2.16,"3,003"
2015.2/4,강남구,세곡동,"14,160","38,352","18,493","19,859","38,185","18,409","19,776",167,84,83,2.7,"4,356"
2015.2/4,강남구,압구정동,"10,920","28,789","13,382","15,407","28,621","13,305","15,316",168,77,91,2.62,"4,170"
2015.2/4,강남구,청담동,"12,378","31,412","14,897","16,515","31,102","14,730","16,372",310,167,143,2.51,"3,396"
2015.2/4,강남구,대치2동,"13,781","42,734","21,623","21,111","42,499","21,494","21,005",235,129,106,3.08,"3,542"
2015.2/4,강남구,개포2동,"11,594","30,251","14,618","15,633","30,154","14,580","15,574",97,38,59,2.6,"2,425"
2015.2/4,송파구,소계,"257,528","671,984","328,282","343,702","664,804","324,817","339,987","7,180","3,465","3,715",2.58,"67,076"
2015.2/4,송파구,풍납1동,"7,569","19,074","9,410","9,664","18,024","8,890","9,134","1,050",520,530,2.38,"2,422"
2015.2/4,송파구,풍납2동,"10,816","27,819","13,400","14,419","27,623","13,316","14,307",196,84,112,2.55,"2,816"
2015.2/4,송파구,거여1동,"5,745","15,266","7,821","7,445","15,125","7,767","7,358",141,54,87,2.63,"1,673"
2015.2/4,송파구,거여2동,"10,614","27,024","13,597","13,427","26,866","13,534","13,332",158,63,95,2.53,"3,312"
2015.2/4,송파구,마천1동,"9,290","23,033","11,653","11,380","22,789","11,563","11,226",244,90,154,2.45,"3,157"
2015.2/4,송파구,마천2동,"8,534","21,684","11,034","10,650","21,450","10,960","10,490",234,74,160,2.51,"2,943"
2015.2/4,송파구,방이1동,"6,060","16,702","8,188","8,514","16,548","8,109","8,439",154,79,75,2.73,"1,575"
2015.2/4,송파구,방이2동,"11,846","25,943","12,662","13,281","25,508","12,457","13,051",435,205,230,2.15,"2,449"
2015.2/4,송파구,오륜동,"5,982","19,984","9,749","10,235","19,961","9,735","10,226",23,14,9,3.34,"1,745"
2015.2/4,송파구,오금동,"13,986","37,583","18,593","18,990","37,390","18,506","18,884",193,87,106,2.67,"3,968"
2015.2/4,송파구,송파1동,"11,900","27,090","12,950","14,140","26,633","12,713","13,920",457,237,220,2.24,"2,594"
2015.2/4,송파구,송파2동,"7,464","22,341","10,851","11,490","22,116","10,730","11,386",225,121,104,2.96,"2,079"
2015.2/4,송파구,석촌동,"16,055","35,792","17,400","18,392","34,997","17,016","17,981",795,384,411,2.18,"3,442"
2015.2/4,송파구,삼전동,"15,596","34,574","16,565","18,009","34,160","16,380","17,780",414,185,229,2.19,"2,982"
2015.2/4,송파구,가락본동,"11,376","29,054","14,507","14,547","28,632","14,309","14,323",422,198,224,2.52,"2,648"
2015.2/4,송파구,가락1동,447,"1,053",543,510,"1,030",526,504,23,17,6,2.3,115
2015.2/4,송파구,가락2동,"12,174","35,337","17,367","17,970","35,126","17,263","17,863",211,104,107,2.89,"2,851"
2015.2/4,송파구,문정1동,"8,382","22,260","10,910","11,350","22,067","10,826","11,241",193,84,109,2.63,"2,063"
2015.2/4,송파구,문정2동,"7,085","18,059","8,682","9,377","17,979","8,635","9,344",80,47,33,2.54,"2,483"
2015.2/4,송파구,장지동,"17,138","47,767","23,490","24,277","47,562","23,396","24,166",205,94,111,2.78,"3,992"
2015.2/4,송파구,잠실본동,"14,494","30,929","14,800","16,129","30,125","14,374","15,751",804,426,378,2.08,"2,808"
2015.2/4,송파구,잠실4동,"10,574","30,987","15,082","15,905","30,867","15,018","15,849",120,64,56,2.92,"2,903"
2015.2/4,송파구,잠실6동,"6,050","17,823","8,489","9,334","17,727","8,433","9,294",96,56,40,2.93,"2,020"
2015.2/4,송파구,잠실7동,"3,482","10,477","4,914","5,563","10,460","4,906","5,554",17,8,9,3,"1,569"
2015.2/4,송파구,잠실2동,"12,336","37,092","17,707","19,385","36,983","17,647","19,336",109,60,49,3,"2,494"
2015.2/4,송파구,잠실3동,"12,533","37,237","17,918","19,319","37,056","17,808","19,248",181,110,71,2.96,"3,973"
2015.2/4,강동구,소계,"182,324","470,572","234,434","236,138","465,834","232,242","233,592","4,738","2,192","2,546",2.55,"51,184"
2015.2/4,강동구,강일동,"10,797","34,010","16,563","17,447","33,880","16,514","17,366",130,49,81,3.14,"3,649"
2015.2/4,강동구,상일동,"9,086","25,861","12,900","12,961","25,742","12,854","12,888",119,46,73,2.83,"2,531"
2015.2/4,강동구,명일1동,"8,761","24,609","12,034","12,575","24,531","12,008","12,523",78,26,52,2.8,"2,475"
2015.2/4,강동구,명일2동,"5,986","18,653","9,343","9,310","18,626","9,332","9,294",27,11,16,3.11,"1,644"
2015.2/4,강동구,고덕1동,"5,573","16,675","8,450","8,225","16,567","8,388","8,179",108,62,46,2.97,"1,527"
2015.2/4,강동구,고덕2동,"4,805","11,589","6,100","5,489","11,510","6,063","5,447",79,37,42,2.4,"1,551"
2015.2/4,강동구,암사2동,"6,202","16,223","7,962","8,261","16,153","7,932","8,221",70,30,40,2.6,"1,618"
2015.2/4,강동구,암사3동,"6,222","19,240","9,477","9,763","19,211","9,459","9,752",29,18,11,3.09,"1,647"
2015.2/4,강동구,천호1동,"12,802","30,345","15,132","15,213","29,948","14,967","14,981",397,165,232,2.34,"3,896"
2015.2/4,강동구,천호3동,"11,973","25,916","13,102","12,814","25,350","12,831","12,519",566,271,295,2.12,"3,480"
2015.2/4,강동구,성내1동,"7,341","19,764","9,668","10,096","19,601","9,591","10,010",163,77,86,2.67,"2,030"
2015.2/4,강동구,성내2동,"11,845","26,482","13,110","13,372","25,644","12,694","12,950",838,416,422,2.16,"3,238"
2015.2/4,강동구,성내3동,"10,463","25,319","12,635","12,684","25,042","12,496","12,546",277,139,138,2.39,"2,640"
2015.2/4,강동구,둔촌1동,"6,352","19,392","9,969","9,423","19,343","9,942","9,401",49,27,22,3.05,"1,504"
2015.2/4,강동구,둔촌2동,"10,784","29,335","14,587","14,748","29,199","14,522","14,677",136,65,71,2.71,"3,093"
2015.2/4,강동구,암사1동,"15,852","38,268","19,065","19,203","37,836","18,888","18,948",432,177,255,2.39,"4,450"
2015.2/4,강동구,천호2동,"16,735","37,133","18,811","18,322","36,266","18,379","17,887",867,432,435,2.17,"4,685"
