기간,자치구,동,세대,인구,인구,인구,인구,인구,인구,인구,인구,인구,세대당인구,65세이상고령자
2013.3/4,마포구,염리동,"7,893","17,520","8,637","8,883","16,952","8,383","8,569",568,254,314,2.15,"2,266"
2013.3/4,마포구,신수동,"9,136","22,218","10,972","11,246","21,746","10,758","10,988",472,214,258,2.38,"2,669"
2013.3/4,마포구,서교동,"16,063","30,212","13,913","16,299","29,023","13,433","15,590","1,189",480,709,1.81,"3,263"
2013.3/4,마포구,합정동,"9,214","20,430","9,928","10,502","20,176","9,808","10,368",254,120,134,2.19,"2,248"
2013.3/4,마포구,망원1동,"10,544","24,250","11,802","12,448","23,908","11,654","12,254",342,148,194,2.27,"2,842"
2013.3/4,마포구,망원2동,"8,134","21,044","10,194","10,850","20,867","10,132","10,735",177,62,115,2.57,"2,414"
2013.3/4,마포구,연남동,"9,272","20,246","9,712","10,534","19,153","9,173","9,980","1,093",539,554,2.07,"2,467"
2013.3/4,마포구,성산1동,"9,171","21,497","10,369","11,128","21,159","10,211","10,948",338,158,180,2.31,"2,475"
2013.3/4,마포구,성산2동,"15,622","40,939","19,865","21,074","40,737","19,771","20,966",202,94,108,2.61,"4,597"
2013.3/4,마포구,상암동,"11,348","33,732","16,583","17,149","33,179","16,305","16,874",553,278,275,2.92,"3,159"
2013.3/4,마포구,도화동,"9,435","23,767","11,455","12,312","23,425","11,281","12,144",342,174,168,2.48,"3,217"
2013.3/4,마포구,서강동,"11,266","25,445","12,148","13,297","24,940","11,930","13,010",505,218,287,2.21,"2,486"
2013.3/4,마포구,공덕동,"16,052","37,431","18,213","19,218","36,775","17,895","18,880",656,318,338,2.29,"4,852"
2013.3/4,마포구,아현동,"8,055","19,171","9,353","9,818","18,698","9,123","9,575",473,230,243,2.32,"2,448"
2013.3/4,양천구,소계,"180,573","497,796","247,057","250,739","493,358","245,097","248,261","4,438","1,960","2,478",2.73,"45,477"
2013.3/4,양천구,목1동,"10,633","33,162","16,136","17,026","32,915","16,012","16,903",247,124,123,3.1,"2,140"
2013.3/4,양천구,목2동,"12,200","31,798","15,681","16,117","31,587","15,591","15,996",211,90,121,2.59,"2,849"
2013.3/4,양천구,목3동,"9,165","23,137","11,333","11,804","22,977","11,270","11,707",160,63,97,2.51,"2,270"
2013.3/4,양천구,목4동,"10,028","28,756","14,306","14,450","28,584","14,240","14,344",172,66,106,2.85,"2,290"
2013.3/4,양천구,신월1동,"10,438","24,759","12,649","12,110","24,321","12,486","11,835",438,163,275,2.33,"2,654"
2013.3/4,양천구,신월2동,"7,841","21,278","10,577","10,701","21,119","10,514","10,605",159,63,96,2.69,"2,269"
2013.3/4,양천구,신월3동,"8,055","17,899","9,314","8,585","17,665","9,225","8,440",234,89,145,2.19,"2,023"
2013.3/4,양천구,신월4동,"6,831","19,536","9,690","9,846","19,471","9,672","9,799",65,18,47,2.85,"1,935"
2013.3/4,양천구,신월5동,"6,285","16,443","8,099","8,344","16,294","8,032","8,262",149,67,82,2.59,"1,641"
2013.3/4,양천구,신월6동,"4,962","12,658","6,432","6,226","12,600","6,410","6,190",58,22,36,2.54,"1,423"
2013.3/4,양천구,신월7동,"9,317","24,927","12,405","12,522","24,782","12,354","12,428",145,51,94,2.66,"2,847"
2013.3/4,양천구,신정1동,"6,449","19,942","9,798","10,144","19,530","9,600","9,930",412,198,214,3.03,"1,681"
2013.3/4,양천구,신정2동,"7,443","22,544","11,200","11,344","22,361","11,109","11,252",183,91,92,3,"1,891"
2013.3/4,양천구,신정3동,"20,894","57,936","28,675","29,261","57,033","28,240","28,793",903,435,468,2.73,"5,367"
2013.3/4,양천구,신정6동,"8,455","26,945","13,154","13,791","26,898","13,133","13,765",47,21,26,3.18,"1,757"
2013.3/4,양천구,신정7동,"11,780","32,992","16,314","16,678","32,774","16,205","16,569",218,109,109,2.78,"3,462"
2013.3/4,양천구,목5동,"14,085","45,630","22,730","22,900","45,537","22,683","22,854",93,47,46,3.23,"2,992"
2013.3/4,양천구,신정4동,"15,712","37,454","18,564","18,890","36,910","18,321","18,589",544,243,301,2.35,"3,986"
2013.3/4,강서구,소계,"225,951","574,635","282,056","292,579","568,483","278,989","289,494","6,152","3,067","3,085",2.52,"58,807"
2013.3/4,강서구,염창동,"14,526","42,740","21,045","21,695","42,585","20,973","21,612",155,72,83,2.93,"3,048"
2013.3/4,강서구,등촌1동,"9,999","23,046","11,168","11,878","22,611","10,958","11,653",435,210,225,2.26,"2,129"
2013.3/4,강서구,등촌2동,"8,041","22,210","11,140","11,070","22,117","11,104","11,013",93,36,57,2.75,"2,071"
2013.3/4,강서구,등촌3동,"14,745","37,240","17,816","19,424","37,076","17,741","19,335",164,75,89,2.51,"4,515"
2013.3/4,강서구,화곡본동,"14,935","37,255","18,245","19,010","36,944","18,125","18,819",311,120,191,2.47,"3,277"
2013.3/4,강서구,화곡2동,"8,119","20,519","10,077","10,442","20,321","10,000","10,321",198,77,121,2.5,"1,974"
2013.3/4,강서구,화곡3동,"9,111","24,301","11,859","12,442","24,157","11,795","12,362",144,64,80,2.65,"2,676"
2013.3/4,강서구,화곡4동,"9,782","23,689","11,791","11,898","23,414","11,666","11,748",275,125,150,2.39,"2,466"
2013.3/4,강서구,화곡6동,"10,314","25,980","12,860","13,120","25,752","12,746","13,006",228,114,114,2.5,"2,450"
2013.3/4,강서구,화곡8동,"10,884","27,821","13,609","14,212","27,502","13,473","14,029",319,136,183,2.53,"2,894"
2013.3/4,강서구,가양1동,"7,261","20,528","10,288","10,240","20,316","10,180","10,136",212,108,104,2.8,"1,776"
2013.3/4,강서구,가양2동,"7,916","17,643","8,482","9,161","17,517","8,442","9,075",126,40,86,2.21,"2,638"
2013.3/4,강서구,가양3동,"7,871","18,709","8,951","9,758","18,571","8,897","9,674",138,54,84,2.36,"2,521"
2013.3/4,강서구,발산1동,"11,242","33,401","15,959","17,442","33,243","15,888","17,355",158,71,87,2.96,"2,752"
2013.3/4,강서구,공항동,"10,040","22,371","11,644","10,727","21,279","10,832","10,447","1,092",812,280,2.12,"2,540"
2013.3/4,강서구,방화1동,"11,742","31,055","15,509","15,546","30,633","15,301","15,332",422,208,214,2.61,"3,285"
2013.3/4,강서구,방화2동,"11,279","26,052","12,827","13,225","25,799","12,706","13,093",253,121,132,2.29,"3,430"
2013.3/4,강서구,방화3동,"11,447","27,278","13,135","14,143","27,121","13,063","14,058",157,72,85,2.37,"3,486"
2013.3/4,강서구,화곡1동,"22,483","52,973","26,360","26,613","51,835","25,863","25,972","1,138",497,641,2.31,"5,556"
2013.3/4,강서구,우장산동,"14,214","39,824","19,291","20,533","39,690","19,236","20,454",134,55,79,2.79,"3,323"
2013.3/4,구로구,소계,"171,514","453,123","228,201","224,922","426,052","213,934","212,118","27,071","14,267","12,804",2.48,"47,535"
2013.3/4,구로구,신도림동,"13,148","38,293","18,876","19,417","37,962","18,697","19,265",331,179,152,2.89,"3,157"
2013.3/4,구로구,구로1동,"7,871","23,117","11,526","11,591","22,854","11,397","11,457",263,129,134,2.9,"1,653"
2013.3/4,구로구,구로3동,"14,143","29,136","14,826","14,310","27,851","14,155","13,696","1,285",671,614,1.97,"2,467"
2013.3/4,구로구,구로4동,"11,796","30,306","15,293","15,013","26,109","13,091","13,018","4,197","2,202","1,995",2.21,"3,386"
2013.3/4,구로구,구로5동,"13,539","35,146","17,607","17,539","31,751","15,783","15,968","3,395","1,824","1,571",2.35,"3,409"
2013.3/4,구로구,고척1동,"9,484","25,557","12,826","12,731","25,227","12,670","12,557",330,156,174,2.66,"2,861"
2013.3/4,구로구,고척2동,"11,904","31,455","15,842","15,613","31,060","15,665","15,395",395,177,218,2.61,"3,412"
2013.3/4,구로구,개봉2동,"12,589","35,142","17,369","17,773","34,871","17,249","17,622",271,120,151,2.77,"3,882"
2013.3/4,구로구,개봉3동,"8,494","22,555","11,265","11,290","22,320","11,168","11,152",235,97,138,2.63,"2,503"
2013.3/4,구로구,오류1동,"8,776","21,556","10,704","10,852","21,057","10,467","10,590",499,237,262,2.4,"2,590"
2013.3/4,구로구,오류2동,"14,666","41,247","20,572","20,675","40,641","20,293","20,348",606,279,327,2.77,"4,563"
2013.3/4,구로구,수궁동,"9,771","26,135","13,166","12,969","25,868","13,012","12,856",267,154,113,2.65,"2,808"
2013.3/4,구로구,가리봉동,"7,262","19,735","10,853","8,882","13,110","7,168","5,942","6,625","3,685","2,940",1.81,"2,079"
2013.3/4,구로구,구로2동,"14,722","39,331","20,155","19,176","31,773","16,179","15,594","7,558","3,976","3,582",2.16,"4,679"
2013.3/4,구로구,개봉1동,"13,349","34,411","17,320","17,091","33,598","16,940","16,658",813,380,433,2.52,"4,086"
2013.3/4,구로구,기타,-,1,1,-,-,-,-,1,1,-,-,-
2013.3/4,금천구,소계,"104,196","259,158","133,095","126,063","241,898","123,861","118,037","17,260","9,234","8,026",2.32,"28,057"
2013.3/4,금천구,가산동,"10,961","23,561","13,374","10,187","19,387","10,960","8,427","4,174","2,414","1,760",1.77,"2,039"
2013.3/4,금천구,독산1동,"14,467","35,040","18,499","16,541","31,844","16,741","15,103","3,196","1,758","1,438",2.2,"3,688"
2013.3/4,금천구,독산2동,"9,776","24,023","12,166","11,857","22,687","11,513","11,174","1,336",653,683,2.32,"2,363"
2013.3/4,금천구,독산3동,"12,692","31,634","16,238","15,396","27,901","14,243","13,658","3,733","1,995","1,738",2.2,"3,244"
2013.3/4,금천구,독산4동,"8,256","20,200","10,271","9,929","18,886","9,612","9,274","1,314",659,655,2.29,"1,976"
2013.3/4,금천구,시흥1동,"15,236","38,554","19,575","18,979","36,277","18,393","17,884","2,277","1,182","1,095",2.38,"4,312"
2013.3/4,금천구,시흥2동,"8,740","25,140","12,351","12,789","25,044","12,300","12,744",96,51,45,2.87,"2,900"
2013.3/4,금천구,시흥3동,"5,038","12,998","6,574","6,424","12,870","6,519","6,351",128,55,73,2.55,"1,686"
2013.3/4,금천구,시흥4동,"9,367","24,236","12,141","12,095","23,696","11,897","11,799",540,244,296,2.53,"2,686"
2013.3/4,금천구,시흥5동,"9,663","23,772","11,906","11,866","23,306","11,683","11,623",466,223,243,2.41,"3,163"
2013.3/4,영등포구,소계,"167,979","423,630","213,456","210,174","388,473","195,029","193,444","35,157","18,427","16,730",2.31,"47,785"
2013.3/4,영등포구,여의동,"12,467","34,238","16,358","17,880","33,775","16,087","17,688",463,271,192,2.71,"4,784"
2013.3/4,영등포구,당산1동,"9,317","21,133","10,534","10,599","20,583","10,268","10,315",550,266,284,2.21,"2,616"
2013.3/4,영등포구,당산2동,"14,958","35,436","17,054","18,382","34,957","16,814","18,143",479,240,239,2.34,"3,545"
2013.3/4,영등포구,양평1동,"7,337","17,519","8,864","8,655","17,169","8,684","8,485",350,180,170,2.34,"1,969"
2013.3/4,영등포구,양평2동,"8,768","22,447","11,376","11,071","22,101","11,191","10,910",346,185,161,2.52,"1,958"
2013.3/4,영등포구,신길1동,"9,996","23,422","11,888","11,534","20,572","10,416","10,156","2,850","1,472","1,378",2.06,"2,986"
2013.3/4,영등포구,신길3동,"6,867","17,552","8,842","8,710","16,353","8,231","8,122","1,199",611,588,2.38,"2,114"
2013.3/4,영등포구,신길4동,"5,433","13,720","6,914","6,806","12,417","6,250","6,167","1,303",664,639,2.29,"1,769"
2013.3/4,영등포구,신길5동,"6,919","18,874","9,538","9,336","16,042","8,027","8,015","2,832","1,511","1,321",2.32,"2,269"
2013.3/4,영등포구,신길6동,"9,519","24,666","12,258","12,408","22,939","11,357","11,582","1,727",901,826,2.41,"2,852"
2013.3/4,영등포구,신길7동,"5,946","15,662","7,891","7,771","15,243","7,671","7,572",419,220,199,2.56,"1,479"
2013.3/4,영등포구,대림1동,"7,275","19,674","10,015","9,659","16,353","8,242","8,111","3,321","1,773","1,548",2.25,"2,274"
2013.3/4,영등포구,대림2동,"7,848","25,207","12,823","12,384","16,866","8,378","8,488","8,341","4,445","3,896",2.15,"2,620"
2013.3/4,영등포구,대림3동,"11,575","31,861","16,147","15,714","28,007","14,152","13,855","3,854","1,995","1,859",2.42,"3,114"
2013.3/4,영등포구,영등포본동,"10,880","27,593","14,029","13,564","24,847","12,601","12,246","2,746","1,428","1,318",2.28,"2,951"
2013.3/4,영등포구,영등포동,"11,449","20,285","11,522","8,763","19,241","10,989","8,252","1,044",533,511,1.68,"2,561"
2013.3/4,영등포구,도림동,"8,904","21,523","11,002","10,521","18,497","9,434","9,063","3,026","1,568","1,458",2.08,"2,428"
2013.3/4,영등포구,문래동,"12,521","32,811","16,398","16,413","32,511","16,237","16,274",300,161,139,2.6,"3,496"
2013.3/4,영등포구,기타,-,7,3,4,-,-,-,7,3,4,-,-
2013.3/4,동작구,소계,"172,554","421,534","207,238","214,296","410,741","202,147","208,594","10,793","5,091","5,702",2.38,"49,453"
2013.3/4,동작구,노량진2동,"7,411","16,275","8,213","8,062","15,261","7,705","7,556","1,014",508,506,2.06,"2,177"
2013.3/4,동작구,상도1동,"19,871","46,335","22,858","23,477","45,071","22,232","22,839","1,264",626,638,2.27,"4,977"
2013.3/4,동작구,상도2동,"11,156","26,321","12,805","13,516","25,899","12,581","13,318",422,224,198,2.32,"3,177"
2013.3/4,동작구,상도3동,"10,230","25,186","12,286","12,900","24,896","12,161","12,735",290,125,165,2.43,"3,282"
2013.3/4,동작구,상도4동,"11,970","29,999","14,906","15,093","29,681","14,769","14,912",318,137,181,2.48,"3,629"
2013.3/4,동작구,사당1동,"11,304","24,334","11,744","12,590","23,487","11,355","12,132",847,389,458,2.08,"2,617"
2013.3/4,동작구,사당3동,"10,368","26,241","12,901","13,340","25,973","12,774","13,199",268,127,141,2.51,"3,168"
2013.3/4,동작구,사당4동,"6,347","15,301","7,501","7,800","15,124","7,416","7,708",177,85,92,2.38,"1,886"
2013.3/4,동작구,사당5동,"6,303","15,475","7,728","7,747","15,280","7,626","7,654",195,102,93,2.42,"1,737"
2013.3/4,동작구,대방동,"15,742","40,681","19,743","20,938","40,285","19,550","20,735",396,193,203,2.56,"4,202"
2013.3/4,동작구,신대방1동,"10,067","28,671","14,092","14,579","25,933","12,739","13,194","2,738","1,353","1,385",2.58,"2,801"
2013.3/4,동작구,신대방2동,"8,448","21,400","10,497","10,903","21,119","10,366","10,753",281,131,150,2.5,"2,359"
2013.3/4,동작구,흑석동,"16,137","38,799","19,040","19,759","37,269","18,421","18,848","1,530",619,911,2.31,"5,156"
2013.3/4,동작구,노량진1동,"14,507","34,808","17,421","17,387","34,340","17,199","17,141",468,222,246,2.37,"4,424"
2013.3/4,동작구,사당2동,"12,693","31,705","15,502","16,203","31,123","15,253","15,870",582,249,333,2.45,"3,861"
2013.3/4,동작구,기타,-,3,1,2,-,-,-,3,1,2,-,-
2013.3/4,관악구,소계,"248,600","537,890","271,972","265,918","520,600","263,695","256,905","17,290","8,277","9,013",2.09,"59,070"
2013.3/4,관악구,보라매동,"11,531","27,507","13,665","13,842","26,212","13,047","13,165","1,295",618,677,2.27,"3,187"
2013.3/4,관악구,청림동,"6,550","16,982","8,392","8,590","16,711","8,257","8,454",271,135,136,2.55,"1,995"
2013.3/4,관악구,행운동,"15,382","30,123","14,876","15,247","29,611","14,646","14,965",512,230,282,1.93,"3,250"
2013.3/4,관악구,낙성대동,"10,105","18,307","9,317","8,990","17,770","9,072","8,698",537,245,292,1.76,"1,654"
2013.3/4,관악구,중앙동,"7,584","15,209","7,435","7,774","14,736","7,213","7,523",473,222,251,1.94,"1,880"
2013.3/4,관악구,인헌동,"13,243","28,631","14,261","14,370","28,265","14,097","14,168",366,164,202,2.13,"2,991"
2013.3/4,관악구,남현동,"8,329","18,402","8,893","9,509","18,169","8,778","9,391",233,115,118,2.18,"1,931"
2013.3/4,관악구,서원동,"12,457","24,316","12,360","11,956","23,705","12,077","11,628",611,283,328,1.9,"2,461"
2013.3/4,관악구,신원동,"9,280","20,379","10,049","10,330","19,373","9,567","9,806","1,006",482,524,2.09,"2,586"
2013.3/4,관악구,서림동,"13,269","24,933","13,698","11,235","24,556","13,514","11,042",377,184,193,1.85,"2,559"
2013.3/4,관악구,신사동,"12,360","27,023","13,516","13,507","24,888","12,444","12,444","2,135","1,072","1,063",2.01,"2,644"
2013.3/4,관악구,신림동,"13,348","22,226","11,157","11,069","19,303","9,797","9,506","2,923","1,360","1,563",1.45,"1,551"
2013.3/4,관악구,난향동,"6,644","17,733","8,861","8,872","17,637","8,811","8,826",96,50,46,2.65,"1,950"
2013.3/4,관악구,조원동,"9,363","20,081","10,260","9,821","18,270","9,310","8,960","1,811",950,861,1.95,"2,141"
2013.3/4,관악구,대학동,"14,309","24,661","14,566","10,095","23,352","13,907","9,445","1,309",659,650,1.63,"2,104"
2013.3/4,관악구,은천동,"15,002","37,024","18,374","18,650","36,233","18,017","18,216",791,357,434,2.42,"4,120"
2013.3/4,관악구,성현동,"12,872","34,831","17,130","17,701","34,635","17,058","17,577",196,72,124,2.69,"4,291"
2013.3/4,관악구,청룡동,"18,265","34,662","17,262","17,400","33,197","16,582","16,615","1,465",680,785,1.82,"3,676"
2013.3/4,관악구,난곡동,"12,786","31,081","15,801","15,280","30,761","15,666","15,095",320,135,185,2.41,"3,876"
2013.3/4,관악구,삼성동,"12,077","29,367","14,779","14,588","29,238","14,721","14,517",129,58,71,2.42,"4,455"
2013.3/4,관악구,미성동,"13,844","34,412","17,320","17,092","33,978","17,114","16,864",434,206,228,2.45,"3,768"
2013.3/4,서초구,소계,"169,854","443,961","214,515","229,446","439,079","211,964","227,115","4,882","2,551","2,331",2.59,"43,924"
2013.3/4,서초구,서초1동,"9,168","21,898","10,545","11,353","21,576","10,383","11,193",322,162,160,2.35,"2,147"
2013.3/4,서초구,서초2동,"9,058","23,837","11,760","12,077","23,253","11,382","11,871",584,378,206,2.57,"2,269"
2013.3/4,서초구,서초3동,"12,212","30,843","15,414","15,429","30,473","15,226","15,247",370,188,182,2.5,"3,437"
2013.3/4,서초구,서초4동,"10,535","30,822","14,989","15,833","30,511","14,795","15,716",311,194,117,2.9,"2,848"
2013.3/4,서초구,잠원동,"13,961","34,744","16,536","18,208","34,468","16,401","18,067",276,135,141,2.47,"2,819"
2013.3/4,서초구,반포본동,"4,411","13,520","6,399","7,121","13,430","6,351","7,079",90,48,42,3.04,"1,619"
2013.3/4,서초구,반포1동,"14,971","34,198","16,488","17,710","33,859","16,312","17,547",339,176,163,2.26,"2,610"
2013.3/4,서초구,반포2동,"6,565","20,301","9,627","10,674","20,220","9,583","10,637",81,44,37,3.08,"2,007"
2013.3/4,서초구,반포3동,"8,356","24,439","11,637","12,802","24,384","11,611","12,773",55,26,29,2.92,"2,255"
2013.3/4,서초구,반포4동,"7,368","20,855","9,963","10,892","20,290","9,657","10,633",565,306,259,2.75,"1,929"
2013.3/4,서초구,방배본동,"8,082","22,313","10,547","11,766","22,083","10,436","11,647",230,111,119,2.73,"2,322"
2013.3/4,서초구,방배1동,"7,048","17,532","8,398","9,134","17,384","8,334","9,050",148,64,84,2.47,"1,899"
2013.3/4,서초구,방배2동,"10,765","27,337","13,226","14,111","27,056","13,089","13,967",281,137,144,2.51,"3,079"
2013.3/4,서초구,방배3동,"9,555","25,688","12,493","13,195","25,539","12,420","13,119",149,73,76,2.67,"2,856"
2013.3/4,서초구,방배4동,"9,993","26,042","12,159","13,883","25,720","12,003","13,717",322,156,166,2.57,"2,782"
2013.3/4,서초구,양재1동,"14,982","40,708","19,622","21,086","40,299","19,423","20,876",409,199,210,2.69,"4,033"
2013.3/4,서초구,양재2동,"10,429","23,180","11,695","11,485","22,881","11,562","11,319",299,133,166,2.19,"1,996"
2013.3/4,서초구,내곡동,"2,395","5,704","3,017","2,687","5,653","2,996","2,657",51,21,30,2.36,"1,017"
2013.3/4,강남구,소계,"230,321","569,191","273,610","295,581","563,387","270,452","292,935","5,804","3,158","2,646",2.45,"52,661"
2013.3/4,강남구,신사동,"8,476","19,936","9,339","10,597","19,670","9,191","10,479",266,148,118,2.32,"2,395"
2013.3/4,강남구,논현1동,"14,673","26,326","12,153","14,173","25,793","11,887","13,906",533,266,267,1.76,"2,308"
2013.3/4,강남구,논현2동,"10,761","22,708","10,726","11,982","22,403","10,548","11,855",305,178,127,2.08,"2,339"
2013.3/4,강남구,삼성1동,"5,899","16,065","8,184","7,881","15,583","7,888","7,695",482,296,186,2.64,"1,636"
2013.3/4,강남구,삼성2동,"13,872","32,426","15,590","16,836","32,239","15,477","16,762",187,113,74,2.32,"2,606"
2013.3/4,강남구,대치1동,"5,977","20,456","10,166","10,290","20,277","10,071","10,206",179,95,84,3.39,"1,434"
2013.3/4,강남구,대치4동,"10,529","22,331","10,604","11,727","22,029","10,439","11,590",302,165,137,2.09,"1,576"
2013.3/4,강남구,역삼1동,"20,675","36,282","17,455","18,827","35,092","16,763","18,329","1,190",692,498,1.7,"2,880"
2013.3/4,강남구,역삼2동,"14,099","34,949","16,553","18,396","34,615","16,358","18,257",334,195,139,2.46,"2,709"
2013.3/4,강남구,도곡1동,"8,496","22,948","10,974","11,974","22,743","10,867","11,876",205,107,98,2.68,"2,051"
2013.3/4,강남구,도곡2동,"12,169","35,546","16,784","18,762","35,330","16,651","18,679",216,133,83,2.9,"3,181"
2013.3/4,강남구,개포1동,"8,889","23,113","11,034","12,079","22,968","10,974","11,994",145,60,85,2.58,"2,372"
2013.3/4,강남구,개포4동,"9,669","23,659","11,571","12,088","23,548","11,518","12,030",111,53,58,2.44,"1,910"
2013.3/4,강남구,일원본동,"7,589","23,047","11,209","11,838","23,004","11,194","11,810",43,15,28,3.03,"1,597"
2013.3/4,강남구,일원1동,"7,598","18,523","8,994","9,529","18,384","8,934","9,450",139,60,79,2.42,"2,221"
2013.3/4,강남구,일원2동,"7,251","18,948","9,336","9,612","18,912","9,316","9,596",36,20,16,2.61,"1,840"
2013.3/4,강남구,수서동,"7,458","16,591","7,520","9,071","16,428","7,459","8,969",163,61,102,2.2,"2,750"
2013.3/4,강남구,세곡동,"5,890","17,435","8,578","8,857","17,308","8,498","8,810",127,80,47,2.94,"2,252"
2013.3/4,강남구,압구정동,"11,080","29,268","13,623","15,645","29,080","13,532","15,548",188,91,97,2.62,"3,853"
2013.3/4,강남구,청담동,"12,628","31,429","14,999","16,430","31,120","14,840","16,280",309,159,150,2.46,"3,159"
2013.3/4,강남구,대치2동,"13,858","42,662","21,585","21,077","42,407","21,449","20,958",255,136,119,3.06,"3,164"
2013.3/4,강남구,개포2동,"12,785","34,541","16,631","17,910","34,454","16,598","17,856",87,33,54,2.69,"2,428"
2013.3/4,강남구,기타,-,2,2,-,-,-,-,2,2,-,-,-
2013.3/4,송파구,소계,"256,629","673,859","329,621","344,238","667,139","326,457","340,682","6,720","3,164","3,556",2.6,"60,953"
2013.3/4,송파구,풍납1동,"7,781","19,600","9,690","9,910","18,674","9,235","9,439",926,455,471,2.4,"2,233"
2013.3/4,송파구,풍납2동,"10,850","28,430","13,744","14,686","28,254","13,677","14,577",176,67,109,2.6,"2,530"
2013.3/4,송파구,거여1동,"5,866","15,868","8,086","7,782","15,687","8,021","7,666",181,65,116,2.67,"1,547"
2013.3/4,송파구,거여2동,"10,955","28,015","14,178","13,837","27,878","14,127","13,751",137,51,86,2.54,"3,009"
2013.3/4,송파구,마천1동,"9,419","23,983","12,071","11,912","23,729","11,982","11,747",254,89,165,2.52,"2,923"
2013.3/4,송파구,마천2동,"8,651","22,299","11,342","10,957","22,082","11,262","10,820",217,80,137,2.55,"2,705"
2013.3/4,송파구,방이1동,"6,146","17,059","8,421","8,638","16,830","8,303","8,527",229,118,111,2.74,"1,439"
2013.3/4,송파구,방이2동,"11,626","26,045","12,832","13,213","25,653","12,661","12,992",392,171,221,2.21,"2,271"
2013.3/4,송파구,오륜동,"6,104","20,298","9,948","10,350","20,270","9,933","10,337",28,15,13,3.32,"1,571"
2013.3/4,송파구,오금동,"14,134","38,440","19,069","19,371","38,253","18,988","19,265",187,81,106,2.71,"3,669"
2013.3/4,송파구,송파1동,"11,909","27,746","13,197","14,549","27,232","12,932","14,300",514,265,249,2.29,"2,386"
2013.3/4,송파구,송파2동,"7,703","22,907","11,133","11,774","22,728","11,043","11,685",179,90,89,2.95,"1,886"
2013.3/4,송파구,석촌동,"15,797","36,092","17,534","18,558","35,342","17,178","18,164",750,356,394,2.24,"3,179"
2013.3/4,송파구,삼전동,"15,871","35,222","16,814","18,408","34,850","16,650","18,200",372,164,208,2.2,"2,675"
2013.3/4,송파구,가락본동,"11,540","29,693","14,876","14,817","29,300","14,681","14,619",393,195,198,2.54,"2,404"
2013.3/4,송파구,가락1동,987,"2,202","1,132","1,070","2,132","1,091","1,041",70,41,29,2.16,280
2013.3/4,송파구,가락2동,"12,407","35,924","17,650","18,274","35,740","17,559","18,181",184,91,93,2.88,"2,608"
2013.3/4,송파구,문정1동,"8,432","22,719","11,154","11,565","22,498","11,055","11,443",221,99,122,2.67,"1,926"
2013.3/4,송파구,문정2동,"6,888","17,758","8,606","9,152","17,694","8,571","9,123",64,35,29,2.57,"2,245"
2013.3/4,송파구,장지동,"13,669","37,615","18,472","19,143","37,477","18,421","19,056",138,51,87,2.74,"3,088"
2013.3/4,송파구,잠실본동,"14,280","31,193","14,930","16,263","30,509","14,589","15,920",684,341,343,2.14,"2,567"
2013.3/4,송파구,잠실4동,"10,930","31,381","15,267","16,114","31,297","15,221","16,076",84,46,38,2.86,"2,696"
2013.3/4,송파구,잠실6동,"5,973","17,947","8,620","9,327","17,898","8,589","9,309",49,31,18,3,"1,786"
2013.3/4,송파구,잠실7동,"3,499","10,652","4,977","5,675","10,635","4,969","5,666",17,8,9,3.04,"1,478"
2013.3/4,송파구,잠실2동,"12,596","37,379","17,899","19,480","37,244","17,826","19,418",135,73,62,2.96,"2,321"
2013.3/4,송파구,잠실3동,"12,616","37,392","17,979","19,413","37,253","17,893","19,360",139,86,53,2.95,"3,531"
2013.3/4,강동구,소계,"186,895","489,662","244,500","245,162","484,900","242,393","242,507","4,762","2,107","2,655",2.59,"47,225"
2013.3/4,강동구,강일동,"10,840","34,524","16,855","17,669","34,282","16,727","17,555",242,128,114,3.16,"3,364"
2013.3/4,강동구,상일동,"9,597","27,598","13,788","13,810","27,414","13,719","13,695",184,69,115,2.86,"2,360"
2013.3/4,강동구,명일1동,"10,032","28,449","13,925","14,524","28,340","13,888","14,452",109,37,72,2.82,"2,478"
2013.3/4,강동구,명일2동,"6,007","18,909","9,486","9,423","18,883","9,472","9,411",26,14,12,3.14,"1,480"
2013.3/4,강동구,고덕1동,"5,749","17,340","8,797","8,543","17,219","8,743","8,476",121,54,67,3,"1,461"
2013.3/4,강동구,고덕2동,"6,906","17,869","9,221","8,648","17,742","9,153","8,589",127,68,59,2.57,"1,826"
2013.3/4,강동구,암사2동,"6,270","16,483","8,125","8,358","16,435","8,098","8,337",48,27,21,2.62,"1,411"
2013.3/4,강동구,암사3동,"6,203","19,205","9,471","9,734","19,182","9,456","9,726",23,15,8,3.09,"1,484"
2013.3/4,강동구,천호1동,"13,014","31,594","15,856","15,738","31,062","15,644","15,418",532,212,320,2.39,"3,491"
2013.3/4,강동구,천호3동,"12,262","26,641","13,449","13,192","26,154","13,227","12,927",487,222,265,2.13,"3,202"
2013.3/4,강동구,성내1동,"7,367","19,839","9,779","10,060","19,592","9,669","9,923",247,110,137,2.66,"1,837"
2013.3/4,강동구,성내2동,"12,022","26,967","13,379","13,588","26,368","13,099","13,269",599,280,319,2.19,"2,996"
2013.3/4,강동구,성내3동,"10,439","25,657","12,868","12,789","25,421","12,758","12,663",236,110,126,2.44,"2,446"
2013.3/4,강동구,둔촌1동,"6,433","19,986","10,243","9,743","19,917","10,211","9,706",69,32,37,3.1,"1,358"
