,기간,자치구,동,세대,계_계,계_남,계_여,한국인_계,한국인_남,한국인_여,외국인_계,외국인_남,외국인_여,세대당인구,65세이상고령자
1562,2011,은평구,증산동,"8,441","21,597","10,807","10,790","21,434","10,745","10,689",163,62,101,2.54,"2,484"
1563,2011,은평구,수색동,"8,159","20,375","10,185","10,190","20,155","10,102","10,053",220,83,137,2.47,"2,617"
1564,2011,은평구,진관동,"15,151","46,424","22,377","24,047","46,260","22,305","23,955",164,72,92,3.05,"4,511"
1565,2011,은평구,불광2동,"13,377","30,931","15,236","15,695","30,699","15,151","15,548",232,85,147,2.29,"3,875"
1566,2011,은평구,응암3동,"11,971","27,896","13,785","14,111","27,635","13,675","13,960",261,110,151,2.31,"3,614"
1567,2011,은평구,역촌동,"19,048","48,925","23,687","25,238","48,500","23,493","25,007",425,194,231,2.55,"5,122"
1568,2011,서대문구,소계,"134,730","324,529","158,160","166,369","314,852","154,033","160,819","9,677","4,127","5,550",2.34,"40,041"
1569,2011,서대문구,천연동,"8,568","20,578","10,044","10,534","20,314","9,918","10,396",264,126,138,2.37,"2,647"
1570,2011,서대문구,홍제1동,"11,564","28,441","13,752","14,689","27,908","13,512","14,396",533,240,293,2.41,"3,620"
1571,2011,서대문구,홍제3동,"8,509","20,739","10,151","10,588","20,598","10,084","10,514",141,67,74,2.42,"2,878"
1572,2011,서대문구,홍제2동,"6,249","16,301","7,805","8,496","16,137","7,740","8,397",164,65,99,2.58,"1,905"
1573,2011,서대문구,홍은1동,"10,553","27,043","13,286","13,757","26,585","13,073","13,512",458,213,245,2.52,"3,540"
1574,2011,서대문구,홍은2동,"12,061","30,495","15,088","15,407","30,066","14,878","15,188",429,210,219,2.49,"3,680"
1575,2011,서대문구,남가좌1동,"2,019","4,502","2,267","2,235","4,236","2,142","2,094",266,125,141,2.1,664
1576,2011,서대문구,남가좌2동,"12,908","31,505","15,479","16,026","31,082","15,297","15,785",423,182,241,2.41,"3,995"
1577,2011,서대문구,북가좌1동,"4,031","10,525","5,275","5,250","10,392","5,222","5,170",133,53,80,2.58,"1,309"
1578,2011,서대문구,북가좌2동,"13,704","35,049","17,280","17,769","34,835","17,208","17,627",214,72,142,2.54,"4,098"
1579,2011,서대문구,충현동,"9,858","21,728","10,741","10,987","21,420","10,578","10,842",308,163,145,2.17,"2,853"
1580,2011,서대문구,북아현동,"5,264","11,899","5,720","6,179","11,450","5,520","5,930",449,200,249,2.18,"1,425"
1581,2011,서대문구,신촌동,"10,522","21,565","9,723","11,842","18,257","8,553","9,704","3,308","1,170","2,138",1.74,"1,958"
1582,2011,서대문구,연희동,"18,920","44,159","21,549","22,610","41,572","20,308","21,264","2,587","1,241","1,346",2.2,"5,469"
1583,2011,마포구,소계,"168,640","398,627","193,539","205,088","389,493","189,243","200,250","9,134","4,296","4,838",2.31,"42,610"
1584,2011,마포구,용강동,"7,955","19,656","9,461","10,195","19,462","9,365","10,097",194,96,98,2.45,"2,061"
1585,2011,마포구,대흥동,"8,430","16,088","7,750","8,338","14,536","7,113","7,423","1,552",637,915,1.72,"1,792"
1586,2011,마포구,염리동,"8,338","18,764","9,265","9,499","18,063","8,956","9,107",701,309,392,2.17,"2,166"
1587,2011,마포구,신수동,"9,803","23,744","11,713","12,031","23,177","11,439","11,738",567,274,293,2.36,"2,551"
1588,2011,마포구,서교동,"15,467","29,098","13,560","15,538","28,171","13,111","15,060",927,449,478,1.82,"3,015"
1589,2011,마포구,합정동,"9,390","21,129","10,310","10,819","20,840","10,184","10,656",289,126,163,2.22,"2,149"
1590,2011,마포구,망원1동,"10,700","24,867","12,181","12,686","24,451","12,002","12,449",416,179,237,2.29,"2,614"
1591,2011,마포구,망원2동,"8,344","21,729","10,597","11,132","21,567","10,533","11,034",162,64,98,2.58,"2,249"
1592,2011,마포구,연남동,"9,015","20,471","9,897","10,574","19,311","9,292","10,019","1,160",605,555,2.14,"2,373"
1593,2011,마포구,성산1동,"8,825","21,212","10,350","10,862","20,882","10,189","10,693",330,161,169,2.37,"2,264"
1594,2011,마포구,성산2동,"15,659","41,482","20,121","21,361","41,287","20,031","21,256",195,90,105,2.64,"4,245"
1595,2011,마포구,상암동,"11,282","33,462","16,441","17,021","33,056","16,233","16,823",406,208,198,2.93,"3,009"
1596,2011,마포구,도화동,"9,445","23,994","11,615","12,379","23,503","11,346","12,157",491,269,222,2.49,"2,961"
1597,2011,마포구,서강동,"11,633","25,961","12,454","13,507","25,480","12,219","13,261",481,235,246,2.19,"2,302"
1598,2011,마포구,공덕동,"16,114","37,330","18,290","19,040","36,642","17,967","18,675",688,323,365,2.27,"4,545"
1599,2011,마포구,아현동,"8,240","19,640","9,534","10,106","19,065","9,263","9,802",575,271,304,2.31,"2,314"
1600,2011,양천구,소계,"182,677","505,605","251,346","254,259","500,210","248,927","251,283","5,395","2,419","2,976",2.74,"41,110"
1601,2011,양천구,목1동,"10,736","33,607","16,384","17,223","33,214","16,179","17,035",393,205,188,3.09,"1,952"
1602,2011,양천구,목2동,"12,183","31,845","15,778","16,067","31,627","15,685","15,942",218,93,125,2.6,"2,586"
1603,2011,양천구,목3동,"9,213","23,386","11,529","11,857","23,239","11,466","11,773",147,63,84,2.52,"2,038"
1604,2011,양천구,목4동,"10,105","28,949","14,474","14,475","28,775","14,408","14,367",174,66,108,2.85,"2,060"
1605,2011,양천구,신월1동,"10,453","25,467","13,051","12,416","24,812","12,793","12,019",655,258,397,2.37,"2,295"
1606,2011,양천구,신월2동,"7,673","20,653","10,283","10,370","20,523","10,233","10,290",130,50,80,2.67,"2,003"
1607,2011,양천구,신월3동,"8,216","18,728","9,681","9,047","18,487","9,593","8,894",241,88,153,2.25,"1,844"
1608,2011,양천구,신월4동,"6,834","19,342","9,634","9,708","19,269","9,613","9,656",73,21,52,2.82,"1,731"
1609,2011,양천구,신월5동,"6,212","16,249","8,041","8,208","16,105","7,979","8,126",144,62,82,2.59,"1,458"
1610,2011,양천구,신월6동,"5,289","13,488","6,843","6,645","13,406","6,808","6,598",82,35,47,2.53,"1,288"
1611,2011,양천구,신월7동,"9,608","25,618","12,781","12,837","25,479","12,734","12,745",139,47,92,2.65,"2,594"
1612,2011,양천구,신정1동,"7,354","22,812","11,252","11,560","21,689","10,690","10,999","1,123",562,561,2.95,"1,706"
1613,2011,양천구,신정2동,"7,475","22,895","11,376","11,519","22,693","11,284","11,409",202,92,110,3.04,"1,736"
1614,2011,양천구,신정3동,"20,884","57,849","28,622","29,227","57,010","28,232","28,778",839,390,449,2.73,"4,818"
1615,2011,양천구,신정6동,"8,572","27,448","13,423","14,025","27,406","13,411","13,995",42,12,30,3.2,"1,632"
1616,2011,양천구,신정7동,"11,771","33,578","16,651","16,927","33,346","16,536","16,810",232,115,117,2.83,"3,141"
1617,2011,양천구,목5동,"14,339","46,119","22,991","23,128","46,046","22,952","23,094",73,39,34,3.21,"2,784"
1618,2011,양천구,신정4동,"15,760","37,572","18,552","19,020","37,084","18,331","18,753",488,221,267,2.35,"3,444"
1619,2011,강서구,소계,"223,490","575,846","283,662","292,184","569,072","280,274","288,798","6,774","3,388","3,386",2.55,"52,314"
1620,2011,강서구,염창동,"14,376","42,677","21,047","21,630","42,498","20,957","21,541",179,90,89,2.96,"2,718"
1621,2011,강서구,등촌1동,"9,205","22,275","11,038","11,237","21,790","10,778","11,012",485,260,225,2.37,"1,942"
1622,2011,강서구,등촌2동,"8,117","22,559","11,330","11,229","22,478","11,294","11,184",81,36,45,2.77,"1,806"
1623,2011,강서구,등촌3동,"14,721","37,752","18,062","19,690","37,642","18,017","19,625",110,45,65,2.56,"4,202"
1624,2011,강서구,화곡본동,"14,739","36,839","18,150","18,689","36,574","18,032","18,542",265,118,147,2.48,"2,942"
1625,2011,강서구,화곡2동,"8,083","20,696","10,217","10,479","20,530","10,142","10,388",166,75,91,2.54,"1,728"
1626,2011,강서구,화곡3동,"9,026","24,332","11,864","12,468","24,195","11,802","12,393",137,62,75,2.68,"2,336"
1627,2011,강서구,화곡4동,"9,541","23,299","11,582","11,717","23,039","11,465","11,574",260,117,143,2.41,"2,146"
1628,2011,강서구,화곡6동,"9,827","25,250","12,498","12,752","25,043","12,401","12,642",207,97,110,2.55,"2,148"
1629,2011,강서구,화곡8동,"10,905","27,792","13,605","14,187","27,505","13,480","14,025",287,125,162,2.52,"2,437"
1630,2011,강서구,가양1동,"7,421","21,008","10,563","10,445","20,628","10,373","10,255",380,190,190,2.78,"1,580"
1631,2011,강서구,가양2동,"8,011","18,230","8,772","9,458","18,152","8,749","9,403",78,23,55,2.27,"2,430"
1632,2011,강서구,가양3동,"7,935","19,182","9,224","9,958","19,074","9,187","9,887",108,37,71,2.4,"2,342"
1633,2011,강서구,발산1동,"11,380","33,411","16,121","17,290","33,207","16,022","17,185",204,99,105,2.92,"2,504"
1634,2011,강서구,공항동,"9,953","22,494","11,774","10,720","21,368","10,960","10,408","1,126",814,312,2.15,"2,283"
1635,2011,강서구,방화1동,"11,799","31,373","15,790","15,583","30,780","15,507","15,273",593,283,310,2.61,"2,943"
1636,2011,강서구,방화2동,"11,055","26,198","12,969","13,229","25,957","12,855","13,102",241,114,127,2.35,"3,079"
1637,2011,강서구,방화3동,"11,474","27,750","13,469","14,281","27,623","13,418","14,205",127,51,76,2.41,"3,091"
1638,2011,강서구,화곡1동,"21,640","52,639","26,102","26,537","51,029","25,410","25,619","1,610",692,918,2.36,"4,731"
1639,2011,강서구,우장산동,"14,282","40,090","19,485","20,605","39,960","19,425","20,535",130,60,70,2.8,"2,926"
1640,2011,구로구,소계,"171,064","458,908","232,056","226,852","427,468","215,474","211,994","31,440","16,582","14,858",2.5,"41,992"
1641,2011,구로구,신도림동,"13,138","38,114","18,899","19,215","37,790","18,709","19,081",324,190,134,2.88,"2,840"
1642,2011,구로구,구로1동,"7,957","28,139","14,255","13,884","23,142","11,549","11,593","4,997","2,706","2,291",2.91,"1,544"
1643,2011,구로구,구로3동,"13,631","28,461","14,512","13,949","27,478","14,002","13,476",983,510,473,2.02,"2,140"
1644,2011,구로구,구로4동,"11,827","29,767","15,050","14,717","26,563","13,383","13,180","3,204","1,667","1,537",2.25,"3,029"
1645,2011,구로구,구로5동,"12,766","34,961","17,678","17,283","31,536","15,885","15,651","3,425","1,793","1,632",2.47,"3,000"
1646,2011,구로구,고척1동,"9,728","26,211","13,199","13,012","25,687","12,942","12,745",524,257,267,2.64,"2,547"
1647,2011,구로구,고척2동,"11,965","31,593","16,022","15,571","31,299","15,882","15,417",294,140,154,2.62,"3,046"
1648,2011,구로구,개봉2동,"12,687","35,078","17,320","17,758","34,871","17,224","17,647",207,96,111,2.75,"3,317"
1649,2011,구로구,개봉3동,"8,319","22,178","11,076","11,102","22,013","11,006","11,007",165,70,95,2.65,"2,144"
1650,2011,구로구,오류1동,"8,521","21,521","10,806","10,715","20,835","10,483","10,352",686,323,363,2.45,"2,320"
1651,2011,구로구,오류2동,"14,019","39,146","19,621","19,525","38,644","19,382","19,262",502,239,263,2.76,"3,889"
1652,2011,구로구,수궁동,"9,839","26,096","13,128","12,968","25,827","12,983","12,844",269,145,124,2.62,"2,465"
1653,2011,구로구,가리봉동,"7,867","22,884","12,458","10,426","14,481","7,864","6,617","8,403","4,594","3,809",1.84,"1,956"
1654,2011,구로구,구로2동,"15,183","39,310","20,194","19,116","32,993","16,879","16,114","6,317","3,315","3,002",2.17,"4,191"
1655,2011,구로구,개봉1동,"13,617","35,449","17,838","17,611","34,309","17,301","17,008","1,140",537,603,2.52,"3,564"
1656,2011,금천구,소계,"103,600","264,256","135,604","128,652","243,438","124,665","118,773","20,818","10,939","9,879",2.35,"25,089"
1657,2011,금천구,가산동,"10,862","25,138","14,121","11,017","19,629","11,065","8,564","5,509","3,056","2,453",1.81,"1,840"
1658,2011,금천구,독산1동,"13,904","37,654","19,723","17,931","31,687","16,520","15,167","5,967","3,203","2,764",2.28,"3,366"
1659,2011,금천구,독산2동,"10,010","24,500","12,424","12,076","23,311","11,835","11,476","1,189",589,600,2.33,"2,087"
1660,2011,금천구,독산3동,"12,778","31,867","16,193","15,674","28,681","14,555","14,126","3,186","1,638","1,548",2.24,"2,890"
1661,2011,금천구,독산4동,"8,335","20,363","10,417","9,946","19,343","9,900","9,443","1,020",517,503,2.32,"1,742"
1662,2011,금천구,시흥1동,"14,454","37,177","18,898","18,279","34,287","17,441","16,846","2,890","1,457","1,433",2.37,"3,780"
1663,2011,금천구,시흥2동,"8,839","25,367","12,554","12,813","25,304","12,529","12,775",63,25,38,2.86,"2,571"
1664,2011,금천구,시흥3동,"4,879","12,800","6,460","6,340","12,703","6,417","6,286",97,43,54,2.6,"1,529"
1665,2011,금천구,시흥4동,"9,639","24,781","12,464","12,317","24,294","12,243","12,051",487,221,266,2.52,"2,394"
1666,2011,금천구,시흥5동,"9,900","24,609","12,350","12,259","24,199","12,160","12,039",410,190,220,2.44,"2,890"
1667,2011,영등포구,소계,"168,850","439,555","221,913","217,642","397,443","199,987","197,456","42,112","21,926","20,186",2.35,"43,891"
1668,2011,영등포구,여의동,"12,686","34,696","16,651","18,045","34,072","16,289","17,783",624,362,262,2.69,"4,442"
1669,2011,영등포구,당산1동,"9,488","21,873","10,945","10,928","21,221","10,610","10,611",652,335,317,2.24,"2,439"
1670,2011,영등포구,당산2동,"13,918","34,619","16,948","17,671","34,112","16,692","17,420",507,256,251,2.45,"3,297"
1671,2011,영등포구,양평1동,"7,292","17,689","8,891","8,798","17,243","8,655","8,588",446,236,210,2.36,"1,790"
1672,2011,영등포구,양평2동,"8,703","22,512","11,432","11,080","22,130","11,245","10,885",382,187,195,2.54,"1,782"
1673,2011,영등포구,신길1동,"10,030","25,662","12,988","12,674","21,133","10,652","10,481","4,529","2,336","2,193",2.11,"2,734"
1674,2011,영등포구,신길3동,"7,329","18,655","9,391","9,264","17,523","8,830","8,693","1,132",561,571,2.39,"2,038"
1675,2011,영등포구,신길4동,"5,654","14,286","7,220","7,066","13,038","6,568","6,470","1,248",652,596,2.31,"1,578"
1676,2011,영등포구,신길5동,"7,402","21,646","10,990","10,656","17,120","8,569","8,551","4,526","2,421","2,105",2.31,"2,109"
1677,2011,영등포구,신길6동,"9,842","25,572","12,762","12,810","23,841","11,883","11,958","1,731",879,852,2.42,"2,586"
1678,2011,영등포구,신길7동,"6,203","16,725","8,389","8,336","16,100","8,069","8,031",625,320,305,2.6,"1,479"
1679,2011,영등포구,대림1동,"7,425","21,780","11,078","10,702","17,073","8,557","8,516","4,707","2,521","2,186",2.3,"2,020"
1680,2011,영등포구,대림2동,"8,226","26,166","13,220","12,946","18,039","9,005","9,034","8,127","4,215","3,912",2.19,"2,359"
1681,2011,영등포구,대림3동,"11,848","32,603","16,543","16,060","28,951","14,682","14,269","3,652","1,861","1,791",2.44,"2,765"
1682,2011,영등포구,영등포본동,"11,104","28,599","14,625","13,974","25,513","12,993","12,520","3,086","1,632","1,454",2.3,"2,648"
1683,2011,영등포구,영등포동,"10,508","21,058","11,890","9,168","19,054","10,886","8,168","2,004","1,004","1,000",1.81,"2,502"
1684,2011,영등포구,도림동,"8,861","22,570","11,526","11,044","18,786","9,569","9,217","3,784","1,957","1,827",2.12,"2,190"
1685,2011,영등포구,문래동,"12,331","32,844","16,424","16,420","32,494","16,233","16,261",350,191,159,2.64,"3,133"
1686,2011,동작구,소계,"167,099","413,658","203,341","210,317","401,408","197,672","203,736","12,250","5,669","6,581",2.4,"44,287"
1687,2011,동작구,노량진2동,"7,824","17,196","8,544","8,652","16,235","8,091","8,144",961,453,508,2.08,"2,030"
1688,2011,동작구,상도1동,"17,182","40,706","20,043","20,663","39,070","19,233","19,837","1,636",810,826,2.27,"4,340"
1689,2011,동작구,상도2동,"11,031","26,397","12,900","13,497","26,100","12,766","13,334",297,134,163,2.37,"2,854"
1690,2011,동작구,상도3동,"10,073","25,143","12,385","12,758","24,877","12,275","12,602",266,110,156,2.47,"2,945"
1691,2011,동작구,상도4동,"11,909","30,193","15,020","15,173","29,913","14,903","15,010",280,117,163,2.51,"3,366"
1692,2011,동작구,사당1동,"10,882","24,559","11,806","12,753","23,250","11,198","12,052","1,309",608,701,2.14,"2,329"
1693,2011,동작구,사당3동,"10,265","25,923","12,762","13,161","25,677","12,656","13,021",246,106,140,2.5,"2,781"
1694,2011,동작구,사당4동,"6,325","15,400","7,532","7,868","15,213","7,450","7,763",187,82,105,2.41,"1,702"
1695,2011,동작구,사당5동,"6,438","15,879","7,876","8,003","15,750","7,807","7,943",129,69,60,2.45,"1,546"
1696,2011,동작구,대방동,"15,536","40,862","19,879","20,983","40,446","19,686","20,760",416,193,223,2.6,"3,819"
1697,2011,동작구,신대방1동,"10,168","29,920","14,699","15,221","26,431","12,956","13,475","3,489","1,743","1,746",2.6,"2,583"
1698,2011,동작구,신대방2동,"8,220","21,330","10,450","10,880","21,077","10,338","10,739",253,112,141,2.56,"2,141"
1699,2011,동작구,흑석동,"14,860","34,953","17,086","17,867","33,574","16,577","16,997","1,379",509,870,2.26,"4,464"
1700,2011,동작구,노량진1동,"14,219","34,935","17,518","17,417","34,084","17,122","16,962",851,396,455,2.4,"4,061"
1701,2011,동작구,사당2동,"12,167","30,262","14,841","15,421","29,711","14,614","15,097",551,227,324,2.44,"3,326"
1702,2011,관악구,소계,"246,979","546,350","276,675","269,675","526,397","267,145","259,252","19,953","9,530","10,423",2.13,"53,022"
1703,2011,관악구,보라매동,"11,682","30,321","15,028","15,293","26,883","13,362","13,521","3,438","1,666","1,772",2.3,"2,911"
1704,2011,관악구,청림동,"6,706","17,532","8,647","8,885","17,235","8,482","8,753",297,165,132,2.57,"1,793"
1705,2011,관악구,행운동,"15,395","30,402","15,059","15,343","30,047","14,906","15,141",355,153,202,1.95,"2,865"
1706,2011,관악구,낙성대동,"9,824","18,260","9,404","8,856","17,788","9,169","8,619",472,235,237,1.81,"1,497"
1707,2011,관악구,중앙동,"7,452","15,244","7,563","7,681","14,865","7,384","7,481",379,179,200,1.99,"1,689"
1708,2011,관악구,인헌동,"13,085","28,730","14,368","14,362","28,464","14,252","14,212",266,116,150,2.18,"2,671"
1709,2011,관악구,남현동,"8,087","18,294","8,859","9,435","18,008","8,729","9,279",286,130,156,2.23,"1,741"
1710,2011,관악구,서원동,"12,419","24,558","12,440","12,118","24,005","12,141","11,864",553,299,254,1.93,"2,225"
1711,2011,관악구,신원동,"9,474","20,331","10,075","10,256","20,008","9,922","10,086",323,153,170,2.11,"2,287"
