Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15
2009.4/4,마포구,대흥동,"8,978","17,222","8,369","8,853","16,034","7,821","8,213","1,188",548,640,1.79,"1,785"
2009.4/4,마포구,염리동,"8,361","19,010","9,339","9,671","18,453","9,076","9,377",557,263,294,2.21,"2,001"
2009.4/4,마포구,신수동,"9,842","23,637","11,736","11,901","23,169","11,518","11,651",468,218,250,2.35,"2,227"
2009.4/4,마포구,서교동,"15,712","30,106","14,054","16,052","29,291","13,609","15,682",815,445,370,1.86,"2,867"
2009.4/4,마포구,합정동,"9,366","21,466","10,552","10,914","21,160","10,422","10,738",306,130,176,2.26,"2,051"
2009.4/4,마포구,망원1동,"10,428","24,909","12,299","12,610","24,541","12,144","12,397",368,155,213,2.35,"2,357"
2009.4/4,마포구,망원2동,"8,495","22,139","10,826","11,313","21,931","10,739","11,192",208,87,121,2.58,"1,986"
2009.4/4,마포구,연남동,"8,885","20,701","10,082","10,619","19,647","9,562","10,085","1,054",520,534,2.21,"2,204"
2009.4/4,마포구,성산1동,"8,479","20,782","10,153","10,629","20,520","10,039","10,481",262,114,148,2.42,"2,040"
2009.4/4,마포구,성산2동,"15,686","42,047","20,439","21,608","41,792","20,334","21,458",255,105,150,2.66,"3,873"
2009.4/4,마포구,상암동,"8,116","22,958","11,388","11,570","22,745","11,278","11,467",213,110,103,2.8,"1,869"
2009.4/4,마포구,도화동,"9,186","23,704","11,519","12,185","23,367","11,344","12,023",337,175,162,2.54,"2,647"
2009.4/4,마포구,서강동,"12,050","26,881","12,973","13,908","26,366","12,719","13,647",515,254,261,2.19,"2,235"
2009.4/4,마포구,공덕동,"15,802","37,037","18,232","18,805","36,302","17,896","18,406",735,336,399,2.3,"4,123"
2009.4/4,마포구,아현동,"7,528","17,857","8,707","9,150","17,243","8,399","8,844",614,308,306,2.29,"1,976"
2009.4/4,양천구,소계,"182,363","506,684","251,971","254,713","501,395","249,567","251,828","5,289","2,404","2,885",2.75,"37,132"
2009.4/4,양천구,목1동,"10,856","33,789","16,488","17,301","33,508","16,337","17,171",281,151,130,3.09,"1,841"
2009.4/4,양천구,목2동,"11,986","32,036","15,855","16,181","31,810","15,765","16,045",226,90,136,2.65,"2,379"
2009.4/4,양천구,목3동,"9,269","23,736","11,731","12,005","23,555","11,666","11,889",181,65,116,2.54,"1,820"
2009.4/4,양천구,목4동,"10,355","29,358","14,684","14,674","29,148","14,601","14,547",210,83,127,2.81,"1,912"
2009.4/4,양천구,신월1동,"10,100","25,172","12,883","12,289","24,758","12,709","12,049",414,174,240,2.45,"1,957"
2009.4/4,양천구,신월2동,"8,647","23,343","11,711","11,632","23,211","11,658","11,553",132,53,79,2.68,"1,956"
2009.4/4,양천구,신월3동,"7,970","18,960","9,684","9,276","18,684","9,574","9,110",276,110,166,2.34,"1,625"
2009.4/4,양천구,신월4동,"6,466","18,515","9,205","9,310","18,422","9,173","9,249",93,32,61,2.85,"1,532"
2009.4/4,양천구,신월5동,"6,120","16,216","8,034","8,182","16,048","7,963","8,085",168,71,97,2.62,"1,263"
2009.4/4,양천구,신월6동,"5,899","15,246","7,638","7,608","15,109","7,589","7,520",137,49,88,2.56,"1,258"
2009.4/4,양천구,신월7동,"9,680","26,405","13,218","13,187","26,227","13,156","13,071",178,62,116,2.71,"2,409"
2009.4/4,양천구,신정1동,"8,582","25,398","12,476","12,922","24,528","12,063","12,465",870,413,457,2.86,"1,761"
2009.4/4,양천구,신정2동,"7,442","23,161","11,516","11,645","22,927","11,399","11,528",234,117,117,3.08,"1,572"
2009.4/4,양천구,신정3동,"18,527","49,654","24,657","24,997","48,819","24,248","24,571",835,409,426,2.64,"3,657"
2009.4/4,양천구,신정6동,"8,749","27,787","13,635","14,152","27,706","13,586","14,120",81,49,32,3.17,"1,532"
2009.4/4,양천구,신정7동,"11,621","33,586","16,663","16,923","33,263","16,493","16,770",323,170,153,2.86,"2,918"
2009.4/4,양천구,목5동,"14,616","47,091","23,429","23,662","46,960","23,368","23,592",131,61,70,3.21,"2,727"
2009.4/4,양천구,신정4동,"15,478","37,231","18,464","18,767","36,712","18,219","18,493",519,245,274,2.37,"3,013"
2009.4/4,강서구,소계,"221,975","579,196","285,597","293,599","572,836","282,529","290,307","6,360","3,068","3,292",2.58,"47,657"
2009.4/4,강서구,염창동,"14,085","42,062","20,841","21,221","41,888","20,756","21,132",174,85,89,2.97,"2,497"
2009.4/4,강서구,등촌1동,"8,450","21,534","10,713","10,821","21,126","10,525","10,601",408,188,220,2.5,"1,749"
2009.4/4,강서구,등촌2동,"8,244","22,729","11,405","11,324","22,674","11,383","11,291",55,22,33,2.75,"1,626"
2009.4/4,강서구,등촌3동,"14,797","38,516","18,384","20,132","38,433","18,357","20,076",83,27,56,2.6,"3,997"
2009.4/4,강서구,화곡본동,"14,734","36,530","17,940","18,590","36,265","17,817","18,448",265,123,142,2.46,"2,576"
2009.4/4,강서구,화곡2동,"8,055","20,864","10,352","10,512","20,699","10,286","10,413",165,66,99,2.57,"1,541"
2009.4/4,강서구,화곡3동,"8,899","24,415","11,898","12,517","24,281","11,848","12,433",134,50,84,2.73,"2,025"
2009.4/4,강서구,화곡4동,"9,402","23,272","11,579","11,693","23,039","11,478","11,561",233,101,132,2.45,"1,957"
2009.4/4,강서구,화곡6동,"9,718","25,045","12,385","12,660","24,913","12,327","12,586",132,58,74,2.56,"1,939"
2009.4/4,강서구,화곡8동,"11,103","27,852","13,684","14,168","27,632","13,588","14,044",220,96,124,2.49,"2,141"
2009.4/4,강서구,가양1동,"7,615","21,706","10,954","10,752","21,230","10,684","10,546",476,270,206,2.79,"1,468"
2009.4/4,강서구,가양2동,"7,978","18,689","8,993","9,696","18,653","8,986","9,667",36,7,29,2.34,"2,334"
2009.4/4,강서구,가양3동,"7,722","19,725","9,583","10,142","19,634","9,550","10,084",91,33,58,2.54,"2,219"
2009.4/4,강서구,발산1동,"11,819","33,731","16,341","17,390","33,506","16,235","17,271",225,106,119,2.83,"2,402"
2009.4/4,강서구,공항동,"9,548","22,311","11,561","10,750","21,323","10,857","10,466",988,704,284,2.23,"2,029"
2009.4/4,강서구,방화1동,"12,149","32,280","16,291","15,989","31,718","16,036","15,682",562,255,307,2.61,"2,657"
2009.4/4,강서구,방화2동,"11,019","26,734","13,247","13,487","26,507","13,148","13,359",227,99,128,2.41,"2,838"
2009.4/4,강서구,방화3동,"11,596","28,362","13,752","14,610","28,231","13,700","14,531",131,52,79,2.43,"2,950"
2009.4/4,강서구,화곡1동,"20,675","52,226","25,856","26,370","50,614","25,190","25,424","1,612",666,946,2.45,"4,129"
2009.4/4,강서구,우장산동,"14,367","40,613","19,838","20,775","40,470","19,778","20,692",143,60,83,2.82,"2,583"
2009.4/4,구로구,소계,"167,404","449,613","227,173","222,440","421,967","212,953","209,014","27,646","14,220","13,426",2.52,"37,465"
2009.4/4,구로구,신도림동,"12,887","37,060","18,391","18,669","36,754","18,220","18,534",306,171,135,2.85,"2,522"
2009.4/4,구로구,구로1동,"7,998","28,180","14,147","14,033","23,204","11,603","11,601","4,976","2,544","2,432",2.9,"1,500"
2009.4/4,구로구,구로3동,"12,771","27,835","14,092","13,743","26,985","13,669","13,316",850,423,427,2.11,"1,921"
2009.4/4,구로구,구로4동,"11,874","30,609","15,322","15,287","27,315","13,670","13,645","3,294","1,652","1,642",2.3,"2,849"
2009.4/4,구로구,구로5동,"12,657","34,400","17,399","17,001","31,774","16,017","15,757","2,626","1,382","1,244",2.51,"2,730"
2009.4/4,구로구,고척1동,"9,709","26,660","13,487","13,173","26,146","13,243","12,903",514,244,270,2.69,"2,280"
2009.4/4,구로구,고척2동,"11,847","31,224","15,883","15,341","30,942","15,756","15,186",282,127,155,2.61,"2,705"
2009.4/4,구로구,개봉2동,"12,909","35,862","17,798","18,064","35,672","17,716","17,956",190,82,108,2.76,"2,954"
2009.4/4,구로구,개봉3동,"8,427","22,650","11,256","11,394","22,518","11,210","11,308",132,46,86,2.67,"1,917"
2009.4/4,구로구,오류1동,"8,145","21,580","10,781","10,799","20,943","10,473","10,470",637,308,329,2.57,"2,072"
2009.4/4,구로구,오류2동,"11,265","29,793","15,191","14,602","29,422","14,994","14,428",371,197,174,2.61,"2,766"
2009.4/4,구로구,수궁동,"9,150","24,129","12,239","11,890","23,881","12,095","11,786",248,144,104,2.61,"2,193"
2009.4/4,구로구,가리봉동,"8,100","23,002","12,348","10,654","15,364","8,296","7,068","7,638","4,052","3,586",1.9,"2,016"
2009.4/4,구로구,구로2동,"15,060","38,582","19,650","18,932","33,984","17,272","16,712","4,598","2,378","2,220",2.26,"3,746"
2009.4/4,구로구,개봉1동,"14,605","38,047","19,189","18,858","37,063","18,719","18,344",984,470,514,2.54,"3,294"
2009.4/4,금천구,소계,"100,285","263,116","134,341","128,775","244,835","124,836","119,999","18,281","9,505","8,776",2.44,"22,695"
2009.4/4,금천구,가산동,"9,716","24,460","13,482","10,978","19,121","10,527","8,594","5,339","2,955","2,384",1.97,"1,755"
2009.4/4,금천구,독산1동,"13,333","37,017","19,029","17,988","32,165","16,537","15,628","4,852","2,492","2,360",2.41,"3,169"
2009.4/4,금천구,독산2동,"9,809","24,749","12,546","12,203","23,847","12,097","11,750",902,449,453,2.43,"1,914"
2009.4/4,금천구,독산3동,"12,494","31,944","16,116","15,828","29,023","14,603","14,420","2,921","1,513","1,408",2.32,"2,601"
2009.4/4,금천구,독산4동,"8,371","20,732","10,605","10,127","19,850","10,156","9,694",882,449,433,2.37,"1,513"
2009.4/4,금천구,시흥1동,"13,343","34,433","17,517","16,916","31,902","16,260","15,642","2,531","1,257","1,274",2.39,"3,276"
2009.4/4,금천구,시흥2동,"8,775","25,839","12,888","12,951","25,776","12,858","12,918",63,30,33,2.94,"2,314"
2009.4/4,금천구,시흥3동,"4,775","12,919","6,532","6,387","12,813","6,482","6,331",106,50,56,2.68,"1,394"
2009.4/4,금천구,시흥4동,"9,790","25,533","12,836","12,697","25,132","12,648","12,484",401,188,213,2.57,"2,164"
2009.4/4,금천구,시흥5동,"9,879","25,490","12,790","12,700","25,206","12,668","12,538",284,122,162,2.55,"2,595"
2009.4/4,영등포구,소계,"168,099","441,747","222,622","219,125","405,798","204,349","201,449","35,949","18,273","17,676",2.41,"40,498"
2009.4/4,영등포구,여의동,"12,516","34,374","16,657","17,717","33,754","16,296","17,458",620,361,259,2.7,"3,864"
2009.4/4,영등포구,당산1동,"8,885","20,860","10,469","10,391","20,304","10,184","10,120",556,285,271,2.29,"2,152"
2009.4/4,영등포구,당산2동,"12,832","33,335","16,426","16,909","32,786","16,137","16,649",549,289,260,2.56,"2,997"
2009.4/4,영등포구,양평1동,"6,883","17,116","8,650","8,466","16,708","8,434","8,274",408,216,192,2.43,"1,618"
2009.4/4,영등포구,양평2동,"7,928","21,911","11,091","10,820","21,567","10,916","10,651",344,175,169,2.72,"1,625"
2009.4/4,영등포구,신길1동,"9,823","26,202","13,200","13,002","21,005","10,566","10,439","5,197","2,634","2,563",2.14,"2,545"
2009.4/4,영등포구,신길3동,"8,153","20,773","10,450","10,323","19,815","9,972","9,843",958,478,480,2.43,"1,988"
2009.4/4,영등포구,신길4동,"5,714","14,601","7,362","7,239","13,602","6,857","6,745",999,505,494,2.38,"1,444"
2009.4/4,영등포구,신길5동,"7,621","21,118","10,714","10,404","17,802","9,014","8,788","3,316","1,700","1,616",2.34,"1,895"
2009.4/4,영등포구,신길6동,"9,824","26,005","12,988","13,017","24,603","12,278","12,325","1,402",710,692,2.5,"2,335"
2009.4/4,영등포구,신길7동,"7,514","20,357","10,196","10,161","19,546","9,807","9,739",811,389,422,2.6,"1,719"
2009.4/4,영등포구,대림1동,"7,460","20,043","10,097","9,946","17,434","8,776","8,658","2,609","1,321","1,288",2.34,"1,814"
2009.4/4,영등포구,대림2동,"8,771","27,157","13,642","13,515","19,533","9,757","9,776","7,624","3,885","3,739",2.23,"2,240"
2009.4/4,영등포구,대림3동,"12,039","33,275","16,774","16,501","29,937","15,101","14,836","3,338","1,673","1,665",2.49,"2,541"
2009.4/4,영등포구,영등포본동,"11,041","28,422","14,436","13,986","25,936","13,170","12,766","2,486","1,266","1,220",2.35,"2,462"
2009.4/4,영등포구,영등포동,"9,597","19,173","10,713","8,460","18,266","10,267","7,999",907,446,461,1.9,"2,222"
2009.4/4,영등포구,도림동,"9,790","24,775","12,602","12,173","21,248","10,823","10,425","3,527","1,779","1,748",2.17,"2,240"
2009.4/4,영등포구,문래동,"11,708","32,250","16,155","16,095","31,952","15,994","15,958",298,161,137,2.73,"2,797"
2009.4/4,동작구,소계,"163,344","407,973","200,855","207,118","397,920","196,339","201,581","10,053","4,516","5,537",2.44,"39,971"
2009.4/4,동작구,노량진2동,"8,050","17,866","8,882","8,984","17,041","8,483","8,558",825,399,426,2.12,"1,923"
2009.4/4,동작구,상도1동,"16,564","39,916","19,580","20,336","38,923","19,197","19,726",993,383,610,2.35,"3,993"
2009.4/4,동작구,상도2동,"10,860","26,211","12,894","13,317","25,990","12,795","13,195",221,99,122,2.39,"2,611"
2009.4/4,동작구,상도3동,"9,795","24,739","12,197","12,542","24,558","12,125","12,433",181,72,109,2.51,"2,632"
2009.4/4,동작구,상도4동,"11,820","30,037","14,905","15,132","29,792","14,806","14,986",245,99,146,2.52,"3,046"
2009.4/4,동작구,사당1동,"10,494","23,401","11,252","12,149","22,912","11,032","11,880",489,220,269,2.18,"1,968"
2009.4/4,동작구,사당3동,"10,030","25,637","12,721","12,916","25,386","12,595","12,791",251,126,125,2.53,"2,475"
2009.4/4,동작구,사당4동,"6,330","15,432","7,560","7,872","15,315","7,514","7,801",117,46,71,2.42,"1,475"
2009.4/4,동작구,사당5동,"6,304","15,772","7,877","7,895","15,660","7,824","7,836",112,53,59,2.48,"1,373"
2009.4/4,동작구,대방동,"14,678","39,625","19,459","20,166","39,235","19,276","19,959",390,183,207,2.67,"3,481"
2009.4/4,동작구,신대방1동,"10,138","29,784","14,600","15,184","26,678","13,086","13,592","3,106","1,514","1,592",2.63,"2,434"
2009.4/4,동작구,신대방2동,"7,693","20,337","9,891","10,446","20,122","9,793","10,329",215,98,117,2.62,"1,903"
2009.4/4,동작구,흑석동,"14,458","33,326","16,416","16,910","32,411","16,059","16,352",915,357,558,2.24,"3,934"
2009.4/4,동작구,노량진1동,"13,898","34,607","17,343","17,264","33,790","16,983","16,807",817,360,457,2.43,"3,710"
2009.4/4,동작구,사당2동,"12,232","31,283","15,278","16,005","30,107","14,771","15,336","1,176",507,669,2.46,"3,013"
2009.4/4,관악구,소계,"241,873","547,311","277,269","270,042","529,869","269,023","260,846","17,442","8,246","9,196",2.19,"47,311"
2009.4/4,관악구,보라매동,"11,462","27,750","13,823","13,927","27,185","13,555","13,630",565,268,297,2.37,"2,571"
2009.4/4,관악구,청림동,"6,728","17,560","8,626","8,934","17,472","8,589","8,883",88,37,51,2.6,"1,659"
2009.4/4,관악구,행운동,"14,955","30,553","15,218","15,335","30,234","15,077","15,157",319,141,178,2.02,"2,529"
2009.4/4,관악구,낙성대동,"9,499","18,180","9,389","8,791","17,695","9,150","8,545",485,239,246,1.86,"1,390"
2009.4/4,관악구,중앙동,"7,068","14,791","7,361","7,430","14,428","7,192","7,236",363,169,194,2.04,"1,480"
2009.4/4,관악구,인헌동,"13,154","29,240","14,533","14,707","28,957","14,409","14,548",283,124,159,2.2,"2,434"
2009.4/4,관악구,남현동,"7,843","18,005","8,802","9,203","17,735","8,666","9,069",270,136,134,2.26,"1,589"
2009.4/4,관악구,서원동,"12,167","27,914","13,949","13,965","24,158","12,160","11,998","3,756","1,789","1,967",1.99,"2,060"
2009.4/4,관악구,신원동,"9,406","21,143","10,428","10,715","20,431","10,097","10,334",712,331,381,2.17,"1,976"
2009.4/4,관악구,서림동,"13,026","24,943","13,680","11,263","24,756","13,600","11,156",187,80,107,1.9,"2,042"
2009.4/4,관악구,신사동,"12,066","27,701","13,892","13,809","25,740","12,916","12,824","1,961",976,985,2.13,"2,078"
2009.4/4,관악구,신림동,"11,092","18,311","9,101","9,210","17,642","8,800","8,842",669,301,368,1.59,"1,198"
2009.4/4,관악구,난향동,"6,742","18,288","9,124","9,164","18,166","9,051","9,115",122,73,49,2.69,"1,504"
2009.4/4,관악구,조원동,"8,518","20,030","10,075","9,955","18,140","9,137","9,003","1,890",938,952,2.13,"1,813"
2009.4/4,관악구,대학동,"13,562","23,520","13,989","9,531","23,029","13,733","9,296",491,256,235,1.7,"1,700"
2009.4/4,관악구,은천동,"14,877","39,842","19,852","19,990","37,046","18,569","18,477","2,796","1,283","1,513",2.49,"3,389"
2009.4/4,관악구,성현동,"12,757","35,361","17,492","17,869","35,201","17,431","17,770",160,61,99,2.76,"3,418"
2009.4/4,관악구,청룡동,"17,547","34,854","17,463","17,391","33,387","16,785","16,602","1,467",678,789,1.9,"2,861"
2009.4/4,관악구,난곡동,"13,024","32,433","16,576","15,857","32,098","16,431","15,667",335,145,190,2.46,"3,130"
2009.4/4,관악구,삼성동,"12,684","31,374","15,914","15,460","31,198","15,838","15,360",176,76,100,2.46,"3,601"
2009.4/4,관악구,미성동,"13,696","35,518","17,982","17,536","35,171","17,837","17,334",347,145,202,2.57,"2,889"
2009.4/4,서초구,소계,"166,405","431,131","209,113","222,018","425,481","206,346","219,135","5,650","2,767","2,883",2.56,"34,046"
2009.4/4,서초구,서초1동,"8,702","21,232","10,344","10,888","20,790","10,098","10,692",442,246,196,2.39,"1,616"
2009.4/4,서초구,서초2동,"8,954","23,499","11,554","11,945","23,203","11,387","11,816",296,167,129,2.59,"1,709"
2009.4/4,서초구,서초3동,"12,364","31,100","15,589","15,511","30,636","15,375","15,261",464,214,250,2.48,"2,662"
2009.4/4,서초구,서초4동,"10,321","30,068","14,647","15,421","29,702","14,447","15,255",366,200,166,2.88,"2,165"
2009.4/4,서초구,잠원동,"15,112","37,408","17,804","19,604","37,012","17,611","19,401",396,193,203,2.45,"2,544"
2009.4/4,서초구,반포본동,"4,546","13,632","6,409","7,223","13,552","6,379","7,173",80,30,50,2.98,"1,264"
2009.4/4,서초구,반포1동,"13,306","29,974","14,285","15,689","29,587","14,106","15,481",387,179,208,2.22,"1,845"
2009.4/4,서초구,반포2동,"6,973","21,075","10,028","11,047","20,992","9,986","11,006",83,42,41,3.01,"1,624"
2009.4/4,서초구,반포3동,"8,649","24,506","11,858","12,648","24,359","11,791","12,568",147,67,80,2.82,"1,912"
2009.4/4,서초구,반포4동,"7,475","21,191","10,185","11,006","20,559","9,869","10,690",632,316,316,2.75,"1,518"
2009.4/4,서초구,방배본동,"7,905","21,826","10,366","11,460","21,548","10,241","11,307",278,125,153,2.73,"1,882"
2009.4/4,서초구,방배1동,"6,566","16,380","7,927","8,453","16,152","7,836","8,316",228,91,137,2.46,"1,404"
2009.4/4,서초구,방배2동,"11,297","28,669","13,868","14,801","28,390","13,750","14,640",279,118,161,2.51,"2,448"
2009.4/4,서초구,방배3동,"9,713","26,518","13,026","13,492","26,261","12,903","13,358",257,123,134,2.7,"2,251"
2009.4/4,서초구,방배4동,"10,267","26,629","12,538","14,091","26,206","12,338","13,868",423,200,223,2.55,"2,190"
2009.4/4,서초구,양재1동,"11,119","27,103","13,170","13,933","26,712","12,966","13,746",391,204,187,2.4,"2,476"
2009.4/4,서초구,양재2동,"10,484","23,816","12,074","11,742","23,419","11,873","11,546",397,201,196,2.23,"1,665"
2009.4/4,서초구,내곡동,"2,652","6,505","3,441","3,064","6,401","3,390","3,011",104,51,53,2.41,871
2009.4/4,강남구,소계,"229,431","569,499","274,480","295,019","562,138","270,720","291,418","7,361","3,760","3,601",2.45,"41,065"
2009.4/4,강남구,신사동,"8,860","21,485","10,086","11,399","20,783","9,751","11,032",702,335,367,2.35,"1,996"
2009.4/4,강남구,논현1동,"15,310","27,847","12,972","14,875","27,023","12,586","14,437",824,386,438,1.77,"1,900"
2009.4/4,강남구,논현2동,"11,197","23,732","11,223","12,509","23,618","11,173","12,445",114,50,64,2.11,"1,882"
2009.4/4,강남구,삼성1동,"5,957","16,403","8,395","8,008","15,665","7,959","7,706",738,436,302,2.63,"1,290"
2009.4/4,강남구,삼성2동,"13,824","31,728","15,222","16,506","31,646","15,173","16,473",82,49,33,2.29,"1,992"
2009.4/4,강남구,대치1동,"7,845","26,907","13,263","13,644","26,102","12,842","13,260",805,421,384,3.33,"1,491"
2009.4/4,강남구,대치4동,"10,446","22,306","10,500","11,806","22,192","10,438","11,754",114,62,52,2.12,"1,276"
2009.4/4,강남구,역삼1동,"20,869","36,644","17,447","19,197","35,393","16,809","18,584","1,251",638,613,1.7,"2,300"
2009.4/4,강남구,역삼2동,"13,558","32,072","15,164","16,908","31,962","15,104","16,858",110,60,50,2.36,"2,021"
2009.4/4,강남구,도곡1동,"8,087","22,234","10,698","11,536","21,626","10,359","11,267",608,339,269,2.67,"1,553"
2009.4/4,강남구,도곡2동,"11,807","33,984","16,169","17,815","33,802","16,050","17,752",182,119,63,2.86,"2,398"
2009.4/4,강남구,개포1동,"8,152","22,439","10,759","11,680","22,058","10,574","11,484",381,185,196,2.71,"1,469"
2009.4/4,강남구,개포4동,"9,800","24,323","11,949","12,374","24,236","11,912","12,324",87,37,50,2.47,"1,494"
2009.4/4,강남구,일원본동,"7,784","23,418","11,385","12,033","23,388","11,377","12,011",30,8,22,3,"1,397"
2009.4/4,강남구,일원1동,"7,663","19,322","9,480","9,842","19,277","9,461","9,816",45,19,26,2.52,"1,825"
2009.4/4,강남구,일원2동,"7,390","19,939","9,738","10,201","19,920","9,726","10,194",19,12,7,2.7,"1,508"
2009.4/4,강남구,수서동,"7,619","17,617","8,070","9,547","17,486","8,016","9,470",131,54,77,2.3,"2,311"
2009.4/4,강남구,세곡동,"2,112","5,419","2,789","2,630","5,348","2,747","2,601",71,42,29,2.53,743
2009.4/4,강남구,압구정동,"11,123","29,146","13,677","15,469","28,995","13,609","15,386",151,68,83,2.61,"3,091"
2009.4/4,강남구,청담동,"12,272","31,337","15,175","16,162","30,827","14,900","15,927",510,275,235,2.51,"2,426"
2009.4/4,강남구,대치2동,"14,791","45,299","23,077","22,222","45,152","23,010","22,142",147,67,80,3.05,"2,662"
2009.4/4,강남구,개포2동,"12,965","35,898","17,242","18,656","35,639","17,144","18,495",259,98,161,2.75,"2,040"
2009.4/4,송파구,소계,"260,681","689,296","337,950","351,346","681,476","334,477","346,999","7,820","3,473","4,347",2.61,"50,067"
2009.4/4,송파구,풍납1동,"8,198","20,950","10,305","10,645","19,983","9,858","10,125",967,447,520,2.44,"1,737"
2009.4/4,송파구,풍납2동,"11,370","29,522","14,345","15,177","29,423","14,309","15,114",99,36,63,2.59,"2,164"
2009.4/4,송파구,거여1동,"5,912","16,332","8,271","8,061","16,038","8,163","7,875",294,108,186,2.71,"1,189"
2009.4/4,송파구,거여2동,"11,542","29,925","15,108","14,817","29,796","15,066","14,730",129,42,87,2.58,"2,479"
2009.4/4,송파구,마천1동,"7,969","19,775","10,037","9,738","19,344","9,883","9,461",431,154,277,2.43,"1,810"
2009.4/4,송파구,마천2동,"8,889","23,602","12,039","11,563","23,482","11,993","11,489",120,46,74,2.64,"2,273"
2009.4/4,송파구,방이1동,"6,231","17,898","8,786","9,112","17,337","8,532","8,805",561,254,307,2.78,"1,203"
2009.4/4,송파구,방이2동,"11,213","25,913","12,621","13,292","25,775","12,562","13,213",138,59,79,2.3,"1,890"
2009.4/4,송파구,오륜동,"6,341","20,967","10,175","10,792","20,929","10,162","10,767",38,13,25,3.3,"1,263"
2009.4/4,송파구,오금동,"14,396","39,669","19,761","19,908","39,394","19,623","19,771",275,138,137,2.74,"3,067"
2009.4/4,송파구,송파1동,"11,490","28,001","13,425","14,576","27,323","13,125","14,198",678,300,378,2.38,"1,973"
2009.4/4,송파구,송파2동,"7,007","20,843","10,230","10,613","20,750","10,188","10,562",93,42,51,2.96,"1,422"
2009.4/4,송파구,석촌동,"15,989","36,572","17,954","18,618","35,760","17,560","18,200",812,394,418,2.24,"2,495"
2009.4/4,송파구,삼전동,"15,733","35,375","16,946","18,429","34,979","16,786","18,193",396,160,236,2.22,"2,142"
2009.4/4,송파구,가락본동,"11,488","30,271","15,105","15,166","29,601","14,799","14,802",670,306,364,2.58,"1,993"
2009.4/4,송파구,가락1동,"6,301","15,601","7,674","7,927","15,545","7,650","7,895",56,24,32,2.47,"1,132"
2009.4/4,송파구,가락2동,"12,688","36,647","18,213","18,434","36,513","18,148","18,365",134,65,69,2.88,"2,136"
2009.4/4,송파구,문정1동,"8,509","23,132","11,364","11,768","22,761","11,207","11,554",371,157,214,2.67,"1,580"
2009.4/4,송파구,문정2동,"5,485","16,508","8,084","8,424","16,464","8,064","8,400",44,20,24,3,"1,762"
2009.4/4,송파구,장지동,"13,704","36,869","18,184","18,685","36,734","18,124","18,610",135,60,75,2.68,"2,687"
2009.4/4,송파구,잠실본동,"14,201","31,955","15,114","16,841","30,995","14,689","16,306",960,425,535,2.18,"2,004"
2009.4/4,송파구,잠실4동,"11,013","31,274","15,271","16,003","31,072","15,171","15,901",202,100,102,2.82,"2,281"
2009.4/4,송파구,잠실6동,"5,961","17,635","8,494","9,141","17,624","8,488","9,136",11,6,5,2.96,"1,463"
2009.4/4,송파구,잠실7동,"3,524","10,782","5,128","5,654","10,726","5,093","5,633",56,35,21,3.04,"1,171"
2009.4/4,송파구,잠실2동,"12,590","35,812","17,230","18,582","35,737","17,185","18,552",75,45,30,2.84,"2,009"
2009.4/4,송파구,잠실3동,"12,937","37,466","18,086","19,380","37,391","18,049","19,342",75,37,38,2.89,"2,742"
2009.4/4,강동구,소계,"184,793","489,655","245,018","244,637","484,745","243,001","241,744","4,910","2,017","2,893",2.62,"36,605"
2009.4/4,강동구,강일동,"6,616","19,604","9,645","9,959","19,535","9,621","9,914",69,24,45,2.95,"1,693"
2009.4/4,강동구,상일동,"9,934","28,836","14,493","14,343","28,685","14,425","14,260",151,68,83,2.89,"1,889"
2009.4/4,강동구,명일1동,"10,119","28,984","14,283","14,701","28,836","14,223","14,613",148,60,88,2.85,"2,064"
2009.4/4,강동구,명일2동,"6,059","19,247","9,681","9,566","19,235","9,672","9,563",12,9,3,3.17,"1,167"
2009.4/4,강동구,고덕1동,"7,910","22,811","11,422","11,389","22,616","11,351","11,265",195,71,124,2.86,"1,580"
2009.4/4,강동구,고덕2동,"6,964","18,849","9,656","9,193","18,805","9,635","9,170",44,21,23,2.7,"1,447"
2009.4/4,강동구,암사2동,"6,010","16,438","8,136","8,302","16,418","8,126","8,292",20,10,10,2.73,"1,078"
2009.4/4,강동구,암사3동,"6,434","19,453","9,622","9,831","19,436","9,610","9,826",17,12,5,3.02,"1,245"
2009.4/4,강동구,천호1동,"12,878","33,190","16,599","16,591","31,937","16,111","15,826","1,253",488,765,2.48,"2,686"
2009.4/4,강동구,천호3동,"12,917","28,382","14,321","14,061","28,127","14,205","13,922",255,116,139,2.18,"2,578"
2009.4/4,강동구,성내1동,"7,783","21,451","10,711","10,740","21,356","10,663","10,693",95,48,47,2.74,"1,525"
2009.4/4,강동구,성내2동,"11,995","27,329","13,587","13,742","27,039","13,450","13,589",290,137,153,2.25,"2,336"
2009.4/4,강동구,성내3동,"10,059","25,316","12,680","12,636","25,224","12,642","12,582",92,38,54,2.51,"1,833"
2009.4/4,강동구,둔촌1동,"6,601","20,976","10,890","10,086","20,810","10,823","9,987",166,67,99,3.15,"1,047"
2009.4/4,강동구,둔촌2동,"10,125","27,787","13,767","14,020","27,747","13,754","13,993",40,13,27,2.74,"2,095"
2009.4/4,강동구,암사1동,"15,990","39,958","20,043","19,915","39,443","19,862","19,581",515,181,334,2.47,"3,152"
