2007~2008,2008~2009,2009~2010,2010~2011,2011~2012,2012~2013,2013~2014,2014~2015,2015~2016,2016~2017,2017~2018
동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan),동선동4가 (nan)
동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan),동선동2가 (nan)
동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan),동소문동7가 (nan)
보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan),보문동5가 (nan)
동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan),동선동5가 (nan)
안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan),안암동4가 (nan)
보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan),보문동6가 (nan)
동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan),동소문동1가 (nan)
보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan),보문동1가 (nan)
안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan),안암동2가 (nan)
동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan),동소문동4가 (nan)
안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan),안암동1가 (nan)
안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan),안암동3가 (nan)
보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan),보문동3가 (nan)
행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan),행당동 (nan)
성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan),성수동1가 (nan)
금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan),금호동4가 (nan)
하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan),하왕십리동 (nan)
성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan),성수동2가 (nan)
용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan),용답동 (nan)
금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan),금호동1가 (nan)
금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan),금호동3가 (nan)
금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan),금호동2가 (nan)
마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan),마장동 (nan)
상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan),상왕십리동 (nan)
옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan),옥수동 (nan)
홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan),홍익동 (nan)
송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan),송정동 (nan)
사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan),사근동 (nan)
응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan),응봉동 (nan)
