GIS건물통합식별번호,고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,건물식별번호,집합건물구분코드,집합건물구분,대장종류코드,대장종류,건물명,건물동명,건물주부구분코드,건물주부구분명,건물대지면적,건물건축면적,건물연면적,용적율,건폐율,건축물구조코드,건축물구조명,주요용도코드,주요용도명,세부용도코드,세부용도명,건물용도분류코드,건물용도분류명,건물높이,지상층수,지하층수,허가일자,사용승인일자,데이터기준일자
1981203481114596729500000000,1132010700104480070,1132010700,서울특별시 도봉구 창동,1,일반,448-70,9524,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,98.58,305.79,0,0,11,벽돌구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,0,2,1,,1981-10-29,2018-07-06
1979203486174596602000000000,1132010700104480071,1132010700,서울특별시 도봉구 창동,1,일반,448-71,9525,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,79.01,182.65,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1979-12-12,2018-07-06
1996203503904596517400000000,1132010700104480073,1132010700,서울특별시 도봉구 창동,1,일반,448-73,13043,2,집합건축물,3,표제부,,,0,주건축물,170,89.68,298.16,130.09,52.75,11,벽돌구조,02000,공동주택,02003,다세대주택,1,주거용,10.2,3,1,1991-08-06,1996-08-19,2018-07-06
1980203490734596474200000000,1132010700104480074,1132010700,서울특별시 도봉구 창동,1,일반,448-74,9527,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,0,262.34,0,0,21,철근콘크리트구조,04000,제2종근린생활시설,04007,게임제공업소,2,상업용,0,2,1,,1980-03-26,2018-07-06
1992203578964596848200000000,1132010700104480081,1132010700,서울특별시 도봉구 창동,1,일반,448-81,9528,1,일반건축물,2,일반건축물대방,,,0,주건축물,118.87,71.2,197.61,107.8,59.9,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1992-07-04,1992-12-09,2018-07-06
1996203549044596947100000000,1132010700104480082,1132010700,서울특별시 도봉구 창동,1,일반,448-82,9529,1,일반건축물,2,일반건축물대방,,,0,주건축물,123,73.7,202.54,109.97,59.91,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1996-07-03,1996-11-11,2018-07-06
1978203547334597092700000000,1132010700104480086,1132010700,서울특별시 도봉구 창동,1,일반,448-86,9532,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,67.97,140.87,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1978-02-28,2018-07-06
2003203625294597448500000000,1132010700104480092,1132010700,서울특별시 도봉구 창동,1,일반,448-92,13044,2,집합건축물,3,표제부,에버그린빌(103동),,0,주건축물,171,102.43,412.96,241.49,59.9,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.3,5,0,2002-06-24,2003-02-20,2018-07-06
2000203559424597899000000000,1132010700104490078,1132010700,서울특별시 도봉구 창동,1,일반,449-78,9533,1,일반건축물,2,일반건축물대방,,,0,주건축물,62,33.67,58.43,94.24,54.31,32,경량철골구조,20000,자동차관련시설,20999,기타자동차관련시설,2,상업용,6.8,2,0,1999-11-17,2000-01-11,2018-07-06
1998203571504597843200000000,1132010700104490079,1132010700,서울특별시 도봉구 창동,1,일반,449-79,9534,1,일반건축물,2,일반건축물대방,,,0,주건축물,165,96.3,298.58,180.96,58.36,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,11.4,4,0,1996-06-15,1998-02-02,2018-07-06
1991203533684597885800000000,1132010700104490080,1132010700,서울특별시 도봉구 창동,1,일반,449-80,13045,2,집합건축물,3,표제부,,,0,주건축물,165,80.55,316.28,142.87,48.82,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,10.1,3,1,1990-06-18,1991-04-10,2018-07-06
1978203519404597846200000000,1132010700104490081,1132010700,서울특별시 도봉구 창동,1,일반,449-81,13046,2,집합건축물,3,표제부,,,0,주건축물,0,0,204.17,0,0,11,벽돌구조,02000,공동주택,02003,다세대주택,1,주거용,0,2,1,,1978-03-03,2018-07-06
1977203521424597709300000000,1132010700104490082,1132010700,서울특별시 도봉구 창동,1,일반,449-82,9535,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,65.36,77.89,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1977-12-31,2018-07-06
1977203514974597610900000000,1132010700104490083,1132010700,서울특별시 도봉구 창동,1,일반,449-83,13047,2,집합건축물,3,표제부,,,0,주건축물,0,0,210.37,0,0,11,벽돌구조,02000,공동주택,02003,다세대주택,1,주거용,0,2,1,,1977-11-24,2018-07-06
2012203500434597594300000000,1132010700104490084,1132010700,서울특별시 도봉구 창동,1,일반,449-84,100194069,2,집합건축물,3,표제부,가인빌리지,,0,주건축물,239,140.8,475.52,198.96,58.91,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.45,5,0,2012-05-02,2012-10-19,2018-07-06
1977203501894597419000000000,1132010700104490085,1132010700,서울특별시 도봉구 창동,1,일반,449-85,9537,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,68.3,129.99,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1977-12-23,2018-07-06
1977203478904597288300000000,1132010700104490086,1132010700,서울특별시 도봉구 창동,1,일반,449-86,9539,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,67.31,82.05,0,0,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,0,1,1,,1977-11-04,2018-07-06
1977203488264597238800000000,1132010700104490087,1132010700,서울특별시 도봉구 창동,1,일반,449-87,13048,2,집합건축물,3,표제부,,,0,주건축물,0,0,157.88,0,0,11,벽돌구조,02000,공동주택,02003,다세대주택,1,주거용,0,1,1,,1977-11-25,2018-07-06
2011203486124597020200000000,1132010700104490089,1132010700,서울특별시 도봉구 창동,1,일반,449-89,100190710,2,집합건축물,3,표제부,,,0,주건축물,160.02,89.59,319.85,199.88,55.99,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.3,5,0,2008-08-22,2011-11-01,2018-07-06
1977203507394597170000000000,1132010700104490090,1132010700,서울특별시 도봉구 창동,1,일반,449-90,9541,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,78.64,104.95,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1977-12-14,2018-07-06
1977203515284597269500000000,1132010700104490091,1132010700,서울특별시 도봉구 창동,1,일반,449-91,9542,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,85.79,104.5,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1977-11-25,2018-07-06
1977203550524597553300000000,1132010700104490094,1132010700,서울특별시 도봉구 창동,1,일반,449-94,9543,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,92.1,100.5,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1977-11-02,2018-07-06
1981203553604597709300000000,1132010700104490095,1132010700,서울특별시 도봉구 창동,1,일반,449-95,9544,1,일반건축물,2,일반건축물대방,,,0,주건축물,573,304.09,1021.35,139.9,53.07,21,철근콘크리트구조,06000,종교시설,06101,교회,6,문교사회용,13.3,4,1,1995-09-04,1981-12-08,2018-07-06
1983203623814597162200000000,1132010700104490109,1132010700,서울특별시 도봉구 창동,1,일반,449-109,9546,1,일반건축물,2,일반건축물대방,1,1,0,주건축물,166,94.79,222.33,124.83,57.1,11,벽돌구조,11000,노유자시설,11199,기타아동관련시설,6,문교사회용,9.9,3,1,,1983-04-06,2018-07-06
1997203519454597366900000000,1132010700104490125,1132010700,서울특별시 도봉구 창동,1,일반,449-125,9547,1,일반건축물,2,일반건축물대방,,,0,주건축물,132,79.19,297.48,169.02,59.99,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.2,3,1,1997-02-25,1997-06-30,2018-07-06
1983203554454597481900000000,1132010700104490127,1132010700,서울특별시 도봉구 창동,1,일반,449-127,9548,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,54.72,109.44,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1983-07-02,2018-07-06
1977203513284597758900000000,1132010700104490128,1132010700,서울특별시 도봉구 창동,1,일반,449-128,9549,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,70.84,117.81,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1977-12-31,2018-07-06
1977203493164597473900000000,1132010700104490129,1132010700,서울특별시 도봉구 창동,1,일반,449-129,9550,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,68.3,109.95,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1977-12-23,2018-07-06
1977203499194597102200000000,1132010700104490131,1132010700,서울특별시 도봉구 창동,1,일반,449-131,9552,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,65.82,85.72,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1977-12-14,2018-07-06
1977203508514597515800000000,1132010700104490132,1132010700,서울특별시 도봉구 창동,1,일반,449-132,9553,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,69.09,82.94,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1977-11-26,2018-07-06
1978203486604597383700000000,1132010700104490133,1132010700,서울특별시 도봉구 창동,1,일반,449-133,9538,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,92.7,169.55,0,0,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,0,2,1,,1978-03-15,2018-07-06
1992203520084595861100000000,1132010700104500002,1132010700,서울특별시 도봉구 창동,1,일반,450-2,13049,2,집합건축물,3,표제부,,,0,주건축물,320,137.34,581.94,143.94,42.92,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,12.5,4,1,1992-01-22,1992-08-07,2018-07-06
1992203515794595498000000000,1132010700104500003,1132010700,서울특별시 도봉구 창동,1,일반,450-3,9554,1,일반건축물,2,일반건축물대방,,,0,주건축물,407,203.13,778.32,143.43,49.9,21,철근콘크리트구조,03000,제1종근린생활시설,03000,제1종근린생활시설,1,주거용,10.5,3,1,1991-11-05,1992-06-13,2018-07-06
1993203537094595770600000000,1132010700104500005,1132010700,서울특별시 도봉구 창동,1,일반,450-5,13050,2,집합건축물,3,표제부,,,0,주건축물,310,113.28,542.46,138.45,36.54,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,12.8,4,1,1993-06-17,1993-12-04,2018-07-06
1992203530954595658200000000,1132010700104500006,1132010700,서울특별시 도봉구 창동,1,일반,450-6,13051,2,집합건축물,3,표제부,,,0,주건축물,0,0,149.46,0,0,11,벽돌구조,02000,공동주택,02003,다세대주택,1,주거용,0,2,1,1991-10-10,1992-06-15,2018-07-06
1992203517274595726400000000,1132010700104500007,1132010700,서울특별시 도봉구 창동,1,일반,450-7,13052,2,집합건축물,3,표제부,,,0,주건축물,0,0,149.76,0,0,11,벽돌구조,02000,공동주택,02003,다세대주택,1,주거용,0,2,1,1991-10-10,1992-06-11,2018-07-06
1999203552514596267700000000,1132010700104510000,1132010700,서울특별시 도봉구 창동,1,일반,451,13053,2,집합건축물,3,표제부,창동한신아파트,101동,0,주건축물,0,1072.47,13495.79,0,0,21,철근콘크리트구조,02000,공동주택,02001,아파트,1,주거용,38.4,12,2,1995-02-03,1999-04-08,2018-07-06
1999203556344596012000000000,1132010700104510000,1132010700,서울특별시 도봉구 창동,1,일반,451,13054,2,집합건축물,3,표제부,창동한신아파트,상가동,0,주건축물,0,247.23,599.07,0,0,21,철근콘크리트구조,02000,공동주택,02004,생활편익시설,2,상업용,7.1,2,1,1995-02-03,1999-04-08,2018-07-06
1991203603604596705500000000,1132010700104510004,1132010700,서울특별시 도봉구 창동,1,일반,451-4,13055,2,집합건축물,3,표제부,,,0,주건축물,0,0,379.76,0,0,11,벽돌구조,02000,공동주택,02003,다세대주택,1,주거용,0,2,1,1990-08-25,1991-04-29,2018-07-06
2000203631394596680400000000,1132010700104510007,1132010700,서울특별시 도봉구 창동,1,일반,451-7,9555,1,일반건축물,2,일반건축물대방,,,0,주건축물,193,115.4,502.13,246.65,59.79,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,14.6,5,1,2000-06-13,2000-09-08,2018-07-06
1994203611754596434900000000,1132010700104510009,1132010700,서울특별시 도봉구 창동,1,일반,451-9,9556,1,일반건축물,2,일반건축물대방,,,0,주건축물,356,177,1046.03,223.47,49.72,21,철근콘크리트구조,04000,제2종근린생활시설,04000,제2종근린생활시설,1,주거용,16.4,5,1,1993-06-04,1994-05-21,2018-07-06
1997203601104596331600000000,1132010700104510011,1132010700,서울특별시 도봉구 창동,1,일반,451-11,9557,1,일반건축물,2,일반건축물대방,,,0,주건축물,166,99.51,297.84,179.42,59.94,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,9.7,3,0,1996-06-29,1997-08-21,2018-07-06
1993203594034596180600000000,1132010700104510013,1132010700,서울특별시 도봉구 창동,1,일반,451-13,9558,1,일반건축물,2,일반건축물대방,,,0,주건축물,172,102.89,316.98,172.78,59.81,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,9.3,3,1,1993-06-28,1993-12-22,2018-07-06
1996203594564596619100000000,1132010700104510014,1132010700,서울특별시 도봉구 창동,1,일반,451-14,9559,1,일반건축물,2,일반건축물대방,창3동초헌약수노인정,,0,주건축물,169,93.34,169.48,100.28,55.23,21,철근콘크리트구조,11000,노유자시설,11201,노인복지시설,6,문교사회용,6.5,2,1,1995-08-17,1996-05-02,2018-07-06
2008203646024596651100000000,1132010700104510016,1132010700,서울특별시 도봉구 창동,1,일반,451-16,13056,2,집합건축물,3,표제부,,예인 빌라,0,주건축물,165,97.66,328.82,199.28,59.19,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.3,5,0,2007-10-18,2008-02-20,2018-07-06
1991203632374596524200000000,1132010700104510019,1132010700,서울특별시 도봉구 창동,1,일반,451-19,9562,1,일반건축물,2,일반건축물대방,,,0,주건축물,178,96.3,288.9,108.2,54.1,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.8,2,1,1990-08-24,1991-03-25,2018-07-06
1991203620744596601900000000,1132010700104510020,1132010700,서울특별시 도봉구 창동,1,일반,451-20,9563,1,일반건축물,2,일반건축물대방,,,0,주건축물,180,103.89,444.76,168.15,57.71,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,9.15,3,1,1990-08-01,1991-01-08,2018-07-06
2007203631774596310500000000,1132010700104510022,1132010700,서울특별시 도봉구 창동,1,일반,451-22,13057,2,집합건축물,3,표제부,,,0,주건축물,172,97.24,335.19,194.88,56.53,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.5,5,0,2007-03-08,2007-07-05,2018-07-06
1978203611374596293200000000,1132010700104510024,1132010700,서울특별시 도봉구 창동,1,일반,451-24,9565,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,76.53,91.37,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1978-07-24,2018-07-06
1994203584694596078500000000,1132010700104510029,1132010700,서울특별시 도봉구 창동,1,일반,451-29,9566,1,일반건축물,2,일반건축물대방,,,0,주건축물,176,99.39,492.14,209.18,56.47,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,12.4,4,1,1994-04-25,1994-11-23,2018-07-06
1995203606624596089000000000,1132010700104510030,1132010700,서울특별시 도봉구 창동,1,일반,451-30,9567,1,일반건축물,2,일반건축물대방,,,0,주건축물,166,99.3,297.9,179.46,59.81,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,9,3,0,1995-04-14,1995-08-03,2018-07-06
1991203595244596020400000000,1132010700104510031,1132010700,서울특별시 도봉구 창동,1,일반,451-31,9568,1,일반건축물,2,일반건축물대방,,,0,주건축물,165,75.93,248.38,92.04,46.02,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.5,2,1,1990-04-14,1991-01-14,2018-07-06
1990203617834596877500000000,1132010700104510033,1132010700,서울특별시 도봉구 창동,1,일반,451-33,9569,1,일반건축물,2,일반건축물대방,,,0,주건축물,209,93.75,374.8,132.06,44.86,21,철근콘크리트구조,03000,제1종근린생활시설,03001,소매점,2,상업용,10.1,3,1,1989-10-04,1990-12-15,2018-07-06
2001203674554596651600000000,1132010700104520001,1132010700,서울특별시 도봉구 창동,1,일반,452-1,13058,2,집합건축물,3,표제부,태극빌라,,0,주건축물,246.82,146.02,681.31,276.04,59.16,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,14.95,5,0,2001-02-05,2001-06-14,2018-07-06
1986203515284595371700000000,1132010700104520002,1132010700,서울특별시 도봉구 창동,1,일반,452-2,9570,1,일반건축물,2,일반건축물대방,,,0,주건축물,81,45.44,128.78,99.24,56.09,21,철근콘크리트구조,03000,제1종근린생활시설,03001,소매점,2,상업용,5.95,2,1,1985-07-06,1986-06-27,2018-07-06
1989203596384595753800000000,1132010700104520007,1132010700,서울특별시 도봉구 창동,1,일반,452-7,9571,1,일반건축물,2,일반건축물대방,,,0,주건축물,129,63.9,200.34,99.07,49.53,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.8,2,1,1989-01-31,1989-10-27,2018-07-06
1995203621224595594600000000,1132010700104520008,1132010700,서울특별시 도봉구 창동,1,일반,452-8,9572,1,일반건축물,2,일반건축물대방,,,0,주건축물,132,72.69,299.36,189.11,55.22,21,철근콘크리트구조,04000,제2종근린생활시설,04000,제2종근린생활시설,1,주거용,12.3,4,1,1994-08-29,1995-02-16,2018-07-06
2000203662854596651800000000,1132010700104520010,1132010700,서울특별시 도봉구 창동,1,일반,452-10,13059,2,집합건축물,3,표제부,,,0,주건축물,262,156.64,783.65,299.1,59.79,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,17.5,6,0,2000-08-21,2000-12-20,2018-07-06
1996203675354596449700000000,1132010700104520013,1132010700,서울특별시 도봉구 창동,1,일반,452-13,9573,1,일반건축물,2,일반건축물대방,,,0,주건축물,126,75.55,225.88,119.42,59.96,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1995-06-15,1996-06-14,2018-07-06
2003203665194596388600000000,1132010700104520014,1132010700,서울특별시 도봉구 창동,1,일반,452-14,13060,2,집합건축물,3,표제부,초안빌라,초안빌라,0,주건축물,241.8,143.52,518.61,214.48,59.35,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.3,5,0,2003-03-07,2003-09-19,2018-07-06
1996203675844596343000000000,1132010700104520016,1132010700,서울특별시 도봉구 창동,1,일반,452-16,9574,1,일반건축물,2,일반건축물대방,,,0,주건축물,126,75.55,225.88,119.42,59.96,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1995-06-12,1996-06-27,2018-07-06
1996203676734596234600000000,1132010700104520017,1132010700,서울특별시 도봉구 창동,1,일반,452-17,9575,1,일반건축물,2,일반건축물대방,,,0,주건축물,126,75.55,225.88,119.42,59.96,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1995-06-12,1996-05-31,2018-07-06
1976203665094596247800000000,1132010700104520018,1132010700,서울특별시 도봉구 창동,1,일반,452-18,9576,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,69.39,82.35,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1976-07-13,2018-07-06
2000203665134596113500000000,1132010700104520019,1132010700,서울특별시 도봉구 창동,1,일반,452-19,9577,1,일반건축물,2,일반건축물대방,,,0,주건축물,122,72.06,205.93,168.8,59.07,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,7.9,3,0,2000-06-16,2000-11-29,2018-07-06
1996203677494596126900000000,1132010700104520020,1132010700,서울특별시 도봉구 창동,1,일반,452-20,9578,1,일반건축물,2,일반건축물대방,,,0,주건축물,126,75.55,225.88,119.42,59.96,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1995-06-12,1996-06-14,2018-07-06
1996203677874596014400000000,1132010700104520021,1132010700,서울특별시 도봉구 창동,1,일반,452-21,9579,1,일반건축물,2,일반건축물대방,,,0,주건축물,129,76.97,230.03,118.75,59.66,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1995-06-15,1996-05-23,2018-07-06
1976203665774596011200000000,1132010700104520022,1132010700,서울특별시 도봉구 창동,1,일반,452-22,100191907,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,0,82.35,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1976-08-23,2018-07-06
1976203666654595918600000000,1132010700104520023,1132010700,서울특별시 도봉구 창동,1,일반,452-23,9581,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,69.39,82.35,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1976-07-02,2018-07-06
1996203678494595904300000000,1132010700104520024,1132010700,서울특별시 도봉구 창동,1,일반,452-24,9582,1,일반건축물,2,일반건축물대방,,,0,주건축물,132,79,236.08,119.1,59.85,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1995-06-15,1996-06-27,2018-07-06
1995203678024595766900000000,1132010700104520025,1132010700,서울특별시 도봉구 창동,1,일반,452-25,9583,1,일반건축물,2,일반건축물대방,,,0,주건축물,198,118.26,402.94,147.94,59.72,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,9.4,3,1,1995-07-31,1995-12-30,2018-07-06
1993203666594595757700000000,1132010700104520026,1132010700,서울특별시 도봉구 창동,1,일반,452-26,13061,2,집합건축물,3,표제부,,,0,주건축물,177,95.47,443.06,196.59,53.93,21,철근콘크리트구조,02000,공동주택,02002,연립주택,1,주거용,12.65,4,1,1992-10-23,1993-09-27,2018-07-06
1993203651974595761500000000,1132010700104520028,1132010700,서울특별시 도봉구 창동,1,일반,452-28,9584,1,일반건축물,2,일반건축물대방,,,0,주건축물,131.6,78.94,199.5,100.46,59.98,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1992-12-05,1993-05-21,2018-07-06
1976203641264595777800000000,1132010700104520029,1132010700,서울특별시 도봉구 창동,1,일반,452-29,9585,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,72.69,91.6,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1976-07-29,2018-07-06
2002203640244595929900000000,1132010700104520030,1132010700,서울특별시 도봉구 창동,1,일반,452-30,13062,2,집합건축물,3,표제부,관동쉐르빌,,0,주건축물,266,158.1,659.88,228.65,59.44,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,11.7,4,1,2002-03-20,2002-08-27,2018-07-06
1993203651084595877100000000,1132010700104520031,1132010700,서울특별시 도봉구 창동,1,일반,452-31,9586,1,일반건축물,2,일반건축물대방,,,0,주건축물,119,70.32,196.86,109.61,59.09,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,8.7,2,1,1992-12-05,1993-05-04,2018-07-06
2002203650124596004400000000,1132010700104520032,1132010700,서울특별시 도봉구 창동,1,일반,452-32,13063,2,집합건축물,3,표제부,,관동쉐르빌,0,주건축물,143.85,86,314.89,218.9,59.78,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,10.4,4,0,2002-04-11,2002-08-20,2018-07-06
1976203638984596169700000000,1132010700104520034,1132010700,서울특별시 도봉구 창동,1,일반,452-34,9587,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,0,82.35,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1976-06-16,2018-07-06
1976203649194596176300000000,1132010700104520035,1132010700,서울특별시 도봉구 창동,1,일반,452-35,9588,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,69.49,82.48,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1976-07-01,2018-07-06
1995203649244596283100000000,1132010700104520036,1132010700,서울특별시 도봉구 창동,1,일반,452-36,9589,1,일반건축물,2,일반건축물대방,,,0,주건축물,142,84.15,299.5,160.14,59.26,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,10.2,3,1,1995-01-27,1995-05-17,2018-07-06
1995203639564596245800000000,1132010700104520037,1132010700,서울특별시 도봉구 창동,1,일반,452-37,9590,1,일반건축물,2,일반건축물대방,,,0,주건축물,109,47.73,118.49,72.29,43.78,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,7.8,2,1,1995-05-10,1995-08-29,2018-07-06
1976203628834596180000000000,1132010700104520038,1132010700,서울특별시 도봉구 창동,1,일반,452-38,9591,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,67.11,80.07,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1976-07-27,2018-07-06
1989203622044596041700000000,1132010700104520039,1132010700,서울특별시 도봉구 창동,1,일반,452-39,9592,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,66.78,213.34,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1988-08-30,1989-02-21,2018-07-06
1997203612914595860300000000,1132010700104520040,1132010700,서울특별시 도봉구 창동,1,일반,452-40,9593,1,일반건축물,2,일반건축물대방,,,0,주건축물,174,101.56,360.18,153.28,58.36,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.3,3,1,1996-07-05,1997-05-23,2018-07-06
1976203586764595691000000000,1132010700104520042,1132010700,서울특별시 도봉구 창동,1,일반,452-42,9595,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,70.71,84.73,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1976-12-27,2018-07-06
1975203578244595622600000000,1132010700104520043,1132010700,서울특별시 도봉구 창동,1,일반,452-43,9596,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,70.41,82.18,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1975-05-01,2018-07-06
1975203569484595551200000000,1132010700104520044,1132010700,서울특별시 도봉구 창동,1,일반,452-44,9597,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,70.41,82.18,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1975-05-19,2018-07-06
2012203557044595424400000000,1132010700104520045,1132010700,서울특별시 도봉구 창동,1,일반,452-45,100193376,2,집합건축물,3,표제부,,나동,0,주건축물,0,146.54,581.91,0,0,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,17.85,6,0,2012-03-07,2012-08-09,2018-07-06
2012203545074595502000000000,1132010700104520045,1132010700,서울특별시 도봉구 창동,1,일반,452-45,100193365,2,집합건축물,3,표제부,,가동,0,주건축물,0,149.94,605.86,0,0,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,17.85,6,0,2012-03-07,2012-08-09,2018-07-06
1975203545494595337100000000,1132010700104520047,1132010700,서울특별시 도봉구 창동,1,일반,452-47,9600,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,67.14,87.04,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1975-11-01,2018-07-06
2012203572804595297000000000,1132010700104520050,1132010700,서울특별시 도봉구 창동,1,일반,452-50,100193701,2,집합건축물,3,표제부,리첸시아,,0,주건축물,273,163.5,544.96,199.62,59.89,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.3,5,0,2012-04-26,2012-09-17,2018-07-06
