GIS건물통합식별번호,고유번호,법정동코드,법정동명,특수지구분코드,특수지구분명,지번,건물식별번호,집합건물구분코드,집합건물구분,대장종류코드,대장종류,건물명,건물동명,건물주부구분코드,건물주부구분명,건물대지면적,건물건축면적,건물연면적,용적율,건폐율,건축물구조코드,건축물구조명,주요용도코드,주요용도명,세부용도코드,세부용도명,건물용도분류코드,건물용도분류명,건물높이,지상층수,지하층수,허가일자,사용승인일자,데이터기준일자
1993190986264410880600000000,1154510200101590027,1154510200,서울특별시 금천구 독산동,1,일반,159-27,4480,1,일반건축물,2,일반건축물대방,,,0,주건축물,236.7,127.26,327.78,95.36,53.76,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.6,2,1,1993-06-03,1993-11-24,2018-07-06
1985190999074410888500000000,1154510200101590028,1154510200,서울특별시 금천구 독산동,1,일반,159-28,5170,1,일반건축물,2,일반건축물대방,,,0,주건축물,184.5,91.98,275.94,99.7,49.85,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.4,2,1,1985-04-15,1985-07-05,2018-07-06
1994190998954411040600000000,1154510200101590030,1154510200,서울특별시 금천구 독산동,1,일반,159-30,12949,1,일반건축물,2,일반건축물대방,,,0,주건축물,344.16,194.16,942.14,163.15,56.42,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.1,4,1,1993-08-26,1994-03-09,2018-07-06
1983191027504411650700000000,1154510200101600001,1154510200,서울특별시 금천구 독산동,1,일반,160-1,4553,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,213.06,891.16,0,0,21,철근콘크리트구조,03000,제1종근린생활시설,03001,소매점,2,상업용,0,3,1,1983-07-20,1983-12-31,2018-07-06
1980191049754411607400000000,1154510200101600002,1154510200,서울특별시 금천구 독산동,1,일반,160-2,14823,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,287.6,1015.2,0,0,21,철근콘크리트구조,03000,제1종근린생활시설,03000,제1종근린생활시설,2,상업용,0,3,1,,1980-07-11,2018-07-06
1983191074584411563000000000,1154510200101600003,1154510200,서울특별시 금천구 독산동,1,일반,160-3,14653,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,281.82,1029.68,0,0,21,철근콘크리트구조,17000,공장,17100,일반공장,4,공업용,0,3,1,1983-01-22,1983-06-14,2018-07-06
1991191116534411551100000000,1154510200101600004,1154510200,서울특별시 금천구 독산동,1,일반,160-4,8311,1,일반건축물,2,일반건축물대방,,,0,주건축물,231.1,124.8,593.58,216,54,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,13.1,4,1,1990-08-07,1991-07-03,2018-07-06
1980191132324411541700000000,1154510200101600005,1154510200,서울특별시 금천구 독산동,1,일반,160-5,8060,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,204.63,613.89,0,0,21,철근콘크리트구조,04000,제2종근린생활시설,04001,일반음식점,2,상업용,0,2,1,,1980-07-04,2018-07-06
2016191086314411322500000000,1154510200101600007,1154510200,서울특별시 금천구 독산동,1,일반,160-7,100219157,2,집합건축물,3,표제부,도희하우스,,0,주건축물,286.9,159.99,578.75,183.22,55.77,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.5,5,1,2015-11-19,2016-08-25,2018-07-06
1976191070104411410600000000,1154510200101600010,1154510200,서울특별시 금천구 독산동,1,일반,160-10,11155,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,76.93,158.95,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1976-01-26,2018-07-06
1987191069544411299700000000,1154510200101600011,1154510200,서울특별시 금천구 독산동,1,일반,160-11,9077,1,일반건축물,2,일반건축물대방,,,0,주건축물,137.5,68.61,223.5,99.8,49.89,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,6.4,2,1,1986-12-29,1987-05-29,2018-07-06
1984191056714411313500000000,1154510200101600012,1154510200,서울특별시 금천구 독산동,1,일반,160-12,17245,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,71.64,214.92,0,0,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,0,2,1,1984-08-17,1984-11-27,2018-07-06
1984191058004411413500000000,1154510200101600013,1154510200,서울특별시 금천구 독산동,1,일반,160-13,7509,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,66.12,198.36,0,0,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,0,2,1,1984-09-22,1984-12-27,2018-07-06
1989191040784411434800000000,1154510200101600015,1154510200,서울특별시 금천구 독산동,1,일반,160-15,16602,1,일반건축물,2,일반건축물대방,,,0,주건축물,135.9,67.74,203.22,99.69,49.84,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.6,2,1,1989-06-23,1989-08-30,2018-07-06
1989191039654411333300000000,1154510200101600016,1154510200,서울특별시 금천구 독산동,1,일반,160-16,10233,1,일반건축물,2,일반건축물대방,,,0,주건축물,152.4,75.82,216.66,94.78,49.75,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.8,2,1,1989-06-12,1989-10-12,2018-07-06
2002191024754411341400000000,1154510200101600017,1154510200,서울특별시 금천구 독산동,1,일반,160-17,14500,1,일반건축물,2,일반건축물대방,,,0,주건축물,188.4,111.76,334.32,162.73,59.32,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.5,3,0,2002-01-16,2002-09-02,2018-07-06
1990191026764411447100000000,1154510200101600018,1154510200,서울특별시 금천구 독산동,1,일반,160-18,4808,1,일반건축물,2,일반건축물대방,,,0,주건축물,165.3,82.2,246.6,99.45,49.73,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.7,2,1,1990-02-27,1990-08-07,2018-07-06
1981191099804411568100000000,1154510200101600019,1154510200,서울특별시 금천구 독산동,1,일반,160-19,5499,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,248.6,1063.53,0,0,21,철근콘크리트구조,04000,제2종근린생활시설,04999,기타제2종근생활시설,2,상업용,0,4,1,,1981-08-25,2018-07-06
1983191126414411082200000000,1154510200101610001,1154510200,서울특별시 금천구 독산동,1,일반,161-1,4545,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,97.11,320.85,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,3,1,1983-07-09,1983-10-18,2018-07-06
1990191125074410910800000000,1154510200101610002,1154510200,서울특별시 금천구 독산동,1,일반,161-2,8957,1,일반건축물,2,일반건축물대방,,,0,주건축물,183.1,90.2,353.15,143.61,49.26,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,8.4,3,1,1984-09-01,1990-12-17,2018-07-06
1990191123334410765600000000,1154510200101610003,1154510200,서울특별시 금천구 독산동,1,일반,161-3,10346,1,일반건축물,2,일반건축물대방,,,0,주건축물,182.8,95.92,360.56,148.32,52.47,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,8.4,3,1,1985-05-02,1990-12-17,2018-07-06
1987191111864410797400000000,1154510200101610004,1154510200,서울특별시 금천구 독산동,1,일반,161-4,6335,1,일반건축물,2,일반건축물대방,,,0,주건축물,178.54,88.69,266.07,99.3502,49.67,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.3,2,1,1987-01-26,1987-06-01,2018-07-06
1985191113474410937600000000,1154510200101610005,1154510200,서울특별시 금천구 독산동,1,일반,161-5,9534,1,일반건축물,2,일반건축물대방,,,0,주건축물,168.6,82.35,247.05,97.69,49.86,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,7.2,2,1,1985-06-29,1985-10-30,2018-07-06
1983191114424411093400000000,1154510200101610006,1154510200,서울특별시 금천구 독산동,1,일반,161-6,6933,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,88.47,265.41,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1983-01-24,2018-07-06
1986191096194411124800000000,1154510200101610008,1154510200,서울특별시 금천구 독산동,1,일반,161-8,8128,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,81.1,274.38,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,3,1,1985-03-22,1986-08-12,2018-07-06
1985191094964411006100000000,1154510200101610009,1154510200,서울특별시 금천구 독산동,1,일반,161-9,10915,1,일반건축물,2,일반건축물대방,,,0,주건축물,164.3,81.36,244.08,99.04,49.51,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.6,2,1,1985-03-07,1985-12-30,2018-07-06
1983191094144410897900000000,1154510200101610010,1154510200,서울특별시 금천구 독산동,1,일반,161-10,5258,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,80.1,240.3,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1983-07-13,1983-10-22,2018-07-06
1986191093044410790100000000,1154510200101610011,1154510200,서울특별시 금천구 독산동,1,일반,161-11,17520,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,81.36,244.08,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1985-03-11,1986-01-28,2018-07-06
1986191079504410797200000000,1154510200101610012,1154510200,서울특별시 금천구 독산동,1,일반,161-12,4856,1,일반건축물,2,일반건축물대방,,,0,주건축물,175.9,87,249.84,98.92,49.45,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.6,2,1,1985-10-10,1986-02-06,2018-07-06
1974191081804410918600000000,1154510200101610013,1154510200,서울특별시 금천구 독산동,1,일반,161-13,14011,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,82.51,157.84,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1974-05-10,2018-07-06
1985191081214411015400000000,1154510200101610014,1154510200,서울특별시 금천구 독산동,1,일반,161-14,14552,1,일반건축물,2,일반건축물대방,,,0,주건축물,168.6,81.96,245.88,97.22,48.61,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.7,2,1,1985-08-31,1985-11-06,2018-07-06
1982191082664411128800000000,1154510200101610015,1154510200,서울특별시 금천구 독산동,1,일반,161-15,11015,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,81.98,245.94,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1982-12-27,2018-07-06
1985191065234411139100000000,1154510200101610017,1154510200,서울특별시 금천구 독산동,1,일반,161-17,8342,1,일반건축물,2,일반건축물대방,,,0,주건축물,163.27,80.29,247.6,97.21,49.18,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,6.9,2,1,1984-05-04,1985-04-15,2018-07-06
2014191051014411110000000000,1154510200101610018,1154510200,서울특별시 금천구 독산동,1,일반,161-18,100207115,2,집합건축물,3,표제부,선경하이츠,,0,주건축물,250.2,149.95,498.72,199.33,59.93,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,15.8,5,0,2013-12-18,2014-05-15,2018-07-06
1989191041074411148000000000,1154510200101610021,1154510200,서울특별시 금천구 독산동,1,일반,161-21,15966,1,일반건축물,2,일반건축물대방,,,0,주건축물,105.8,52.65,163.75,99.52,49.76,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.8,2,1,1989-03-20,1989-06-12,2018-07-06
1989191032314411149200000000,1154510200101610022,1154510200,서울특별시 금천구 독산동,1,일반,161-22,5628,1,일반건축물,2,일반건축물대방,,,0,주건축물,163.3,81.41,244.23,99.7,49.85,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.7,2,1,1989-03-28,1989-08-29,2018-07-06
2002191020784411141800000000,1154510200101610023,1154510200,서울특별시 금천구 독산동,1,일반,161-23,10850,1,일반건축물,2,일반건축물대방,,,0,주건축물,179.92,105.12,354.96,175.28,58.43,21,철근콘크리트구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,9.9,3,1,,2002-11-09,2018-07-06
1989191049124410992900000000,1154510200101610025,1154510200,서울특별시 금천구 독산동,1,일반,161-25,9794,1,일반건축물,2,일반건축물대방,,,0,주건축물,175.5,83.1,249.3,94.7,47.35,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.2,2,1,1989-03-04,1989-05-29,2018-07-06
1989191032624410968200000000,1154510200101610026,1154510200,서울특별시 금천구 독산동,1,일반,161-26,16752,1,일반건축물,2,일반건축물대방,,,0,주건축물,153.1,76.43,243.1,99.84,49.92,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,6.65,2,1,1989-02-27,1989-05-31,2018-07-06
1986191020104410986300000000,1154510200101610027,1154510200,서울특별시 금천구 독산동,1,일반,161-27,7350,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,81.6,288.96,0,0,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,0,3,1,1985-10-17,1986-02-01,2018-07-06
1993191019294410839400000000,1154510200101610028,1154510200,서울특별시 금천구 독산동,1,일반,161-28,14251,1,일반건축물,2,일반건축물대방,,,0,주건축물,179.2,88.98,468.36,190.58,49.65,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,12.2,4,1,1992-04-29,1993-05-20,2018-07-06
1975191032634410863700000000,1154510200101610030,1154510200,서울특별시 금천구 독산동,1,일반,161-30,17604,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,96.66,177.09,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1975-11-21,2018-07-06
2003191047514410841900000000,1154510200101610031,1154510200,서울특별시 금천구 독산동,1,일반,161-31,13154,2,집합건축물,3,표제부,정우하이츠,,0,주건축물,317,163.36,624.22,196.91,51.53,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.85,5,0,2003-07-08,2003-11-26,2018-07-06
1985191061714410826500000000,1154510200101610032,1154510200,서울특별시 금천구 독산동,1,일반,161-32,13527,1,일반건축물,2,일반건축물대방,,,0,주건축물,168.1,80.07,246.72,95.26,47.63,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.1,2,1,1985-11-20,1985-11-23,2018-07-06
1986191063154410972800000000,1154510200101610033,1154510200,서울특별시 금천구 독산동,1,일반,161-33,5415,1,일반건축물,2,일반건축물대방,,,0,주건축물,162,80.76,240.48,98.96,49.9,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.8,2,1,1986-05-26,1986-09-13,2018-07-06
1988191016364410659600000000,1154510200101620001,1154510200,서울특별시 금천구 독산동,1,일반,162-1,8481,1,일반건축물,2,일반건축물대방,,,0,주건축물,195.4,96.98,411.92,148.89,49.63,21,철근콘크리트구조,04000,제2종근린생활시설,04000,제2종근린생활시설,1,주거용,10.5,3,1,1988-03-28,1988-07-07,2018-07-06
1996191029044410624400000000,1154510200101620002,1154510200,서울특별시 금천구 독산동,1,일반,162-2,5907,1,일반건축물,2,일반건축물대방,,,0,주건축물,201,201,419.52,156.54,58.7,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.5,3,1,1996-01-30,1996-06-26,2018-07-06
1994191041104410623300000000,1154510200101620003,1154510200,서울특별시 금천구 독산동,1,일반,162-3,7267,1,일반건축물,2,일반건축물대방,,,0,주건축물,196.4,116.88,419.28,160.11,59.51,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.2,3,1,1994-07-26,1994-12-15,2018-07-06
1994191053314410618600000000,1154510200101620004,1154510200,서울특별시 금천구 독산동,1,일반,162-4,16317,1,일반건축물,2,일반건축물대방,,,0,주건축물,195.4,116.88,419.28,160.93,59.81,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.2,3,1,1994-07-26,1994-12-15,2018-07-06
2015191065414410599900000000,1154510200101620005,1154510200,서울특별시 금천구 독산동,1,일반,162-5,100215999,2,집합건축물,3,표제부,자이드림빌,,0,주건축물,197.4,116.62,392.21,198.69,59.08,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.9,5,0,2015-07-16,2015-11-16,2018-07-06
1998191076614410578800000000,1154510200101620006,1154510200,서울특별시 금천구 독산동,1,일반,162-6,15724,1,일반건축물,2,일반건축물대방,,,0,주건축물,168.6,101.09,388.66,175.2,59.9,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,10.5,3,1,1997-11-13,1998-04-23,2018-07-06
1988191086014410589900000000,1154510200101620007,1154510200,서울특별시 금천구 독산동,1,일반,162-7,8856,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,78.66,235.98,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1987-12-07,1988-06-14,2018-07-06
1985191097564410575400000000,1154510200101620008,1154510200,서울특별시 금천구 독산동,1,일반,162-8,5574,1,일반건축물,2,일반건축물대방,,,0,주건축물,265.49,131.29,325.85,87.93,49.45,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.9,2,1,1985-04-29,1985-09-11,2018-07-06
2011191116014410595200000000,1154510200101620009,1154510200,서울특별시 금천구 독산동,1,일반,162-9,100194565,2,집합건축물,3,표제부,금자리,금자리,0,주건축물,200,119.25,394.99,197.5,59.62,21,철근콘크리트구조,02000,공동주택,02003,다세대주택,1,주거용,13.8,5,0,2011-02-25,2011-10-05,2018-07-06
1983191119964410487800000000,1154510200101620010,1154510200,서울특별시 금천구 독산동,1,일반,162-10,12248,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,78.78,236.34,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1983-04-21,1983-07-08,2018-07-06
1974191109104410494400000000,1154510200101620011,1154510200,서울특별시 금천구 독산동,1,일반,162-11,8823,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,80.56,91.04,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,1,1,,1974-05-23,2018-07-06
1974191113474410343600000000,1154510200101620012,1154510200,서울특별시 금천구 독산동,1,일반,162-12,11507,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,116.96,142.34,0,0,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,0,1,1,,1974-05-23,2018-07-06
2004191097704410438700000000,1154510200101620013,1154510200,서울특별시 금천구 독산동,1,일반,162-13,3829,1,일반건축물,2,일반건축물대방,,,0,주건축물,265.5,126.07,149.32,56.24,47.48,31,일반철골구조,04000,제2종근린생활시설,04006,수리점,2,상업용,5.4,2,0,2004-06-09,2004-08-05,2018-07-06
2013191084984410417100000000,1154510200101620014,1154510200,서울특별시 금천구 독산동,1,일반,162-14,100202200,1,일반건축물,2,일반건축물대방,,,0,주건축물,194.7,112.2,112.2,57.63,57.63,31,일반철골구조,03000,제1종근린생활시설,03001,소매점,2,상업용,5.3,1,0,2012-12-13,2013-07-01,2018-07-06
1976191076364410467700000000,1154510200101620015,1154510200,서울특별시 금천구 독산동,1,일반,162-15,13067,1,일반건축물,2,일반건축물대방,,,0,주건축물,195,65.39,130.78,67.07,33.53,11,벽돌구조,04000,제2종근린생활시설,04001,일반음식점,2,상업용,0,2,0,,1976-06-23,2018-07-06
1991191057804410393100000000,1154510200101620016,1154510200,서울특별시 금천구 독산동,1,일반,162-16,17738,1,일반건축물,2,일반건축물대방,,,0,주건축물,511.1,239.2,1422.04,219.6,46.8,21,철근콘크리트구조,04000,제2종근린생활시설,04999,기타제2종근생활시설,2,상업용,20.1,5,1,1990-10-18,1991-11-08,2018-07-06
2016191033854410514900000000,1154510200101620018,1154510200,서울특별시 금천구 독산동,1,일반,162-18,100219218,1,일반건축물,2,일반건축물대방,수모텔,나동,0,주건축물,520,53.2,53.2,10.23,10.23,32,경량철골구조,04000,제2종근린생활시설,04999,기타제2종근생활시설,2,상업용,4.1,1,0,2016-04-11,2016-07-14,2018-07-06
1984191033764410418700000000,1154510200101620018,1154510200,서울특별시 금천구 독산동,1,일반,162-18,6182,1,일반건축물,2,일반건축물대방,수모텔,가동,0,주건축물,520,258.4,1517.47,182.47,49.69,21,철근콘크리트구조,Z3000,근린생활시설,Z3000,근린생활시설,2,상업용,15.4,5,1,1983-08-10,1984-07-02,2018-07-06
1978191014334410443000000000,1154510200101620020,1154510200,서울특별시 금천구 독산동,1,일반,162-20,13175,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,131.57,526.28,0,0,21,철근콘크리트구조,04000,제2종근린생활시설,04001,일반음식점,2,상업용,0,3,1,,1978-08-28,2018-07-06
1991191284274410167600000000,1154510200101630001,1154510200,서울특별시 금천구 독산동,1,일반,163-1,8822,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,139.99,468.31,0,0,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,0,3,1,1984-03-26,1991-02-01,2018-07-06
1988191280534409940800000000,1154510200101630002,1154510200,서울특별시 금천구 독산동,1,일반,163-2,14090,1,일반건축물,2,일반건축물대방,,,0,주건축물,305.8,149.32,758.7,185.1,48.8,21,철근콘크리트구조,04000,제2종근린생활시설,04402,사무소,2,상업용,13.4,4,1,1987-11-19,1988-09-02,2018-07-06
1989191263734409983200000000,1154510200101630003,1154510200,서울특별시 금천구 독산동,1,일반,163-3,7109,1,일반건축물,2,일반건축물대방,,,0,주건축물,303.1,149.76,794.16,197.64,45.3,21,철근콘크리트구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,16.2,4,1,,1989-11-03,2018-07-06
1983191268104410151200000000,1154510200101630004,1154510200,서울특별시 금천구 독산동,1,일반,163-4,9148,1,일반건축물,2,일반건축물대방,,B동,0,주건축물,0,69.12,207.36,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1983-04-01,1983-08-13,2018-07-06
1983191248524410203600000000,1154510200101630006,1154510200,서울특별시 금천구 독산동,1,일반,163-6,2832,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,66.66,199.98,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1983-05-04,1983-07-22,2018-07-06
1983191251064410288300000000,1154510200101630006,1154510200,서울특별시 금천구 독산동,1,일반,163-6,2833,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,66.66,199.98,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1983-05-04,1983-07-22,2018-07-06
1974191246394410104900000000,1154510200101630007,1154510200,서울특별시 금천구 독산동,1,일반,163-7,9993,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,125.69,218.45,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1974-08-10,2018-07-06
1989191231344410075700000000,1154510200101630008,1154510200,서울특별시 금천구 독산동,1,일반,163-8,16424,1,일반건축물,2,일반건축물대방,,,0,주건축물,297.5,145.2,738.36,200.26,48.8,21,철근콘크리트구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,14,4,1,1989-04-08,1989-10-20,2018-07-06
1983191236574410287400000000,1154510200101630009,1154510200,서울특별시 금천구 독산동,1,일반,163-9,6716,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,104.76,314.28,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1983-09-30,1983-12-20,2018-07-06
1991191222464410317700000000,1154510200101630010,1154510200,서울특별시 금천구 독산동,1,일반,163-10,13642,1,일반건축물,2,일반건축물대방,,,0,주건축물,226.4,120.28,378.54,149.31,53.12,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,8.3,3,1,1984-03-20,1991-02-01,2018-07-06
1985191202694410127200000000,1154510200101630012,1154510200,서울특별시 금천구 독산동,1,일반,163-12,15840,1,일반건축물,2,일반건축물대방,,,0,주건축물,218.5,107.8,516,171.9,49.33,21,철근콘크리트구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,9.9,4,1,1985-04-25,1985-08-31,2018-07-06
1986191207084410261800000000,1154510200101630013,1154510200,서울특별시 금천구 독산동,1,일반,163-13,5466,1,일반건축물,2,일반건축물대방,,,0,주건축물,157,78.17,234.51,99.58,49.78,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.3,2,1,1985-09-26,1986-02-06,2018-07-06
1985191210704410381400000000,1154510200101630014,1154510200,서울특별시 금천구 독산동,1,일반,163-14,5158,1,일반건축물,2,일반건축물대방,,,0,주건축물,182.8,90.16,265.23,95.77,49.32,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,7.5,2,1,1985-04-13,1985-08-24,2018-07-06
1988191190254410435300000000,1154510200101630016,1154510200,서울특별시 금천구 독산동,1,일반,163-16,13591,1,일반건축물,2,일반건축물대방,,,0,주건축물,170.9,84.24,301.86,147.88,49.29,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,9.2,3,1,1984-08-29,1988-05-07,2018-07-06
2011191186084410304300000000,1154510200101630017,1154510200,서울특별시 금천구 독산동,1,일반,163-17,100193105,1,일반건축물,2,일반건축물대방,Queen House,,0,주건축물,168.6,94.05,329.62,142.09,55.78,21,철근콘크리트구조,01000,단독주택,01002,다중주택,1,주거용,10.5,3,1,2010-12-17,2011-06-08,2018-07-06
1989191184334410177000000000,1154510200101630018,1154510200,서울특별시 금천구 독산동,1,일반,163-18,9477,1,일반건축물,2,일반건축물대방,,,0,주건축물,211.2,103.18,568.9,195.42,48.85,21,철근콘크리트구조,14000,업무시설,14199,기타공공업무시설,5,공공용,12.3,4,1,1989-08-29,1989-11-28,2018-07-06
1984191169664410213800000000,1154510200101630019,1154510200,서울특별시 금천구 독산동,1,일반,163-19,12422,1,일반건축물,2,일반건축물대방,,,0,주건축물,212.9,106.2,422.94,149.08,49.88,21,철근콘크리트구조,01000,단독주택,01001,단독주택,1,주거용,9.9,3,1,1984-08-31,1984-09-13,2018-07-06
1994191174024410348000000000,1154510200101630020,1154510200,서울특별시 금천구 독산동,1,일반,163-20,17246,1,일반건축물,2,일반건축물대방,,,0,주건축물,165.3,99.01,277.95,111.0344,59.89,11,벽돌구조,01000,단독주택,01003,다가구주택,1,주거용,6.7,2,1,1994-01-17,1994-06-08,2018-07-06
1996191177374410469300000000,1154510200101630021,1154510200,서울특별시 금천구 독산동,1,일반,163-21,4703,1,일반건축물,2,일반건축물대방,,,0,주건축물,165.6,98.43,278.91,168.4239,59.44,21,철근콘크리트구조,01000,단독주택,01003,다가구주택,1,주거용,8.2,3,0,1995-10-02,1996-03-07,2018-07-06
1983191157334410517600000000,1154510200101630023,1154510200,서울특별시 금천구 독산동,1,일반,163-23,6275,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,82.32,246.96,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1983-05-31,1983-10-14,2018-07-06
1983191154264410402600000000,1154510200101630024,1154510200,서울특별시 금천구 독산동,1,일반,163-24,17733,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,81.8,245.4,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,1983-06-13,1983-09-10,2018-07-06
1983191151224410260900000000,1154510200101630025,1154510200,서울특별시 금천구 독산동,1,일반,163-25,5712,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,99.75,414.96,0,0,21,철근콘크리트구조,03000,제1종근린생활시설,03999,기타제1종근생활시설,2,상업용,0,3,1,1983-08-20,1983-12-24,2018-07-06
1991191137794410333900000000,1154510200101630026,1154510200,서울특별시 금천구 독산동,1,일반,163-26,7455,1,일반건축물,2,일반건축물대방,청운빌딩,,0,주건축물,390,204.32,1415.91,283.38,52.39,21,철근콘크리트구조,14000,업무시설,14199,기타공공업무시설,5,공공용,17.8,6,1,1990-02-24,1991-04-27,2018-07-06
1974191142714410558700000000,1154510200101630028,1154510200,서울특별시 금천구 독산동,1,일반,163-28,3741,1,일반건축물,2,일반건축물대방,,,0,주건축물,0,115.04,233.33,0,0,11,벽돌구조,01000,단독주택,01001,단독주택,1,주거용,0,2,1,,1974-05-23,2018-07-06
